word1,word2,weight
没有,感受,23
生活,不敢,23
工作,严重,22
如果,每天,22
焦虑,严重,22
没有,一切,22
工作,在家,22
自己,必须,22
自己,发展,22
不能,面对,22
没有,自我,22
工作,关系,22
焦虑,经常,22
家里,生活,22
没有,不断,22
没有,不行,22
一直,经历,22
一直,不想,22
家里,朋友,22
希望,能力,22
一直,父母,22
没有,晚上,22
朋友,总是,22
一直,害怕,22
一直,总是,22
状态,心理,22
如果,未来,22
希望,不想,22
一直,经常,22
焦虑,不敢,22
不能,父母,22
状态,朋友,22
不能,未来,22
没有,要求,22
一直,学习,22
一直,每天,22
孩子,不想,22
更好,工作,22
如果,学习,22
别人,改变,22
生活,严重,22
事情,害怕,22
感觉,人生,22
事情,改变,22
心理,不能,22
事情,身体,22
感觉,状态,22
感觉,不敢,22
自己,学会,22
如果,家庭,22
感觉,身体,22
感觉,经常,22
一直,不敢,22
努力,希望,22
事情,痛苦,22
工作,开心,22
别人,心理,22
孩子,比较,22
现实,工作,22
没有,遇到,22
接受,没有,22
努力,朋友,22
努力,选择,22
理解,问题,22
压力,状态,22
没有,社交,22
社会,工作,21
学习,能力,21
自己,要求,21
学习,不能,21
没有,发展,21
感觉,比较,21
焦虑,不断,21
焦虑,不想,21
社会,没有,21
感觉,过去,21
更好,问题,21
一直,选择,21
工作,遇到,21
成绩,问题,21
如果,比较,21
如果,面对,21
努力,压力,21
工作,面试,21
孩子,家里,21
如果,父母,21
身体,不能,21
生活,恐惧,21
如果,害怕,21
每天,总是,21
每天,能力,21
希望,朋友,21
状态,总是,21
事情,父母,21
压力,面对,21
问题,未来,21
失败,没有,21
感觉,情绪,21
没有,关注,21
别人,痛苦,21
感觉,害怕,21
心里,工作,21
自己,准备,21
希望,父母,21
焦虑,痛苦,21
接受,工作,21
别人,方式,21
工作,恐惧,21
压力,每天,21
一直,情绪,21
朋友,害怕,21
希望,经历,21
工作,不行,21
希望,比较,21
工作,自我,21
没有,回家,21
焦虑,改变,21
问题,情绪,21
过去,生活,21
没有,疫情,21
希望,选择,21
意义,工作,21
朋友,能力,21
感觉,心里,21
每天,结果,21
没有,直接,20
压力,能力,20
方式,工作,20
没有,手机,20
感觉,经历,20
家里,父母,20
焦虑,身体,20
不敢,朋友,20
一直,改变,20
不敢,不能,20
更好,生活,20
方式,生活,20
没有,恐惧,20
一直,心里,20
朋友,心理,20
希望,家里,20
没有,面试,20
焦虑,家里,20
一直,学校,20
感觉,学校,20
一直,人生,20
家庭,问题,20
比较,父母,20
压力,情绪,20
焦虑,领导,20
学校,不能,20
家里,问题,20
希望,结果,20
压力,学习,20
希望,压力,20
焦虑,更好,20
焦虑,过去,20
状态,不想,20
焦虑,方式,20
朋友,情绪,20
努力,学习,20
事情,更好,20
没有,想法,20
自己,本来,20
问题,现实,20
成绩,别人,20
自己,同事,20
自己,工资,20
问题,痛苦,20
如果,身体,20
如果,更好,20
工作,工资,20
每天,心理,20
感觉,意义,20
如果,过去,20
结果,总是,20
开心,生活,20
能力,不想,20
大学,问题,20
大学,不能,20
问题,不断,20
如果,环境,20
孩子,结果,20
努力,能力,20
工作,世界,20
事情,感受,20
结果,不想,20
总是,不想,20
孩子,经常,20
经常,不能,20
没有,学生,20
自己,直接,20
孩子,压力,20
自己,抑郁,20
别人,未来,20
孩子,学习,20
自己,学生,20
环境,不能,20
学习,状态,20
社会,问题,20
没有,紧张,20
一直,比较,20
如果,结婚,20
别人,身体,20
成功,没有,20
事情,家里,20
别人,公司,20
必须,没有,20
选择,比较,20
学习,不想,20
事情,恐惧,20
不能,结婚,20
自己,回家,20
别人,环境,20
生活,感受,20
不能,害怕,20
事情,不敢,20
过去,朋友,19
人生,不能,19
社会,不能,19
工作,感受,19
焦虑,现实,19
别人,家庭,19
别人,心里,19
别人,学校,19
工作,紧张,19
如果,方式,19
情绪,结果,19
感觉,同学,19
选择,每天,19
焦虑,害怕,19
焦虑,恐惧,19
希望,情绪,19
孩子,家庭,19
状态,未来,19
孩子,过去,19
选择,父母,19
如果,目标,19
选择,不想,19
孩子,努力,19
状态,结果,19
改变,朋友,19
如果,恐惧,19
工作,目标,19
焦虑,地方,19
事情,公司,19
状态,情绪,19
希望,每天,19
孩子,状态,19
不能,经历,19
焦虑,疫情,19
工作,怎么办,19
希望,学习,19
如果,方法,19
选择,朋友,19
希望,过去,19
压力,环境,19
工作,同事,19
状态,面对,19
感觉,父母,19
结果,经常,19
专业,工作,19
生活,害怕,19
理解,生活,19
自己,老公,19
生活,内心,19
结果,比较,19
感觉,恐惧,19
自己,表现,19
问题,自我,19
感觉,一年,19
没有,抑郁,19
朋友,父母,19
焦虑,想法,19
感觉,心理,19
理解,工作,19
自己,面试,19
感觉,感受,19
问题,身体,19
没有,目前,19
生活,目标,19
没有,本来,19
生活,在家,19
生活,精神,19
自己,烦躁,19
事情,家庭,19
压力,不想,19
没有,思考,19
努力,每天,19
别人,面对,19
没有,爸妈,19
焦虑,大学,19
努力,状态,19
没有,不同,19
学习,朋友,19
自己,从小,19
状态,能力,19
事情,开心,19
感觉,更好,19
更好,学习,19
一直,面对,19
更好,压力,19
更好,能力,19
生活,公司,19
工作,内心,18
永远,不能,18
朋友,比较,18
自己,教育,18
想法,工作,18
自己,睡觉,18
自己,自然,18
工作,精神,18
自己,晚上,18
焦虑,自我,18
自己,思考,18
状态,比较,18
家里,不能,18
家庭,父母,18
自己,疫情,18
社会,如果,18
社会,压力,18
事情,想法,18
过去,问题,18
焦虑,社交,18
事情,遇到,18
焦虑,毕业,18
理解,别人,18
环境,状态,18
环境,生活,18
环境,每天,18
焦虑,成功,18
焦虑,方法,18
焦虑,意义,18
不敢,能力,18
每天,状态,18
如果,现实,18
工作,永远,18
过去,不能,18
如果,改变,18
方法,工作,18
工作,发展,18
情绪,心理,18
学校,学习,18
工作,不同,18
工作,一切,18
希望,未来,18
希望,面对,18
更好,不能,18
希望,改变,18
焦虑,发展,18
问题,结婚,18
一直,痛苦,18
问题,公司,18
失败,工作,18
感觉,面对,18
没有,同事,18
感觉,未来,18
没有,工资,18
别人,严重,18
如果,严重,18
能力,未来,18
感觉,目标,18
能力,父母,18
别人,感受,18
孩子,老公,18
压力,担心,18
别人,过去,18
孩子,经历,18
现实,生活,18
努力,经常,18
努力,总是,18
结果,经历,18
努力,不想,18
没有,准备,18
一直,公司,18
感觉,家庭,18
一直,老师,18
没有,考试,18
学习,经常,18
没有,方法,18
没有,自然,18
意义,别人,18
感觉,痛苦,18
一直,担心,18
没有,专业,18
问题,心里,18
问题,改变,18
问题,感受,18
意义,生活,18
别人,家里,18
努力,未来,18
焦虑,老师,18
选择,能力,18
希望,更好,18
没有,老公,18
希望,人生,18
孩子,每天,18
焦虑,在家,18
选择,状态,18
必须,工作,18
不能,地方,18
孩子,妈妈,18
从小,没有,18
选择,结果,18
经常,比较,18
孩子,朋友,18
家里,压力,18
孩子,能力,18
如果,遇到,18
希望,环境,18
不想,经历,17
方式,问题,17
结果,心理,17
能力,面对,17
担心,恐惧,17
情绪,比较,17
没有,失眠,17
结果,未来,17
如果,感受,17
意义,人生,17
焦虑,内心,17
情绪,不想,17
不能,关系,17
如果,关注,17
同学,问题,17
朋友,经常,17
不能,精神,17
没有,睡觉,17
家里,心里,17
没有,年纪,17
事情,不断,17
如果,公司,17
意义,事情,17
如果,不断,17
同学,别人,17
事情,自我,17
想法,问题,17
心理,能力,17
焦虑,紧张,17
家里,结果,17
焦虑,专业,17
一直,过去,17
一直,更好,17
焦虑,家庭,17
焦虑,学校,17
别人,紧张,17
总是,面对,17
总是,能力,17
成功,工作,17
能力,经历,17
别人,方法,17
经常,经历,17
别人,想法,17
毕业,不能,17
如果,心里,17
别人,失败,17
焦虑,关注,17
成功,如果,17
担心,父母,17
别人,目标,17
如果,痛苦,17
别人,大学,17
总是,害怕,17
没有,医院,17
别人,精神,17
焦虑,同学,17
别人,遇到,17
事情,现实,17
焦虑,社会,17
事情,社交,17
事情,结婚,17
事情,严重,17
别人,老师,17
别人,父母,17
总是,比较,17
成功,别人,17
事情,一切,17
压力,心理,17
问题,严重,17
工作,地方,17
努力,环境,17
问题,害怕,17
问题,关系,17
希望,不敢,17
希望,开心,17
生活,妈妈,17
孩子,身体,17
选择,面对,17
改变,不能,17
孩子,不敢,17
生活,地方,17
方法,生活,17
环境,朋友,17
问题,地方,17
孩子,人生,17
每天,人生,17
社交,工作,17
努力,改变,17
状态,经常,17
感觉,世界,17
接受,别人,17
生活,遇到,17
生活,关注,17
心里,生活,17
希望,老师,17
工作,思考,17
人生,能力,17
成绩,一直,17
接受,一直,17
痛苦,比较,17
每天,情绪,17
希望,总是,17
问题,方法,17
环境,面对,17
自己,手机,17
孩子,结婚,17
自己,家人,17
自己,考试,17
压力,人生,17
学习,人生,17
希望,大学,17
感觉,结婚,17
希望,成功,17
努力,结果,17
自己,失眠,17
压力,经常,17
生活,永远,17
希望,家庭,17
改变,每天,17
感觉,关系,17
别人,自我,16
心理,比较,16
每天,比较,16
希望,经常,16
状态,经历,16
别人,永远,16
意义,问题,16
接受,焦虑,16
一直,同学,16
压力,总是,16
焦虑,思考,16
每天,领导,16
感觉,公司,16
成功,生活,16
一直,大学,16
感觉,严重,16
别人,要求,16
一直,毕业,16
问题,恐惧,16
别人,一年,16
不敢,结果,16
成绩,生活,16
一直,感受,16
情绪,总是,16
心理,经常,16
事情,老师,16
别人,领导,16
接受,事情,16
问题,发展,16
情绪,面对,16
焦虑,不同,16
大学,生活,16
事情,方法,16
焦虑,工资,16
没有,表现,16
如果,家里,16
公司,经历,16
焦虑,面试,16
问题,目标,16
努力,经历,16
大学,选择,16
焦虑,遇到,16
努力,面对,16
如果,失败,16
大学,学校,16
感觉,内心,16
一直,机会,16
别人,同事,16
一直,环境,16
成功,事情,16
事情,机会,16
不断,不能,16
大学,学习,16
希望,理解,16
压力,老师,16
问题,世界,16
如果,必须,16
自我,不能,16
家里,一年,16
焦虑,精神,16
没有,学会,16
每天,不想,16
压力,父母,16
希望,状态,16
公司,不想,16
生活,自我,16
希望,目标,16
生活,失眠,16
孩子,心里,16
一直,在家,16
学习,担心,16
如果,自我,16
朋友,关系,16
孩子,痛苦,16
自己,快乐,16
孩子,理解,16
方式,结果,16
家庭,不能,16
一直,恐惧,16
家庭,比较,16
一直,发展,16
工作,疫情,16
事情,永远,16
一直,世界,16
成绩,事情,16
不能,领导,16
不想,比较,16
一直,目标,16
朋友,经历,16
恐惧,不能,16
工作,关注,16
生活,不断,16
自己,评价,16
成绩,学习,16
自己,年纪,16
学习,痛苦,16
身体,结果,16
工作,手机,16
如果,不同,16
生活,一切,16
朋友,公司,16
理解,不能,16
身体,担心,16
选择,关系,16
朋友,未来,16
工作,表现,16
孩子,学校,16
自己,爸妈,16
每天,上班,16
同学,选择,16
工作,烦躁,16
学校,压力,16
要求,不能,16
成绩,感觉,16
感觉,紧张,16
更好,结果,16
毕业,问题,16
痛苦,不能,16
社会,别人,16
工作,直接,16
经常,不想,16
焦虑,机会,16
意义,如果,16
经常,面对,16
工作,回家,16
经常,能力,16
经常,总是,16
生活,上班,16
现实,不能,16
接受,生活,16
心里,不能,16
专业,问题,16
专业,压力,16
一直,心理,16
如果,紧张,16
环境,能力,16
选择,人生,16
别人,更好,16
选择,环境,16
理解,如果,16
焦虑,必须,16
家里,能力,16
学习,环境,15
未来,比较,15
结果,父母,15
问题,不同,15
经历,严重,15
接受,问题,15
接受,如果,15
问题,开心,15
没有,评价,15
经历,父母,15
一直,疫情,15
成绩,选择,15
一直,结婚,15
情绪,经历,15
情绪,父母,15
生活,睡觉,15
社交,生活,15
努力,比较,15
问题,永远,15
结果,恐惧,15
学习,比较,15
生活,紧张,15
结果,面对,15
学生,工作,15
学生,问题,15
社会,生活,15
选择,经常,15
如果,永远,15
不能,公司,15
改变,未来,15
从小,别人,15
孩子,担心,15
痛苦,朋友,15
孩子,总是,15
工作,家人,15
毕业,别人,15
工作,目前,15
毕业,学校,15
毕业,选择,15
经常,未来,15
如果,一年,15
孩子,未来,15
现实,结果,15
选择,总是,15
不能,内心,15
改变,心理,15
必须,别人,15
改变,痛苦,15
如果,地方,15
如果,内心,15
孩子,大学,15
如果,老师,15
选择,结婚,15
如果,发展,15
同学,学习,15
同学,大学,15
选择,经历,15
改变,情绪,15
改变,结果,15
如果,世界,15
不能,关注,15
必须,生活,15
不能,老师,15
工作,准备,15
工作,晚上,15
孩子,在家,15
同学,老师,15
别人,地方,15
别人,内心,15
问题,遇到,15
努力,人生,15
问题,老师,15
别人,关系,15
大学,压力,15
大学,比较,15
如果,想法,15
问题,怎么办,15
心理,经历,15
心理,未来,15
心理,面对,15
问题,领导,15
心理,自我,15
结果,遇到,15
问题,关注,15
别人,一切,15
心里,朋友,15
抑郁,工作,15
别人,社交,15
能力,比较,15
人生,朋友,15
别人,抑郁,15
人生,情绪,15
人生,结果,15
人生,经常,15
别人,妈妈,15
别人,回家,15
成功,问题,15
人生,经历,15
努力,成功,15
别人,恐惧,15
努力,学校,15
努力,过去,15
生活,思考,15
问题,精神,15
父母,害怕,15
生活,世界,15
一直,一年,15
希望,妈妈,15
焦虑,目前,15
状态,自我,15
家里,选择,15
希望,痛苦,15
焦虑,同事,15
家里,学习,15
焦虑,烦躁,15
希望,方法,15
希望,心里,15
希望,机会,15
状态,不敢,15
希望,学校,15
情绪,未来,15
希望,方式,15
希望,毕业,15
焦虑,学会,15
希望,同学,15
没有,职业,15
压力,身体,15
感觉,学会,15
成绩,学校,15
压力,自我,15
压力,领导,15
感觉,地方,15
一直,现实,15
感受,不能,15
焦虑,怎么办,15
家里,每天,15
事情,心里,15
紧张,心理,15
朋友,担心,15
身体,能力,15
比较,地方,15
自己,恋爱,15
事情,发展,15
理解,状态,15
方式,能力,15
方法,人生,15
方式,每天,15
担心,能力,15
事情,内心,15
更好,选择,15
焦虑,失败,15
希望,担心,15
理解,一直,15
成绩,孩子,15
不敢,害怕,15
成绩,焦虑,15
家里,不想,15
过去,选择,15
过去,每天,15
过去,结果,15
情绪,自我,15
成绩,如果,15
自然,工作,15
家里,不敢,15
每天,内心,15
状态,公司,15
没有,快乐,15
事情,方式,15
没有,家人,15
感觉,开心,15
生活,结婚,15
生活,疫情,15
感觉,必须,15
感觉,毕业,15
一直,自我,15
成绩,压力,15
感觉,方式,15
感觉,环境,15
感觉,学生,15
感觉,大学,15
感觉,不行,15
生活,怎么办,15
如果,抑郁,14
世界,未来,14
学习,结果,14
现实,面对,14
不敢,经历,14
成功,不能,14
工作,爸妈,14
担心,害怕,14
接受,感觉,14
不敢,严重,14
学习,情绪,14
成绩,希望,14
更好,经历,14
一直,领导,14
紧张,情绪,14
感觉,专业,14
如果,开心,14
痛苦,结果,14
感觉,失败,14
毕业,压力,14
事情,目标,14
工作,失眠,14
每天,身体,14
焦虑,学生,14
希望,关系,14
希望,害怕,14
如果,机会,14
感觉,社交,14
一直,关系,14
过去,父母,14
如果,社交,14
工作,年纪,14
不敢,心理,14
孩子,害怕,14
孩子,关系,14
过去,比较,14
同学,比较,14
不敢,经常,14
能力,内心,14
事情,自然,14
不敢,总是,14
经常,老师,14
别人,现实,14
在家,父母,14
别人,机会,14
过去,能力,14
焦虑,开心,14
过去,总是,14
生活,快乐,14
焦虑,一年,14
过去,状态,14
学习,总是,14
工作,考试,14
事情,上班,14
要求,工作,14
焦虑,心里,14
更好,人生,14
怎么办,能力,14
比较,结婚,14
不能,遇到,14
同学,学校,14
家庭,朋友,14
朋友,结婚,14
不想,害怕,14
家庭,选择,14
自己,目前,14
想法,生活,14
事情,思考,14
理解,能力,14
如果,表现,14
事情,世界,14
朋友,地方,14
选择,老师,14
如果,关系,14
学习,每天,14
自己,负面,14
没有,恋爱,14
事情,关系,14
朋友,不同,14
学习,选择,14
孩子,教育,14
改变,状态,14
朋友,恐惧,14
生活,不同,14
改变,环境,14
身体,比较,14
事情,大学,14
事情,怎么办,14
身体,父母,14
想法,学习,14
朋友,遇到,14
事情,学会,14
孩子,一年,14
成功,经历,14
能力,目标,14
每天,不敢,14
选择,不敢,14
学校,比较,14
自己,他人,14
担心,经历,14
发展,不能,14
选择,情绪,14
事情,地方,14
不能,不同,14
学校,生活,14
比较,经历,14
自己,职业,14
方式,家庭,14
方式,压力,14
妈妈,父母,14
父母,结婚,14
同学,事情,14
家庭,不想,14
同学,如果,14
不能,在家,14
事情,失眠,14
不想,父母,14
方式,不能,14
生活,回家,14
自己,医院,14
孩子,开心,14
家庭,结果,14
家里,妈妈,14
焦虑,不行,14
人生,未来,14
问题,一切,14
感觉,关注,14
压力,结果,14
领导,能力,14
结果,害怕,14
接受,学习,14
环境,经历,14
努力,发展,14
压力,不敢,14
意义,不能,14
不同,面对,14
一直,意义,14
感觉,自我,14
压力,感受,14
面对,经历,14
压力,心里,14
心理,严重,14
希望,社会,14
生活,老师,14
接受,人生,14
如果,毕业,14
大学,老师,14
情绪,恐惧,14
努力,不断,14
大学,朋友,14
面对,比较,14
一直,身体,14
努力,情绪,14
努力,担心,14
结果,在家,14
一直,方式,14
教育,没有,14
压力,不同,14
环境,比较,14
每天,经历,14
问题,机会,14
社会,选择,14
接受,希望,14
问题,一年,14
压力,害怕,14
社会,环境,14
事情,关注,14
不断,面对,14
社会,每天,14
生活,学会,14
努力,目标,14
生活,手机,14
问题,紧张,14
压力,经历,14
问题,妈妈,14
一直,社交,14
事情,学校,14
问题,不行,14
压力,公司,14
结果,公司,14
教育,工作,14
每天,老师,14
问题,思考,14
没有,烦躁,14
大学,环境,14
焦虑,关系,14
家里,家庭,14
事情,失败,14
努力,家里,14
希望,心理,14
状态,直接,14
感觉,现实,14
成绩,大学,14
每天,在家,14
每天,面对,14
如果,学校,14
别人,怎么办,14
学习,老师,14
状态,世界,14
接受,不能,14
家里,过去,14
努力,毕业,14
感觉,机会,14
每天,未来,14
状态,老师,14
人生,比较,14
成绩,人生,14
状态,遇到,14
别人,晚上,14
别人,睡觉,14
评价,问题,14
机会,不能,14
机会,朋友,14
状态,父母,14
评价,工作,14
努力,同学,14
别人,不断,14
努力,社会,14
人生,父母,14
能力,严重,14
学习,心理,14
别人,结婚,14
生活,同事,14
希望,现实,14
努力,不敢,14
焦虑,上班,14
情绪,能力,14
感觉,年纪,14
未来,经历,14
问题,内心,14
别人,表现,14
状态,身体,14
感觉,方法,14
希望,一年,14
感觉,晚上,14
大学,家里,14
社交,朋友,14
问题,在家,14
工作,快乐,13
如果,一切,13
如果,大学,13
改变,经历,13
环境,不断,13
事情,精神,13
事情,烦躁,13
抑郁,生活,13
如果,妈妈,13
环境,父母,13
事情,同事,13
工作,职业,13
环境,心理,13
如果,专业,13
环境,不敢,13
每天,目标,13
如果,自然,13
改变,面对,13
方法,结果,13
社会,能力,13
每天,地方,13
环境,发展,13
每天,父母,13
每天,经常,13
一年,不想,13
每天,害怕,13
改变,总是,13
社会,担心,13
结果,老师,13
改变,人生,13
家里,状态,13
没有,女生,13
没有,作业,13
家里,环境,13
状态,思考,13
状态,发展,13
状态,不同,13
状态,一切,13
状态,害怕,13
不敢,老师,13
状态,精神,13
过去,害怕,13
情绪,经常,13
过去,不想,13
过去,未来,13
过去,情绪,13
家里,怎么办,13
压力,紧张,13
压力,晚上,13
压力,不断,13
压力,同事,13
学习,未来,13
学习,妈妈,13
学习,不敢,13
学习,开心,13
学习,心里,13
学习,机会,13
生活,发展,13
生活,领导,13
生活,目前,13
生活,关系,13
年纪,朋友,13
感受,状态,13
感受,总是,13
压力,关系,13
不敢,不想,13
更好,父母,13
学习,目标,13
朋友,同事,13
方式,比较,13
永远,能力,13
家庭,总是,13
朋友,老师,13
家庭,每天,13
睡觉,不能,13
朋友,疫情,13
想法,经常,13
不敢,遇到,13
想法,总是,13
学生,能力,13
朋友,面对,13
身体,心理,13
身体,不想,13
朋友,永远,13
学生,学校,13
家庭,能力,13
方式,人生,13
不行,不能,13
担心,情绪,13
更好,比较,13
更好,经常,13
更好,心理,13
更好,情绪,13
家里,老师,13
紧张,严重,13
学校,老师,13
担心,严重,13
学校,能力,13
担心,不想,13
担心,未来,13
学校,状态,13
担心,总是,13
担心,经常,13
担心,心理,13
学习,经历,13
社交,每天,13
如果,失眠,13
痛苦,总是,13
总是,关系,13
总是,经历,13
总是,内心,13
总是,未来,13
选择,方法,13
毕业,大学,13
痛苦,情绪,13
毕业,生活,13
心里,能力,13
毕业,朋友,13
