content,emotion_scroe
大连比沈阳大的多呢,0.8828167565644881
@颂 老婆,0.6703296703296705
@憨憨欢♡ 看看,0.5
太狠了[赞][赞],0.05608114824480115
哇,0.5262327818078083
哈哈，你在说内蒙吧,0.36572569315150527
@芙見桃山 [暗中观察],0.5262327818078083
巴黎好小啊,0.9122795635294427
好像你开车一个小时还在铁西区,0.3814611306674285
我的大沈阳[赞][赞][赞],0.701871963590515
[捂脸]那么大，为啥商场倒闭的那么多,0.18392442858944702
比的都是小地方[捂脸][捂脸][捂脸],0.46969266160551826
爱我大沈阳,0.8749902505857028
你说的对[玫瑰],0.39041446358519516
12年来沈阳，不知不觉十年啦，你来沈阳多久啦？,0.9155485450023714
鸡架消耗量最大的城市,0.5666771479251488
请问南方人去沈阳要注意啥[泣不成声],0.2412744362414424
我来沈阳可以吃好果子吗,0.7929827832853426
沈阳第十一小秘密:苏家屯自治区,0.9829543607460074
沈阳大街也不错啊[看],0.8538548105550288
沈阳的市花不应该是老雪花吗,0.05858733462782206
沈阳火车站门口有杀马特吗,0.8225490149777703
沈阳人不爱去彩电塔也是，爱去兴顺夜市，但是最初的兴顺夜市黄了，兴顺街十三路到建设大路[暗中观察],0.8833793916850093
东北中山中学是中国第一所公立中学,0.986932580614603
小时候去小河沿动物园！春游去北陵！故宫，帅府没去过！,0.9998706799517842
哈哈哈哈 我和我对象就是浑南 和沈北,0.9993592525758398
小亮给他整个活！操！,0.7912679522285558
沈阳大街在哪[泪奔],0.5111943072117924
苏家屯的找于洪的对象[泣不成声],0.6254691125048119
铁西也别找大东[泪奔][泪奔],0.0066711900505540545
沈阳必玩项目赵婉婷[看],0.9932391679176977
浑南别找沈北处对象[捂脸][捂脸],0.827608457311704
哈哈哈，浑南别找沈北的，简直是异地恋[笑哭][笑哭][笑哭][笑哭],0.9874439709424015
最大的夜市是老兴顺，不是塔湾兴顺夜市,0.09939583732524149
方圆大厦：听我说，谢谢你…,0.8429423696729098
@Yeva @十亿帅哥的梦 @请叫我高冷姐 @我不叫蚂蚁 @卡夫卡的北极熊 . @知许解夏 好吧我有不知道的,0.5012634494003297
沈阳兴顺夜市应该搬回兴顺街，那样会更火 ,0.21196698678473502
第一个男性家暴救助中心[流泪][流泪],0.7539084304212955
我的牵挂都在这里,0.8690171819079356
@十二. @夕‍ @不正经人zfy @黄拾伍. @10:elf: ‍:female_sign: @٩(๑^o^๑)۶ @Jssssy. @洛羿 市花是玫瑰啊,0.0014343430130985269
中街是第一条商业步行街 第一条步行街是哈尔滨中央大街[看],0.17569259670472137
[灵机一动]苏家屯是最大的屯！[赞],0.49586539995148193
为什么中街“曾经”是中国的第一条步行街，现在不是了吗？,0.891886928050158
从来没在街上看到过市花的身影[捂脸],0.6542033149074015
我还是喜欢叫塔湾夜市[看],0.5858865593476874
@这么巧 @诶呦喂 @JIAQIANHE @旅遊線- @啊这这这 @疗伤烧肉粽 @夕 @莜韫  @RONIN @FSY @小坏蛋. @卧槽！ 猪头焖子  @1949 @莉 @郁金香,0.08580078030361893
@Tyn7_ist @冬冬 @金刚葫芦娃 @离颖 @七十二時:ringed_planet: @文ღ  @yiiiiiiiy @ℳ❥要一个黄昏༉ૢ᭄ [发呆],0.7700100510524484
@瑶瑶. @一把火 @轻零 @蛤蟆 @Atopos. @想吃椰子鸡 @是能能ya*  @阿文 @褚褚baby. @胖胖头鱼  @温柔爱吃糖.  @安逸1cu @贝塔大鸽子 @1202,0.00027355046255828075
@狐狸的笨鸟 @小白多喝白开水 @碳酸. @涵o(≧v≦)o. @习余 @桑稚 @玉米芯 @>3<,0.10377510447575944
讲讲沈阳大街吧,0.9119477589402353
@开学了 @ :part_alternation_mark::red_exclamation_mark: @80s @没了爱意. @修勾的手机 @f· @fan.,0.06282643072542271
@“韩璐， @张鱼小丸子 @hello_+1 @再次心动 @我受商了,0.6161821823477089
把周边农村都算上了吧[捂脸],0.5495866596039568
半个大连,0.6035757578833268
几个黑龙江,0.8888888888888888
我大沈这么大么[捂脸][赞][玫瑰],0.7683869061326666
你把我家炕都算上吧！[捂脸],0.815534634860893
这是郊区县都包括在内的面积，市区面积大概3400平方公里左右。,0.28594719627684007
沈阳再大也没有我的容身之处，不是说房子，而是工作！,0.5442161038488162
就是人少,0.2500000000000001
沈阳市内五区现在加个浑南吧,0.9316106213832936
我大沈阳威武[赞],0.7018719635905142
都是老头和老太太,0.3835531455836949
太小了,0.34616836610518675
北到康平,0.6470851254099089
我一直感觉咱们沈阳大看底图板块没多少啊[捂脸],0.6264407180914354
这么比不公平吧,0.09643655964303077
浑南沈北就是异地恋,0.9944015577574463
几个新疆[捂脸],0.8999999999999999
是，很大的农村,0.7722011161669322
@打小乐 这家伙,0.6745001677158879
@分你半颗月亮 5.6个海口,0.10717471239889553
@M@ 那也别去了[呆无辜],0.03909350995003247
@阿琪 这就是沈阳,0.7187500000000002
@张宁- 一朝发祥地，两代帝王城不许再说不好[白眼],0.8257229363822574
这样算辽宁省有我赤峰市一半面积差不多,0.1743032312112145
[赞][赞][赞][赞][赞][赞][赞][赞][赞],0.5
沈阳那么冷，怎么盖房子,0.49580671537074017
1/7个赤峰,0.574549474228723
铁岭有五个沈阳大。,0.7299061682754422
辽宁最大的是朝阳,0.6860325955603009
人口不够，面积来凑，只要面积够大，人口就够[捂脸],0.6935970520631265
光论面积是大,0.5459267528481955
@SUNCHANG 大吧,0.5319597284008428
@7. 我去沈阳真大,0.2451053987999604
[看]城区多大呢,0.9300810642016745
东京那么小啊,0.7021268249775859
也很小，山东潍坊16000多，还不是山东最大的,0.9835991385297095
有上海大么,0.4296932403033493
我自己的家乡，沈阳什么时候能成为一线城市呀？,0.9682789423952034
@梓琪. 好家伙[不失礼貌的微笑][不失礼貌的微笑],0.08282723625276667
我在沈北，家住浑南的室友已经有三四年没见了[笑哭],0.248735958489811
大学即将在沈北新区念[呲牙],0.9948780336189579
俩个上海[捂脸],0.6532119570888024
@k厚烧蛋糕啵啵牛乳茶w 我靠,0.5262327818078083
没哈尔滨大[捂脸],0.2700773647441903
还好吧！比惠州大1600平方公里，对于惠州来说还不是很大。要说大哈尔滨才是真的大53100平方公里。[捂脸][捂脸][捂脸],0.7273215294090271
沈阳几个环？[泣不成声][泣不成声][泣不成声][泣不成声],0.8093904441264803
听好了大家，说的是沈阳总面积，沈北，苏家屯，于洪大潘，周边都算一起的面积，不是五区的面积,0.9766517326161775
[赞],0.5262327818078083
把新民算上了吗,0.48365530667329815
沈阳跟北京那个大,0.7318516499744739
喝老雪了吧,0.361626356737361
没感觉沈阳有多大,0.5849210909787659
多多宣传沈阳！！,0.20176169130753974
和新疆呢,0.8999999999999999
青年大街不常堵车,0.43357201739353934
我信你就怪了,0.7297953905324696
我们有地铁，三分钟就能离开,0.5137364161527284
算上苞米地，确实挺大[赞],0.8223419048405141
沈阳比上海大我没听错吧,0.5950622549063775
河南人在沈阳11年了，感觉离不开这座城市了,0.20672596218598627
沈阳是全国第四大城市,0.5882241287550823
我一个黑龙江人是真喜欢大沈阳,0.9777821519434852
不管大不大给沈阳点赞 ,0.9082876938370434
给大沈阳点赞……,0.9668313258349419
@超爱吃虾滑  真真正正的大沈阳,0.8004961101682838
@外一呢 @小小小小叶. 沈阳一个区到另一个区得按时计算时间[看],0.11220096841707672
众所周知，辽宁省最大的市是朝阳市[看],0.5053834171784558
@Y @sakura  卧槽我才知道有这么大,0.368408499835541
@爱吃屁的小孩 我去,0.5131611932815242
@耶 看看沈阳，你来了沈阳就相当于去了所有城市,0.8882490471434213
堵车[捂脸][捂脸],0.29039118492532723
@…….好家伙 [暗中观察],0.6070326781070209
离别的国家那么近吗,0.895049327669403
堵车哈哈哈,0.855948838728563
@宗阳不讲李 :victory_hand:,0.5
@xxbabe 你看,0.5875212430201505
因为堵车[捂脸],0.5
醒醒酒吧,0.07717631547468362
喝的还不少呢,0.5064825093788909
@Trick 你们昭通比这还大[泣不成声],0.5545030667872135
坐地铁从南到北也得1个半小时还没到苏家屯区,0.9142573667756186
光大是不行的,0.24193831549861822
还没有承德大,0.10165099618826146
订几个新房身申村[抠鼻][抠鼻]要不我不知道,0.12993448548977216
这么大全是农村,0.6485332434186327
我孕期那会单位在青年大街，根本不敢坐地铁上班，驾照还没考，就想拼车或者打车上班，司机一听我要去青年大街都不拉我[流泪][流泪]，那会我天天迟到，只能错开高峰期上班，太难了,0.9619767313670919
真的假的，你说到的那些城市那么小吗,0.45773901125894056
@rrrrrn 懂了吧,0.5230352303523035
青年大街俩小时倒不至于离不开 但是沈大路建设大路南五马路文化路俩小时是真的离不开[看],0.3401463718158507
@耶 看看,0.5262327818078083
[看][比心] 大沈阳,0.5169361664773774
@我社的大脑 哈哈哈，这么大吗[偷笑],0.8710253860935651
@TURBO刘 [看][赞],0.3124999999999998
[捂脸]堵车,0.5
喝大了吧？,0.39166977367525757
在武汉的时候还想过呢，跟沈阳比谁大？到现在也没刚明白,0.37112476867270505
堵车,0.5
@贺枳 [看][看][看],0.5
堵车吧,0.5
还有九一八纪念馆，带身份证,0.2804905563011265
你是着急下班吗，一个没看清,0.35427692162134883
还有二战盟军战俘营旧址，皇姑屯事变博物馆，北大营军营旧址，东北陆军讲武堂旧址，东南西北四塔，锡伯家庙，郑家洼子青铜剑大墓，永安石桥,0.9999992959401413
沈阳还有一个博物馆你们是不知道的 那就是沈阳中华饮食文化博物馆在棋盘山那边,0.9999658207721002
沈阳博物馆一时半会预约不上,0.8421143389467305
还少说一个！九一八纪念馆！,0.6903478556166621
沈阳博物馆不错，23号去的，馆内真挺不错的，就是里面太热了[捂脸]个人觉得比辽宁省博物馆内部陈设什么的要好,0.9995080256683063
我特别想说：沈阳市图书馆有点事就闭馆，疫情期间预约才能进，但是哪个系统没空就进不去，我就没约上过。,0.0016685642071387896
辽宁省博物馆带妹子去行，省钱，好几层逛下来得4个来小时，感觉你还有文化，有气质,0.922060317971937
还有兵器博物馆[看],0.9618442821679855
苏家屯有一个火车博物馆。,0.905000808592099
工人村都关好几年了！,0.10693606963068736
科技馆[赞][赞][赞],0.4737672181921917
原来那个省图在市区文化路一环边。真是方便！随时可去。后来非得整到那么偏远的地方？原址却在那闲置着？……,0.4113636940017398
故宫博物院咋没免费[捂脸],0.717978548355906
@涂山苏苏 @涂山苏苏 去不去,0.3453434807529534
@程铮.:wilted_flower: 哈哈哈哈哈哈哈哈我闲死了,0.9293818061382185
我真的栓Q[捂脸]@大然与soo,0.5601892106349763
1905是要门票的吧？,0.5455370938053228
@Honey 这也行,0.6296296296296295
@许清与你. @一只小沙雕 @小Dong. @ . @肥羊小郝@ [舔屏]要去要去！都去都去,0.06876139584836449
疫情快过去，好去参观一下,0.8929116726044517
不一定啥时候开,0.2318549090588864
免费现在也不能去，非常时期，还是别去,0.7697217687873014
@sweet- 科技馆能好玩一点,0.7043244144036668
@云南白叶 看,0.5875212430201505
还有几个没去过的[赞],0.3419977686043033
想去图书馆怎么约,0.8905964384276588
闭宫时间呵呵呵这辈子是没机会去了,0.9366593990677919
所以什么时候解封[感谢],0.41403389872591334
@有只小鹿乱撞 想去1905文化园[泣不成声],0.47870096037426046
@秋城 我妈发我的,0.30311160051929864
还有新乐遗址[比心],0.4737672181921908
@qfy毅. @陪着兴兴～ 封面是哪啊,0.2440348443908773
沈阳最牛的还有很多好吃的饭馆哦[灵机一动],0.8634968411148342
@胡图图吖～ 码,0.4406415033244232
@Vivian的罐头  喜欢历史文化的你,0.9535216344302677
工人村生活馆早就黄了关门了,0.10826792547704989
沈阳有很多值得去的地方！沈阳的参观旅游资源不次于北京上海西安这些大城市，可能是宣传推广力度不到位吧。,0.7250140110713047
科技，博物都可以,0.6143212750693772
@叫我鑫总o 这不来了吗,0.3693910911319984
@吃不到鸡的小卟点 你说你对这些感兴趣 我自己一次都没去过 [捂脸],0.38714103236947106
@于火火  封面那个就我说那个球,0.553668659654128
上了个学，顺便把古生物博物馆逛了[呲牙]@小刘同学,0.9588280585666104
@我倾尽所有 以后带孩子去,0.8009057287001812
工人村现在还开放吗,0.4906162306888969
我只有周一休息[泣不成声],0.35506582280404775
918“那我走？”,0.5405963037700067
都没去过[泪奔],0.3649677394258086
@ 不安  你没事可以去,0.8788216802677166
这些年我们宣传力度不够，很多人对我们的家乡有误解，所以我希望可以为沈阳024宣传做一份小小的贡献，如果你也喜欢我的视频，也爱这片土地，关注我我们一起[比心][比心][比心],0.9996794028973646
还是叫奉天比盛京霸气,0.7085923308003611
我希望沈阳，大连，哈尔滨，长春，崛起振兴超越北上广深加油,0.9999445606826988
如果那些城墙不拆 再多留些古建筑该多好[泣不成声],0.4666555899053193
东陵现在花都开了？,0.4737672181921908
技术到位，素材广泛，希望你越来越火！[赞]那些只知道守着浑河和彩电塔拍短片儿的可以学着点儿吗？,0.9980870797854856
我大沈阳这么美。,0.9342728862868974
哇哦 好看的不得了,0.7112462006079026
想穿越了，有一起的嘛[泣不成声],0.7010512845508176
这是什么游戏？手机能玩吗？花钱吗？[看],0.46030986037200683
东陵？上俩天刚去溜达一圈[微笑],0.11605940875760934
这是沈阳哪里呀～五一想去,0.7694752178896509
沈阳现在正是看桃花的好时节[玫瑰],0.9905940648479576
飞的好棒[比心],0.9089113960571681
弟弟拍的也太美了吧,0.7972025714567212
@林萱在吃饭  @不給糖就搗蛋 @醒醒《开学black化版》 @板栗小队 盛京,0.5
[赞][赞][赞][抱拳][抱拳][抱拳],0.5
总想着会静止在这一画面,0.8338115256186993
@地主家的傻儿子  咱就是说 沈阳解封了 单位把我封印了,0.12072101508012079
@Almighty 好漂亮[泣不成声],0.9389688394024527
这里可以飞无人机吗？,0.495101244796327
桃花盛开的时候，你咋出去的[流泪][流泪]，我只能在你的视频里看桃花了,0.9923115449623496
拍的好美[比心],0.8952825758905381
太美了[赞][赞][赞][赞],0.460902149356479
希望做一个农业大学的短篇。。让我在海外的同学看看自己的成长的地方。寻找儿时的回忆,0.9999997791475813
什么型号无人机,0.15859597235568645
666,0.5
沈阳最美[666][赞],0.8708299201305233
@小宁想喝奶茶 [泣不成声][泣不成声]好好看,0.40864826782352826
老话叫盛京[赞][赞],0.6481518741789626
花有这么密集,0.14154430020148934
@yyyini @橙子. @妤 [泣不成声][泣不成声]狠狠的自豪到了,0.34670909653971627
[赞]拍的太好了,0.4259906702887999
@想吃橘子 @殊荣. @dear菲 @， @Sandra 我来好好介绍沈阳啦！,0.3249076087229379
@兔子不吃胡萝卜 沈阳故宫,0.8940244822565742
这是哪儿啊,0.5262327818078083
太美啦，看的我好激动[呲牙],0.9294179509206932
因九月女儿要来沈阳读书啦，希望她能喜欢上这城市[一起加油],0.9951035413759403
真是太好看了…,0.47796046695781114
@花花海海海海 奉天,0.5
湖南人 特别喜欢沈阳 可以拍拍丁香湖吗 有好多回忆在哪 关注你了 坐等 [不失礼貌的微笑],0.9996767212350933
沈阳好美，有机会要去转转,0.9890097138108105
@柯北ovo @已秋 有空来玩。,0.6460938340428483
这是哪里,0.5262327818078083
@:sparkles: 好看[不失礼貌的微笑],0.6892074482293215
太美了,0.7401846550314694
太美了，盛京人骄傲,0.9884415237246995
东陵[灵机一动]值得一去,0.7401165879724374
突然明白为什么古人都喜欢桃林，粉粉嫩嫩的真好看[捂脸],0.9985997767423459
沈阳加油！[送心][送心][送心],0.9516396557470149
这嘎哈呢整我一ju灵,0.3192070346193018
这个，这个文案年初看过，别骗我[捂脸],0.9151751955873091
沈阳加油,0.9562502551675993
一年两次，一次半年[捂脸]，加油 ,0.8345646722771743
其实有了疫情配合在家隔离是应该的 但是打游戏的电脑坏了 这可就要我命了[泣不成声],0.4473346345924264
和平区人民,0.7059514727817189
拍的太好了，加油沈阳[一起加油],0.9359128268417015
沈阳加油 ,0.9562502551675993
塔湾人民[委屈],0.7059514727817189
加油，大沈阳！[强壮][强壮][强壮][强壮][碰拳][碰拳][碰拳],0.9526865885457964
加油吧，我们在沈阳周边，也一样要检测，控制的很严格，真不知道什么时候是个头，一起加油吧,0.9920009407005149
吓我一跳，严肃点[震惊],0.3030079810020898
隔的不远[微笑]测核酸的时候离得可近了[泪奔],0.8386549709565103
那个大楼上的中国加油，武汉加油是去年拍的吧。麻烦改成沈阳加油就更好了。,0.991893591254422
一句嘎哈呢出戏了[捂脸],0.7683344958763202
沈阳加油[玫瑰][玫瑰][玫瑰],0.9516396557470149
@王巨星  看这个,0.5875212430201505
@sʜᴍɪʟʏ 疫情结束我们一定要出去玩,0.27082236460723574
结束啦[赞],0.5140845070422536
@宋爸爸 加油,0.9047619047619047
@Cordini 大连也会好起来的,0.7423317315079364
沈阳莫慌，全国人民在一起[赞]共同努力，一定会胜利！,0.932395788467676
[捂脸][捂脸][玫瑰][玫瑰],0.2500000000000001
好久没去万柳塘了,0.4869732635124814
疫情终于要被战胜了，沈阳加油,0.9912558954985122
我看见咱家小区了[泣不成声],0.4154654713323711
@美女小天诶 嘎哈呢[快哭了],0.5262327818078083
@百事加可乐 我大 沈阳,0.7233731103795419
@虢嘚杠 我为啥没啥感觉啊,0.029067987370250292
沈阳还不至于这样吧,0.8252581221744092
沈阳加油[感谢][感谢][感谢][感谢][感谢],0.8677137813853091
，,0.5262327818078083
喝点啊[呲牙],0.8
@CCindy 在家嘎哈呢,0.5
[捂脸],0.5262327818078083
沈阳加油，你可以的,0.9562502551675993
沈阳能战胜疫情嘛？必须滴[赞],0.9149574387856216
请问刚过小南教堂，绿色和白色两栋楼中间远处是彩电塔，那是什么机位啊？,0.33317508012913544
@?ELIAUKIN 嘎哈呢[看],0.5
[爱心][爱心][爱心],0.5
沈阳，加油！,0.9562502551675993
不不不，我们十点才下班[捂脸],0.0991105426583978
沈阳加油！,0.9562502551675993
沈阳。加油,0.9562502551675993
加油沈阳,0.9562502551675993
去了就知道 都没啥意思,0.3649677394258086
第一个八卦街在南市场地铁口出来就是，第二位置在浑南万达老外街，第三个太原里在太原街万达东侧。[呲牙]我家店就在太原里，不用谢我[可爱],0.9972554336006857
东北仅次于长春的城市[微笑][赞][玫瑰],0.5914862245529603
沈阳人民表示不知道在哪里,0.763905841647655
你跟沈阳书生啥关系@沈阳书生,0.2907602236774772
沈阳文化 为啥要欧洲街 文化在哪呢[哈欠],0.39820517473703343
那欧洲街必须一周去几次啊 奥斯卡 海伦 丽娜尔私旁边的歌德书院经常去[坏笑],0.9808196132141409
@小吴同学,0.5262327818078083
@广君:hot_beverage: 等疫情过去，我带你去沈阳[奸笑],0.7152135393583424
八卦街在哪儿啊？在沈阳生活二十多年了都不知道[捂脸][捂脸][捂脸],0.5975084668649018
作为沈阳人表示不知道没去过,0.4296768581526166
[捂脸]欧洲街你要是拍个全貌估计没人去,0.28900976947096046
去沈阳就知道往酒吧钻 别的啥也不知道[微笑]@腻. @大马猴  @小孙 ,0.5165273770608774
@弯弯。,0.5262327818078083
我咋都不知道呢，有点不是沈阳人的感觉！,0.5064385469463386
这辈子去一次够够的了,0.7069304515970284
那条小道，走着走着就到中山广场了,0.9973399902616473
这地方我知道，我只想说你的拍照技术绝对世界级，现实差距还是挺大的,0.8277393707054461
@.  G 咱当时咋没听说这地方,0.4196430122102458
啥都有，就没有好的宣传,0.3426374782843231
第一个南市场地铁口，第二个中山路，第三个太原街太原里商业街[赞][赞][赞],0.9984425674372078
@向往生活全是活 假象吧,0.5
我好在没住沈阳似的，这几个地方都不知道在哪里[捂脸],0.09923956328466177
@Chris Qu  @Kim  @尘宸辰 [微笑],0.5
真不知道还有这么美的地方[玫瑰],0.7575266451258159
南市场 中山广场 太原街时尚地下 拿走不谢,0.9947142805589644
我咋没去过。哎呀妈呀丢人了[捂脸],0.04042491227228184
都挺好！合计合计去了车咋停？让人笑话地智慧停车！,0.6393788181632667
作为土生土长的沈阳本地人[我想静静]个人表示，就是在家蹲着，也懒得去这几个地方溜达，不过八卦街后身洗浴不错[比心],0.1586551813930216
[耶][耶],0.3124999999999998
现在都这么好啦？[送心],0.654848623278414
这些地方，基本上没啥人去了，太原街商业都黄差不多了,0.6307436134160284
毕业 进校封校 现在才知道沈阳有这么好玩的地儿[泪奔][快哭了],0.7677513100157277
@小王晕晕yunn^_^ [酷拽],0.5
这几个地方只适合拍照片,0.3728120424401651
原来上班的时候天天去欧风街，现在还不复工，半年没去了,0.8250288026913681
一点没意思，竟忽悠,0.0009614054443433107
@三次元的分享君,0.5262327818078083
@清欢的欢.,0.125
@今天吃饭了吗,0.5262327818078083
@--小毓--,0.7317919180203503
@无与噜噜. @璐璐 @Aimee @赵艺. @门门啊,0.018041969893268783
@月月不吃鱼.,0.125
@guo,0.5262327818078083
@橘子洲头,0.5262327818078083
@Sun,0.5262327818078083
@ 思予·名探偵コナン    【萌村】,0.9306690003364098
这地方太适合烧烤了，一定要爱护环境不要乱扔垃圾，吃完收拾干净再走[比心],0.31524751228468406
我那天把导航关了…然后就到了鲅鱼圈,0.09067887186007528
全是土，边上还有坟，一刮风吃一嘴沙子[捂脸],0.5743133937030831
估计也快完了！人多就废废,0.47784707644920843
别去了 不让进了  [泪奔],0.32193684157878666
今天封闭，警察叔叔来了[捂脸][呲牙],0.37094242792693033
都别去了，所有路口关闭了2022年4月17日刚去过[捂脸],0.027640118764073685
有公共厕所么,0.19480690717561933
好像还不如浑河晚渡公园[捂脸],0.6076660580995861
感觉满地都是垃圾呢,0.11343448871685446
你说的不是河边儿的壳吭吗[泪奔],0.6319560373931087
我俩对海的理解是不是不太一样？,0.7906241893072908
你对海的理解好像有什么误差,0.7766464535314859
我还是丁香湖溜达一圈吧！二路,0.35295865484038
别去，去了就后悔[看],0.17772205736002367
谁去谁后悔，破土路挺远全是坑，不刮底盘都难！不是专业越野不要去！车现在开不到岸边，下了主路全是大坑，还有水，基本过不去,0.0008433028625789429
转三圈了 也没找到第二个牌子[捂脸][捂脸],0.03621637242373765
感觉可以去这烧烤也挺好[看]@李奇怪,0.664057057987236
沈阳书生的声音？,0.1385675627993327
现在还有吗？,0.5746682977321914
今天在哪都能看海了。[看][看][看],0.8110376038464568
现在去吧，都是水[捂脸],0.34863461616592706
@关star:star: @富 想去没车,0.15516062375967188
@kitty- 哈哈哈哈哈,0.855948838728563
[比心][比心][比心],0.5
乱扔垃圾，肯定会有很多人做到的,0.03786995306093566
真羡慕你们辽宁人  [赞],0.9842189192694087
初中上学是不是学过沈阳是内陆地区，没有海，题目不太准确吧,0.9991184682094421
沈阳书生，你在那边还好吗？,0.406877632348711
@小赵同学 @Vaska @三白死鱼眼 @_一拾八號 居然有海,0.4616948726979514
@怎么动我的  我想去,0.5311614067749191
我说实话都没有我家水库好，哈哈哈，,0.96922563912058
这玩意儿也能特意出期视频[暗中观察],0.4708303905075768
@wqqqqqqq [舔屏],0.5262327818078083
明明白白[赞],0.29999999999999993
感觉晴天都能晒冒油了[捂脸],0.6315592301654255
