Unnamed: 0,Unnamed: 1,Unnamed: 2,评论内容,fenci,情感得分,情感类别,主题概率,主题类型
于2023年6月入住,商务出差,5.0,哎呦，不错哦,不错,0.7224264705882353,正面,"[(0, 0.033333555), (1, 0.0333336), (2, 0.033333573), (3, 0.033333674), (4, 0.5333293), (5, 0.033333633), (6, 0.0333336), (7, 0.033333577), (8, 0.033333633), (9, 0.033333592), (10, 0.033333704), (11, 0.033333648), (12, 0.03333368), (13, 0.033333648), (14, 0.03333361)]",4
于2023年6月入住,其他,5.0,环境非常好,环境,0.2727272727272727,正面,"[(0, 0.033333577), (1, 0.033333547), (2, 0.0333336), (3, 0.033333518), (4, 0.03333359), (5, 0.033333622), (6, 0.033333555), (7, 0.03333401), (8, 0.033333566), (9, 0.033333622), (10, 0.5333295), (11, 0.033333555), (12, 0.033333622), (13, 0.033333544), (14, 0.03333358)]",10
于2023年6月入住,朋友出游,5.0,房间设施很好！很齐全！真的很好！老板人超好！特别温暖～下回来长沙还住大梦～有朋友来也会推荐～谢谢老板让我在陌生的城市感觉到温暖～房间也很漂亮～因为这几天身体不舒服没顾上拍好看的照片～大家真的可以放心冲～,房间 设施 齐全 真的 老板 超好 特别 温暖 回来 长沙 朋友 推荐 谢谢 老板 陌生 城市 感觉 温暖 房间 很漂亮 几天 身体 舒服 没顾 好看 照片 真的 放心,0.9999694899413976,正面,"[(6, 0.96781486)]",6
于2023年6月入住,朋友出游,5.0,很新的大厦，位置离地铁站有点距离，但不远，拉行李箱走路几分钟就到，装修都很新，可以洗衣服，有冰箱，很方便，就是卫生间是不是应该有个挡水帘会更好些,大厦 位置 地铁站 距离 不远 行李箱 走路 几分钟 装修 洗衣服 冰箱 卫生间 有个 水帘 更好,0.649201684825446,正面,"[(12, 0.94166297)]",12
于2023年6月入住,家庭亲子,5.0,房间舒适，干净，管家管理比较到位，有什么信息及时告知，服务比较到位。位置比较好，晚上休息也不吵，值得一家人入住。,房间 舒适 干净 管家 管理 到位 信息 告知 服务 到位 位置 晚上 休息 值得 一家人 入住,0.3444768667597613,正面,"[(13, 0.9450946)]",13
于2023年6月入住,朋友出游,5.0,确实不错，就是早上有装修的声音 而且位置特别方便 适合朋友结伴 很不错的哦 大家勇敢冲，而且旁边的有个书屋特别不错,确实 不错 早上 装修 声音 位置 特别 适合 朋友 结伴 不错 勇敢 旁边 有个 书屋 特别 不错,0.9987015271830604,正面,"[(4, 0.9481467)]",4
于2023年6月入住,家庭亲子,5.0,酒店整体还是不错的，坐地铁的地理位置就是去哪都不远，晚上不热步行去五一广场或者国金中心都还不远，楼下也有小超市啥的，挺方便,酒店 整体 不错 坐地铁 地理位置 不远 晚上 步行 五一广场 国金中心 不远 楼下 超市,0.9999883106950488,正面,"[(12, 0.9333298)]",12
于2023年6月入住,朋友出游,5.0,民宿位置出行方便，房间设施齐全，卫生干净，服务很好，真心推荐给大家，住着非常舒服！,民宿 位置 出行 房间 设施 齐全 卫生 干净 服务 真心 推荐 舒服,0.9726896782162158,正面,"[(13, 0.9282031)]",13
于2023年6月入住,其他,5.0,很干净，环境也非常好，招待的电话也很及时哦。很靠近中山亭，不错,干净 环境 招待 电话 靠近 山亭 不错,0.7495221167175221,正面,"[(12, 0.8833278)]",12
于2023年6月入住,朋友出游,4.0,位置好，环境不错，复式结构很舒服 缺点：自助服务，厕所未干湿分离,位置 环境 不错 复式 结构 舒服 缺点 自助 服务 厕所 干湿 分离,0.8922113202591384,正面,"[(12, 0.92820144)]",12
于2023年6月入住,家庭亲子,5.0,觉得还好了。,还好,0.3972704701060523,正面,"[(0, 0.033334978), (1, 0.033334978), (2, 0.033334978), (3, 0.033334978), (4, 0.033334978), (5, 0.033334978), (6, 0.033334978), (7, 0.033334978), (8, 0.033334978), (9, 0.033334978), (10, 0.53331023), (11, 0.033334978), (12, 0.033334978), (13, 0.033334978), (14, 0.033335127)]",10
于2023年6月入住,家庭亲子,5.0,房间很喜欢,房间 喜欢,0.1701932047226362,正面,"[(0, 0.022222431), (1, 0.02222244), (2, 0.022222431), (3, 0.022222424), (4, 0.02222243), (5, 0.022222463), (6, 0.022222454), (7, 0.68888575), (8, 0.022222444), (9, 0.022222426), (10, 0.02222246), (11, 0.022222454), (12, 0.022222454), (13, 0.022222504), (14, 0.022222439)]",7
于2023年6月入住,家庭亲子,4.5,公寓的地理位置尚可，周边都是长沙的旅游景点，设施配套比较齐全。由于我没有提前预订，所以第一天晚上预订的还挺满意的，但是第二晚客服小姐姐给我换了一间麻将室，比上一间差多了，卫生间极小，沙发和飘窗也比较脏，吹风机还是坏的，但是客服小姐姐连夜订了外卖送了个新的，好评！,公寓 地理位置 尚可 周边 长沙 旅游景点 设施 配套 齐全 提前 预订 第一天 晚上 预订 满意 客服 小姐姐 一间 麻将 一间 卫生间 极小 沙发 吹风机 客服 小姐姐 连夜 外卖 好评,-0.9998947503439336,负面,"[(14, 0.9688873)]",14
于2023年6月入住,家庭亲子,4.0,没有前台，需要添加店家微信拿开门密码。距离五一广场走路约10–15分钟，楼下还有个酒吧。配有洗衣机这点方便。和别的住客感觉一样，淋浴处没有门或者帘子，洗完澡厕所里都是水，而且淋浴的地面不是防滑瓷砖，如果是小孩和老人家要特别注意。,前台 添加 店家 微信 开门 密码 距离 五一广场 走路 分钟 楼下 酒吧 配有 洗衣机 住客 感觉 淋浴 帘子 洗完 厕所 淋浴 地面 防滑 瓷砖 小孩 老人家 特别,-0.9999998599009507,负面,"[(12, 0.9666629)]",12
于2023年6月入住,家庭亲子,5.0,住宿体验很好，到周边各个地方都挺方便，步行十来分钟都能到。楼下右手边也有共享电车停车点，扫码想去哪去哪，下次来长沙还选这家民宿,住宿 体验 周边 地方 步行 分钟 楼下 右手边 共享 电车 停车 扫码 想去 下次 长沙 这家 民宿,0.8970340435715305,正面,"[(5, 0.94814533)]",5
于2023年6月入住,家庭亲子,5.0,地理位置很好，去哪里都很方便，楼下小吃也很多，房间环境也很好，很满意的一次住宿,地理位置 楼下 小吃 房间 环境 满意 住宿,0.8868274222618324,正面,"[(14, 0.88332987)]",14
于2023年6月入住,家庭亲子,5.0,房间设施很好，入住方便，卫生干净，服务态度很好，是一次非常好的体验。,房间 设施 入住 卫生 干净 服务态度 体验,-0.6369078055406052,负面,"[(13, 0.5560155), (14, 0.33564904)]",13
于2023年6月入住,家庭亲子,5.0,好～干净整洁 明亮 服务周到 推荐 老板亲切 棒棒哒,干净 整洁 明亮 服务周到 推荐 老板 亲切 棒棒,0.9999971468986142,正面,"[(12, 0.89629096)]",12
于2023年6月入住,朋友出游,5.0,房间很舒服，交通也很方便，客服的服务态度很好，下次来会继续住的,房间 舒服 交通 客服 服务态度 下次,-0.6368069596363466,负面,"[(3, 0.28258422), (14, 0.5936035)]",14
于2023年6月入住,家庭亲子,5.0,房间环境卫生都很赞，交通也很方便，一次很满意的选择,房间 环境卫生 交通 满意 选择,0.5248496696490532,正面,"[(0, 0.011111458), (1, 0.011111444), (2, 0.011111449), (3, 0.0111115), (4, 0.011111444), (5, 0.011111459), (6, 0.011111455), (7, 0.011111459), (8, 0.011111494), (9, 0.011111453), (10, 0.011111446), (11, 0.011111472), (12, 0.011111454), (13, 0.01111147), (14, 0.8444395)]",14
于2023年6月入住,朋友出游,5.0,卫生很好设施很齐全，可以住好多好多人,卫生 设施 齐全 好多好多,0.6866456783425277,正面,"[(0, 0.013333709), (1, 0.013333701), (2, 0.013333694), (3, 0.013333697), (4, 0.013333693), (5, 0.013333709), (6, 0.0133337015), (7, 0.0133337015), (8, 0.013333711), (9, 0.013333724), (10, 0.013333721), (11, 0.81332815), (12, 0.013333711), (13, 0.013333712), (14, 0.013333708)]",11
于2023年6月入住,朋友出游,5.0,干净整洁，环境很不错，小孩子很喜欢，,干净 整洁 环境 不错 小孩子 喜欢,0.992925107677824,正面,"[(12, 0.8666634)]",12
于2023年6月入住,朋友出游,5.0,房东非常好！房子住的也很舒服！,房东 房子 舒服,0.5861093784860221,正面,"[(0, 0.016667375), (1, 0.016667346), (2, 0.016667338), (3, 0.016667442), (4, 0.7666567), (5, 0.016667394), (6, 0.016667392), (7, 0.016667344), (8, 0.0166674), (9, 0.016667336), (10, 0.016667336), (11, 0.016667375), (12, 0.016667357), (13, 0.016667506), (14, 0.016667346)]",4
于2023年6月入住,家庭亲子,5.0,很好环境 非常舒适 出行方便,环境 舒适 出行,0.8164322080545945,正面,"[(0, 0.016666993), (1, 0.016666977), (2, 0.016667007), (3, 0.016666992), (4, 0.01666702), (5, 0.016667027), (6, 0.016666982), (7, 0.016667046), (8, 0.016666988), (9, 0.016667014), (10, 0.016667066), (11, 0.7666618), (12, 0.016667029), (13, 0.016667003), (14, 0.016667003)]",11
于2023年6月入住,商务出差,5.0,房间很大很新，性价比很高,房间 很大 性价比,0.8607823189387369,正面,"[(0, 0.016667357), (1, 0.01666734), (2, 0.016667366), (3, 0.016667377), (4, 0.01666737), (5, 0.016667398), (6, 0.0166674), (7, 0.016667385), (8, 0.016667368), (9, 0.016667359), (10, 0.016667368), (11, 0.016667347), (12, 0.016667355), (13, 0.7666568), (14, 0.016667377)]",13
于2023年6月入住,朋友出游,5.0,房间不错，老板服务态度好,房间 不错 老板 服务态度,0.1461144966364431,正面,"[(0, 0.013333535), (1, 0.013333544), (2, 0.01333354), (3, 0.013333555), (4, 0.013333574), (5, 0.013333547), (6, 0.013333552), (7, 0.01333357), (8, 0.0133335525), (9, 0.0133335395), (10, 0.013333548), (11, 0.44240654), (12, 0.01333355), (13, 0.013333559), (14, 0.38425735)]",11
于2023年6月入住,情侣出游,5.0,服务超棒 干净卫生！,服务 超棒 干净 卫生,0.7044805544925161,正面,"[(0, 0.013333785), (1, 0.013333776), (2, 0.013333767), (3, 0.013333758), (4, 0.013333759), (5, 0.81332695), (6, 0.01333377), (7, 0.013333785), (8, 0.013333828), (9, 0.013333786), (10, 0.013333794), (11, 0.013333789), (12, 0.013333809), (13, 0.013333804), (14, 0.013333782)]",5
于2023年6月入住,家庭亲子,5.0,非常不错，很干净！,不错 干净,0.8410794167280102,正面,"[(0, 0.022222372), (1, 0.022222394), (2, 0.022222381), (3, 0.022222405), (4, 0.022222416), (5, 0.022222403), (6, 0.022222387), (7, 0.022222402), (8, 0.022222443), (9, 0.022222375), (10, 0.022222416), (11, 0.022222413), (12, 0.6888863), (13, 0.022222446), (14, 0.022222405)]",12
于2023年6月入住,家庭亲子,5.0,挺满意的一次住宿！,满意 住宿,0.2709090982606124,正面,"[(0, 0.022222528), (1, 0.022222493), (2, 0.022222515), (3, 0.6888849), (4, 0.022222484), (5, 0.02222253), (6, 0.022222487), (7, 0.022222517), (8, 0.022222498), (9, 0.022222484), (10, 0.022222484), (11, 0.022222484), (12, 0.0222225), (13, 0.022222502), (14, 0.022222545)]",3
于2023年6月入住,其他,4.7,老板人很好，非常热情贴心，介绍了许多不踩雷的当地美食，楼下的环境也很好，有一种古镇的感觉,老板 热情 贴心 介绍 美食 楼下 环境 一种 古镇 感觉,0.9990922825685122,正面,"[(13, 0.9151454)]",13
于2023年6月入住,情侣出游,5.0,地理位置超级方便，离五一黄兴就几步路诶，环境也很棒，还给免费升了房，下次还来,地理位置 超级 五一 黄兴 几步 环境 很棒 还给 免费 下次,0.9872942321190508,正面,"[(4, 0.9151491)]",4
于2023年6月入住,独自旅行,5.0,在都正街里面，古色古香。店家还有一只白色的小猫咪，软萌萌的。 房间干净，24小时热水，店家会主动问需不需要搞卫生，入住也会发攻略。 离五一广场黄兴广场走路不到10分钟吧，打车也很方便。,正街 古色古香 店家 一只 白色 小猫咪 房间 干净 小时 热水 店家 主动 需不需要 卫生 入住 攻略 五一广场 黄兴广场 走路 不到 分钟 打车,0.9992876315495268,正面,"[(13, 0.95941615)]",13
于2023年6月入住,独自旅行,5.0,第一天入住的时候虽然有个小问题，但是老板很快就给我解决了，而且还主动给我升级了房间。到第二天还想续一晚老板也是给我主动升级了阳台房，棒棒的。店内环境卫生也很好 棒,第一天 入住 有个 老板 很快 解决 主动 升级 房间 第二天 想续 一晚 老板 主动 升级 阳台 棒棒 环境卫生,0.9670165359055776,正面,"[(11, 0.9508748)]",11
于2023年6月入住,朋友出游,4.5,老板帮忙升级了房间还发来了攻略，体验良好 周围很多好吃的店，好逛好玩,老板 帮忙 升级 房间 发来 攻略 体验 好吃 好玩,0.5064898418443304,正面,"[(5, 0.9066613)]",5
于2023年6月入住,朋友出游,5.0,环境不错很有烟火气息，适合出游居住～店家服务态度也很好,环境 不错 烟火 气息 适合 出游 居住 店家 服务态度,0.8924411332253599,正面,"[(1, 0.589052), (10, 0.32427683)]",1
于2023年6月入住,朋友出游,5.0,地理位置优越 服务态度也蛮好 前台会帮忙提行李,地理位置 优越 服务态度 前台 帮忙 行李,0.3602998825350476,正面,"[(4, 0.86666304)]",4
于2023年6月入住,家庭亲子,5.0,干净卫生舒服，店主很热情帮忙，孩子喜欢跟猫猫玩,干净 卫生 舒服 店主 热情 帮忙 孩子 喜欢 猫猫,0.9345059602047764,正面,"[(13, 0.90665954)]",13
于2023年6月入住,独自旅行,5.0,环境很不错，店家很贴心，下次去还会继续住的,环境 不错 店家 贴心 下次,0.99507356689786,正面,"[(0, 0.011111526), (1, 0.20877163), (2, 0.011111577), (3, 0.011111532), (4, 0.011111529), (5, 0.64677835), (6, 0.011111518), (7, 0.011111527), (8, 0.011111518), (9, 0.011111536), (10, 0.011111534), (11, 0.011111564), (12, 0.011111552), (13, 0.011111547), (14, 0.0111115435)]",5
于2023年6月入住,情侣出游,5.0,环境很好，服务态度好。下次还会考虑入住,环境 服务态度 下次 入住,-0.1297166435524663,负面,"[(0, 0.013333504), (1, 0.013333507), (2, 0.013333532), (3, 0.013333498), (4, 0.01333351), (5, 0.013333534), (6, 0.013333522), (7, 0.8133308), (8, 0.013333504), (9, 0.013333504), (10, 0.013333505), (11, 0.013333514), (12, 0.013333505), (13, 0.013333525), (14, 0.013333534)]",7
于2023年6月入住,独自旅行,5.0,环境很好，位置很不错，很安静,环境 位置 不错 安静,0.9485107709208878,正面,"[(0, 0.013333481), (1, 0.01333348), (2, 0.013333485), (3, 0.01333348), (4, 0.81333107), (5, 0.0133335), (6, 0.01333348), (7, 0.013333527), (8, 0.013333484), (9, 0.01333349), (10, 0.013333503), (11, 0.013333485), (12, 0.01333351), (13, 0.013333498), (14, 0.013333502)]",4
于2023年6月入住,家庭亲子,5.0,服务好、环境优美、交通便利,服务 环境优美 交通 便利,0.9707748344121458,正面,"[(0, 0.013333681), (1, 0.013333674), (2, 0.013333674), (3, 0.0133337155), (4, 0.013333674), (5, 0.013333683), (6, 0.013333675), (7, 0.013333674), (8, 0.8133284), (9, 0.013333688), (10, 0.013333698), (11, 0.013333691), (12, 0.01333369), (13, 0.013333676), (14, 0.013333695)]",8
于2023年6月入住,代人预订,5.0,房间干净整洁，老板人特别好,房间 干净 整洁 老板 特别,0.7361647489539007,正面,"[(0, 0.011111236), (1, 0.0111112315), (2, 0.011111233), (3, 0.011111228), (4, 0.0111112315), (5, 0.011111245), (6, 0.011111243), (7, 0.011111251), (8, 0.011111252), (9, 0.011111229), (10, 0.011111228), (11, 0.84444267), (12, 0.011111262), (13, 0.011111254), (14, 0.011111241)]",11
于2023年6月入住,朋友出游,5.0,挺好的。老板人也很奈斯,老板 奈斯,0.6992908440980907,正面,"[(0, 0.022223359), (1, 0.022223264), (2, 0.022223286), (3, 0.022223279), (4, 0.022223275), (5, 0.022223277), (6, 0.6888738), (7, 0.022223307), (8, 0.022223268), (9, 0.022223286), (10, 0.022223262), (11, 0.022223406), (12, 0.02222333), (13, 0.022223277), (14, 0.022223294)]",6
于2023年6月入住,商务出差,5.0,服务很不错,服务 不错,0.7075214581338416,正面,"[(0, 0.022222368), (1, 0.02222236), (2, 0.022222348), (3, 0.022222372), (4, 0.022222385), (5, 0.022222385), (6, 0.022222362), (7, 0.022222353), (8, 0.022222405), (9, 0.022222383), (10, 0.68888676), (11, 0.022222392), (12, 0.022222409), (13, 0.022222375), (14, 0.02222236)]",10
于2023年6月入住,朋友出游,5.0,环境太棒了,环境 太棒了,0.8690534206833145,正面,"[(0, 0.022223014), (1, 0.022223003), (2, 0.022223022), (3, 0.022222992), (4, 0.022223018), (5, 0.022223031), (6, 0.022223007), (7, 0.022223089), (8, 0.022223009), (9, 0.6888777), (10, 0.022223052), (11, 0.022223007), (12, 0.022223031), (13, 0.022223001), (14, 0.022223016)]",9
于2023年6月入住,商务出差,2.0,网红店铺，这个价格也就这样啦，卫生不太好，我晚上22:00到，前台没有人，直接房卡放在吧台自取，房间投影仪遥控器坏掉没有提前告知。因为民宿在深巷里，单身女生如果来住，不害怕走夜路的可以。房间卫生状况一般，地砖地板还有头发。浴室墙角也没有很干净，满是污渍，一分价钱一分货。体验感不太好。唯一就是在潮宗街里面，出去逛比较方便。,网红 店铺 价格 卫生 不太好 晚上 前台 房卡 放在 吧台 自取 房间 投影仪 遥控器 坏掉 提前 告知 民宿 深巷 单身 女生 来住 害怕 夜路 房间 卫生状况 地砖 地板 头发 浴室 墙角 干净 污渍 一分 价钱 一分货 体验 不太好 唯一 潮宗街,-0.9999999999154684,负面,"[(9, 0.97723466)]",9
于2023年6月入住,朋友出游,5.0,超级好看的民宿，入住的时候才知道白敬亭也去打过卡，服务也很好，前台“小表弟”帮忙把箱子拿上去，还发了入住须知，都很贴心～～～快去疯狂拍拍拍！,超级 好看 民宿 入住 白敬亭 服务 前台 小表弟 帮忙 箱子 拿上去 还发 入住 须知 贴心 疯狂 拍拍,-0.801581314849459,负面,"[(2, 0.948146)]",2
于2023年6月入住,家庭亲子,5.0,房间很干净，环境很好，风格也很好，非常喜欢 周边打卡点都很近，地铁，打车都很方便，下次来长沙，还住这里,房间 干净 环境 风格 喜欢 周边 打卡 地铁 打车 下次 长沙,0.8940794645000096,正面,"[(7, 0.9222186)]",7
于2023年6月入住,朋友出游,5.0,房间干净宽敞舒适，民宿的小伙伴也非常热情，还会推荐朋友过来,房间 干净 宽敞 舒适 民宿 小伙伴 热情 推荐 朋友,0.994008574708206,正面,"[(13, 0.9066639)]",13
于2023年6月入住,情侣出游,5.0,和图片没有差别，每天玩得累累的回到酒店主打就是一个舒适！,图片 差别 累累的 回到 酒店 主打 舒适,0.6177304248105819,正面,"[(11, 0.8833271)]",11
于2023年6月入住,情侣出游,5.0,房间很干净，装修的也很好哦，,房间 干净 装修,0.092948346773322,正面,"[(0, 0.016666835), (1, 0.016666826), (2, 0.016666852), (3, 0.01666684), (4, 0.016666835), (5, 0.016666837), (6, 0.016666844), (7, 0.7666642), (8, 0.01666686), (9, 0.016666815), (10, 0.016666822), (11, 0.016666837), (12, 0.016666854), (13, 0.016666863), (14, 0.01666684)]",7
于2023年6月入住,家庭亲子,5.0,很温馨的一家民宿 设施完善 很多小细节特别到位 床垫很舒服 床单被单也很亲肤 喜欢的家居风格 很有家的感觉 有个小院子 不拥挤 闹中取静住得很惬意 老板人很好 入住送拿铁和美式 很好喝,温馨 一家 民宿 设施 完善 细节 特别 到位 床垫 舒服 床单 被单 亲肤 喜欢 家居 风格 感觉 有个 院子 拥挤 闹中取静 惬意 老板 入住 美式 好喝,0.9997092489089864,正面,"[(11, 0.9654302)]",11
