Unnamed: 0,Unnamed: 1,Unnamed: 2,评论内容,fenci,情感得分,情感类别,主题概率,主题类型
于2023年2月入住,家庭亲子,5.0,预定的榻榻米房，床很大感觉可以睡得下三个人，房间设计也很好看，住的很舒服，老板很热情服务很好，还有可爱的大白猫,预定 榻榻米 很大 感觉 三个 房间 设计 好看 舒服 老板 热情服务 可爱 白猫,0.7272935206672424,正面,"[(12, 0.9325376)]",12
于2023年2月入住,朋友出游,5.0,店里环境和房间卫生都特别不错 地理位置也很好 服务什么都特别到位 总结来说就是非常满意,店里 环境 房间 卫生 特别 不错 地理位置 服务 特别 到位 满意,0.9612934597993958,正面,"[(16, 0.9212946)]",16
于2023年2月入住,家庭亲子,5.0,漂亮的阳台房度过了很愉快的两天,漂亮 阳台 度过 愉快 两天,0.7774696222896424,正面,"[(11, 0.842588)]",11
于2023年2月入住,商务出差,5.0,环境不错 设施智能 如有下次 还能再来,环境 不错 设施 智能 下次,0.8175336618151199,正面,"[(1, 0.84259063)]",1
于2023年2月入住,独自旅行,5.0,很不错的一家民宿！值得推荐！,不错 一家 民宿 值得 推荐,0.9414474509504565,正面,"[(5, 0.84259003)]",5
于2023年2月入住,朋友出游,1.5,卫生:被套上还有血印，被芯也是脏的不行，卫生间洗漱台边上都是黄黑的污垢，自己带的洗漱用品都不敢放上面 环境：小，超级小，详情写的20平方，不知道怎么敢写的，上楼的楼梯超级窄且陡，隔音超级差，楼下经常有很大的噪音，凌晨一两点都有，大清早六七点又开始吵，楼梯间路过的声音也听得一清二楚，楼上的声音也是。 设施：空调很久才能制热，声音也超级大，热水要放很久，久到我都以为凌晨不提供热水了，幸好后面还是放出热水了。 服务：民宿的服务还行。,卫生 被套 血印 不行 卫生间 洗漱 边上 污垢 洗漱 用品 环境 超级 详情 平方 敢写 上楼 楼梯 超级 隔音 超级 楼下 很大 噪音 凌晨 一两点 大清早 六七点 楼梯间 路过 声音 一清二楚 楼上 声音 设施 空调 制热 声音 超级 热水 要放 很久 凌晨 提供 热水 幸好 放出 热水 服务 民宿 服务,-0.9999999999904744,负面,"[(9, 0.98148096)]",9
于2023年2月入住,独自旅行,4.7,老板人很热情。！推荐了不少好吃的。 离黄兴路步行街蛮近。 全屋语音智能系统很方便，呼唤小爱同学即可。 有一只很可爱的大白猫。 就是感觉房间稍微有点小，不过我订的时候也没看是多少平的。 很安静，适合出来玩儿的时候住。,老板 热情 推荐 好吃 黄兴路 步行街 全屋 语音 智能 系统 呼唤 小爱 同学 即可 一只 可爱 白猫 感觉 房间 稍微 安静 适合 玩儿,0.9921390590936818,正面,"[(1, 0.9606463)]",1
于2023年2月入住,独自旅行,5.0,酒店地理位置非常好，周围很多吃的，老板也会主动给我推荐小吃和湘菜，都很便宜好吃，房间设备也很智能，因为在古街里不临街，所以很安静，非常棒,酒店 地理位置 老板 主动 推荐 小吃 湘菜 便宜 好吃 房间 设备 智能 古街 临街 安静,0.9560773933341312,正面,"[(6, 0.94097066)]",6
于2023年2月入住,朋友出游,5.0,和朋友一起来的长沙玩，一眼就看中了这家店，原木风的房间干净卫生，还有智能小爱同学，住的很舒服，老板服务很周到，有需要问老板就好，值得推荐！,朋友 长沙 一眼 看中 这家 原木 房间 干净 卫生 智能 小爱 同学 舒服 老板 服务 周到 老板 值得 推荐,0.9883695711073568,正面,"[(8, 0.9527765)]",8
于2023年2月入住,情侣出游,5.0,服务：非常棒，老板很热情 设施：很智能，一个小爱同学根本不用动手就能打开电器 环境：出行很方便，楼下很多好玩好次的,服务 老板 热情 设施 智能 小爱 同学 不用 动手 打开 电器 环境 出行 楼下 好玩 好次,0.9937825461387482,正面,"[(3, 0.9444434)]",3
于2023年2月入住,朋友出游,5.0,房间卫生很干净，全屋小爱同学智能方便，老板小哥很热心会帮忙拿行李，还介绍当地特色美食，还有喵桑可以撸，推荐。,房间 卫生 干净 全屋 小爱 同学 智能 老板 小哥 热心 帮忙 行李 介绍 特色美食 推荐,0.9150216175952564,正面,"[(1, 0.94097036)]",1
于2023年2月入住,情侣出游,5.0,老板人很好，推荐的店味道也都很给力！很棒的入住体验，下次来还会选这家的！,老板 推荐 味道 很棒 入住 体验 下次 这家,0.3948241924476172,正面,"[(2, 0.89505804)]",2
于2023年2月入住,情侣出游,5.0,老板人真好，我们打麻将人不够老板还陪我们打麻将，一晚上输了八九百，房费都省了,老板 真好 打麻将 老板 打麻将 晚上 八九百 房费,-0.9932280020871502,负面,"[(16, 0.8950587)]",16
于2023年2月入住,独自旅行,5.0,很舒适 环境好 老板也很热情 下次还会再来！,舒适 环境 老板 热情 下次,0.8330172803623714,正面,"[(9, 0.8425899)]",9
于2023年2月入住,商务出差,5.0,店家热情，位置绝佳，楼下好吃好喝的都有,店家 热情 位置 绝佳 楼下 好吃好喝,0.8839717681973616,正面,"[(1, 0.86507434)]",1
于2023年2月入住,朋友出游,5.0,民宿在都正街上，周围吃喝玩乐一条龙。,民宿 街上 吃喝玩乐 一条龙,0.6552298712597535,正面,"[(0, 0.011111458), (1, 0.011111458), (2, 0.011111458), (3, 0.011111458), (4, 0.011111458), (5, 0.011111458), (6, 0.011111458), (7, 0.011111458), (8, 0.011111459), (9, 0.011111458), (10, 0.011111458), (11, 0.011111458), (12, 0.8111052), (13, 0.011111458), (14, 0.011111458), (15, 0.011111458), (16, 0.011111458), (17, 0.011111458)]",12
于2023年2月入住,朋友出游,5.0,很喜欢这里，很方便，老板很热情,喜欢 老板 热情,0.577008320206267,正面,"[(0, 0.013888986), (1, 0.013888987), (2, 0.013888988), (3, 0.013888987), (4, 0.013888986), (5, 0.013888986), (6, 0.013888987), (7, 0.013888986), (8, 0.013888988), (9, 0.013888989), (10, 0.013888987), (11, 0.013888986), (12, 0.013888987), (13, 0.013888987), (14, 0.7638872), (15, 0.013888986), (16, 0.013888987), (17, 0.013888986)]",14
于2023年2月入住,朋友出游,5.0,特别好 民宿老板人也很好很热情,特别 民宿 老板 热情,0.5385256746191842,正面,"[(0, 0.011111206), (1, 0.011111208), (2, 0.011111207), (3, 0.011111207), (4, 0.011111207), (5, 0.011111206), (6, 0.011111207), (7, 0.011111207), (8, 0.8111094), (9, 0.011111209), (10, 0.011111206), (11, 0.011111206), (12, 0.011111208), (13, 0.011111207), (14, 0.011111208), (15, 0.011111206), (16, 0.011111208), (17, 0.011111207)]",8
于2023年2月入住,朋友出游,5.0,老板很热情，服务很好,老板 热情 服务,0.2520680414450285,正面,"[(0, 0.0138890045), (1, 0.0138890045), (2, 0.0138890045), (3, 0.013889005), (4, 0.013889004), (5, 0.013889003), (6, 0.013889004), (7, 0.013889004), (8, 0.013889004), (9, 0.7638869), (10, 0.013889005), (11, 0.013889003), (12, 0.013889006), (13, 0.013889003), (14, 0.0138890045), (15, 0.013889003), (16, 0.0138890045), (17, 0.013889004)]",9
于2023年2月入住,独自旅行,5.0,总体不错 下次再来,总体 不错 下次,0.9218111682586316,正面,"[(0, 0.013889058), (1, 0.013889059), (2, 0.0138890585), (3, 0.013889057), (4, 0.013889057), (5, 0.013889058), (6, 0.013889057), (7, 0.013889058), (8, 0.76388603), (9, 0.013889059), (10, 0.013889059), (11, 0.013889057), (12, 0.0138890585), (13, 0.0138890585), (14, 0.0138890585), (15, 0.013889057), (16, 0.013889058), (17, 0.013889058)]",8
于2023年2月入住,情侣出游,5.0,很好很好超级好,很好 很好 超级,0.7818457854289664,正面,"[(0, 0.013889071), (1, 0.01388907), (2, 0.013889071), (3, 0.76388586), (4, 0.01388907), (5, 0.01388907), (6, 0.013889071), (7, 0.013889072), (8, 0.01388907), (9, 0.013889072), (10, 0.01388907), (11, 0.01388907), (12, 0.013889074), (13, 0.013889071), (14, 0.01388907), (15, 0.01388907), (16, 0.01388907), (17, 0.01388907)]",3
于2023年2月入住,朋友出游,5.0,发出好 值得冲,发出 值得,0.1566116359172045,正面,"[(0, 0.018519048), (1, 0.018519048), (2, 0.018519048), (3, 0.018519048), (4, 0.018519048), (5, 0.01851905), (6, 0.01851905), (7, 0.018519048), (8, 0.6851762), (9, 0.018519048), (10, 0.018519048), (11, 0.018519048), (12, 0.018519048), (13, 0.018519048), (14, 0.01851905), (15, 0.018519048), (16, 0.018519048), (17, 0.018519048)]",8
于2023年2月入住,朋友出游,5.0,非常好的体验,体验,0.2929292929292926,正面,"[(0, 0.027778374), (1, 0.027778376), (2, 0.027778376), (3, 0.027778374), (4, 0.027778378), (5, 0.027778374), (6, 0.027778378), (7, 0.027778374), (8, 0.027778374), (9, 0.5277676), (10, 0.027778378), (11, 0.027778374), (12, 0.027778378), (13, 0.027778374), (14, 0.027778378), (15, 0.027778374), (16, 0.027778374), (17, 0.027778378)]",9
于2023年2月入住,朋友出游,5.0,很不错，推荐,不错 推荐,0.8116533107159303,正面,"[(0, 0.018518655), (1, 0.018518662), (2, 0.018518656), (3, 0.018518655), (4, 0.018518655), (5, 0.018518656), (6, 0.018518656), (7, 0.018518658), (8, 0.018518656), (9, 0.018518655), (10, 0.018518655), (11, 0.018518655), (12, 0.6851828), (13, 0.018518658), (14, 0.018518655), (15, 0.018518655), (16, 0.018518656), (17, 0.018518655)]",12
于2023年2月入住,朋友出游,5.0,猫咪很可可爱,猫咪 可爱,0.9822216396793496,正面,"[(0, 0.018519081), (1, 0.018519083), (2, 0.018519083), (3, 0.018519081), (4, 0.018519081), (5, 0.018519081), (6, 0.018519083), (7, 0.018519081), (8, 0.018519081), (9, 0.018519081), (10, 0.018519083), (11, 0.68517566), (12, 0.018519083), (13, 0.018519081), (14, 0.018519081), (15, 0.018519081), (16, 0.018519081), (17, 0.018519081)]",11
于2023年2月入住,独自旅行,5.0,感觉很不错,感觉 不错,0.7429843929438253,正面,"[(0, 0.018518642), (1, 0.018518642), (2, 0.018518642), (3, 0.018518642), (4, 0.018518642), (5, 0.6851831), (6, 0.018518642), (7, 0.018518642), (8, 0.018518642), (9, 0.018518642), (10, 0.018518643), (11, 0.018518642), (12, 0.018518643), (13, 0.018518642), (14, 0.018518642), (15, 0.018518642), (16, 0.018518642), (17, 0.018518642)]",5
于2023年2月入住,朋友出游,5.0,民宿很不错，听说好多明星都来这里拍照，就是说下次有张杰的时候可以帮我要个签名吗哈哈哈！民宿里的两位小哥哥长得帅又有礼貌，特别温柔，并且帮我们升级民宿了！房间的环境是一层比一层好！就是有的房间会漏厕纸或者漏拖鞋～下次去长沙还要住这家^_^位置的话，可能会比较害怕，因为街上没人。,民宿 不错 听说 好多 明星 拍照 下次 张杰 签名 哈哈哈 民宿 两位 哥哥 长得帅 礼貌 特别 温柔 升级 民宿 房间 环境 一层 一层 房间 厕纸 拖鞋 下次 长沙 这家 位置 害怕 街上,0.9994689983611132,正面,"[(8, 0.9713799)]",8
于2023年2月入住,朋友出游,5.0,在潮宗街区里的一家民宿 . 距离五一广场地铁站 . 走路十分钟不到 . 环境适合夏天去 . 挺漂亮的 . 住在这边去哪里都方便 . 街区对面就有很多吃的 .,潮宗街 区里 一家 民宿 距离 五一广场 地铁站 走路 十分钟 不到 环境 适合 夏天 漂亮 街区 对面,0.997363138663684,正面,"[(17, 0.9444431)]",17
于2023年2月入住,情侣出游,5.0,酒店很喜欢 下次还来,酒店 喜欢 下次,0.2982742158785407,正面,"[(0, 0.013889099), (1, 0.013889098), (2, 0.013889117), (3, 0.013889097), (4, 0.013889097), (5, 0.013889097), (6, 0.013889098), (7, 0.013889099), (8, 0.013889097), (9, 0.013889098), (10, 0.7638853), (11, 0.013889097), (12, 0.013889097), (13, 0.0138890995), (14, 0.013889101), (15, 0.013889097), (16, 0.013889098), (17, 0.013889097)]",10
于2023年2月入住,家庭亲子,5.0,闹中取静，挺好,闹中取静,0.9640723738154372,正面,"[(0, 0.027778909), (1, 0.027778909), (2, 0.027778909), (3, 0.027778909), (4, 0.5277585), (5, 0.027778909), (6, 0.027778909), (7, 0.027778909), (8, 0.027778914), (9, 0.027778914), (10, 0.027778909), (11, 0.027778909), (12, 0.027778909), (13, 0.027778909), (14, 0.027778909), (15, 0.027778909), (16, 0.027778909), (17, 0.027778918)]",4
于2023年2月入住,朋友出游,5.0,有点难找，所以也就相对安静，交通有一点点不太方便，总体设计很好,安静 交通 一点点 总体设计,0.9633323889507176,正面,"[(0, 0.011111453), (1, 0.0111114625), (2, 0.011111455), (3, 0.011111452), (4, 0.011111452), (5, 0.011111452), (6, 0.011111453), (7, 0.011111452), (8, 0.011111452), (9, 0.011111452), (10, 0.011111454), (11, 0.011111452), (12, 0.011111453), (13, 0.011111452), (14, 0.011111452), (15, 0.011111453), (16, 0.011111453), (17, 0.81110525)]",17
于2023年2月入住,其他,4.7,设计不错。,设计 不错,0.8495826778021678,正面,"[(0, 0.018518638), (1, 0.01851864), (2, 0.01851864), (3, 0.018518638), (4, 0.018518638), (5, 0.018518642), (6, 0.018518638), (7, 0.68518317), (8, 0.01851864), (9, 0.01851864), (10, 0.01851864), (11, 0.018518638), (12, 0.018518642), (13, 0.01851864), (14, 0.01851864), (15, 0.018518638), (16, 0.01851864), (17, 0.018518642)]",7
