content,emotion_scroe
"非常满意，材质做工非常好，手感也很棒，非常nice，实用性非常强。从大学开始就用小米，小米的mix3用了3年快了，终于等到了小米mix4。差点没抢到，入手之后果然还是全面屏最舒服。开始期待小米mix5了。昨晚下单，第二天上午寄到了。支持小米，就为真正全面屏，直接上顶配，拿到手感觉做工超好，大小合适，还送了透明手机壳，120瓦快充得多块呀，标配里没有耳机，等待评论完前3000名送给我一个，希望小米越来越好，撑起中国制造责任。终于来了，MIX 4！！MI 6钉子户来报道了^O^ 我个人很喜欢MIUI，但奈何我非常讨厌屏幕有缺，异形、刘海、水滴、挖孔都是，很不喜欢，所以MI 6就一直用着，直到去年才入了红米的K30pro，一直很遗憾小米系列没有完整屏幕的手机。直到MIX 4！屏幕完美，完全看不出屏下镜头，同时一体化陶瓷机身，摸起来和MI 6一样，超级过瘾！！

",0.9999999999950926
"非常满意，机器在实体店看过，下单时正赶上优惠，不到四千九拿下无线充电套装板。
优点:充电极快、全面屏、配置高，但愿能用到电池完蛋。这手机对自拍没要求的人来说性价比极高，还有一点手机挺重的，男士专用机啊。",0.9947606150067819
非常满意，性能可以的，价格不贵，性价比很高，就看后续miui能不能持续优化了，希望能给点力啊！,0.9986430047299979
非常满意，不错不错，推荐购买！非常满意，不错不错，推荐购买！,0.9999704434212284
非常流畅！一点都不热！屏幕素质很好。手感也很好，除了拍照，满分,0.9911120547451346
非常棒的一款手机，性价比高，2k屏幕非常好，处理器强，充电快，老妈很喜欢,0.9998640105604791
"非常棒??，很好用，颜值很高，目前颜值最高的手机了吧，性能一流，手感巨好，价格实惠，还有谁

",0.9999880510753649
非常棒，防屏闪模式可以克服之前唯一的缺点，用着根本感觉不到屏幕会闪烁，即使低亮度也没事,0.8548370083536185
"非常棒，很喜欢，等了好久终于拿到手了

",0.9919078617882079
"非常好的用机体验，希望这次能用的时间久一点

",0.5841485501979361
非常好的手机，推荐购买。红米yyds,0.8461919936758592
非常好的手机，使用起来十分顺畅，背面的纹理也很好看,0.954929438133617
非常好用，显示清晰，京东以旧换新的还可以，现在就等360补贴款了，希望能用久点,0.06673410608175068
非常好用！性价比无敌，非常香！K50 YYD,0.9960286301577339
"非常好，送货比较快，包装完好，通过软件可以直接同步，上手很快

",0.9984122683413901
非常好，运行速度快，卖家优惠活动优惠很多，这个卖很良心，价格优惠，外形外观：非常大气屏幕音效：很好，还满意拍照效果：后摄像头像素高运行速度：还可以待机时间：一天其他特色：充电非常快,0.9999987049500556
"非常好，用起来特别柔滑，手机非常流畅，也没有卡顿，手机也不发热

",0.959239638058329
"非常好，操作顺畅，颜值高，赞

",0.9876277835362663
"非常好，搭配小米智能家居，非常方便，手机本身也是高水准，高性价比

",0.9757920859116385
"非常好，手机到手就开始用了，充电速度非常快，很流畅，很满意

+",0.9988145008618493
"非常好，全面屏屏下摄像头设计很厉害，一亿像素搭载骁龙888+，速度非常快，全陶瓷机身，非常好看，非常大气，小米加油，支持国产，中国加油！

",0.9999961987530466
"非常大气上档次的一款手机，一收到货就捣鼓着用了，功能强大，买到就是赚到。

",0.8647195030584568
非常喜欢 爱不释手 在看到最近对k50的评测 都是好评性价比超高 k系列又做了一次焊门员,0.9999948538173432
非常不错的手机，是正品，有保障,0.9932229295895701
"非常不错的小米手机，清灰色陶瓷太赞了，手机运行速度很快，120瓦充电器真的很不错，质量很好的小米手机。京东之家有优惠，非常不错的店铺

",0.9999987275383402
"非常不错的一次购物，一直在等待MIX4，终于等到了，手机非常不错，屏下摄像头，完美全面屏，120w快充，摸起来非常舒服的陶瓷工艺，处理器和音效以及拍照都很完美，必须点赞，支持小米，希望有更多的创新，赞赞赞。

",0.999999999993928
非常不错，非常好的手机，真的很不错，很不错，很不错。天机8100的性能实在是强大，不开玩笑的，非常强大,0.9999950104432399
"非常不错 运行速度快 像素清晰 性价比高 以前一直是果粉

",0.9999315497152308
"非常nice,就是有点耗电快

",0.5513691655178894
隔天已到手，最快的一批？屏幕确实细腻，2k120hz屏好爽丝滑，快充67w一个小时充满足够用了，拍照4800w成像也凑合，像我这种不是经常玩游戏的，天玑8100性能已经很足够，后续测试一下电池持久度，希望不要像霉族那样翻车吧,0.9999976764292271
"陶瓷边框后盖一体.手感温润如玉，Miui系统目前用着不错，120w快充真的惊艳到了.大爱极速充电!分辨率高也高。从小米MIX2到MIX3，现在到MIX4,不得不说，小米一代比一代精湛。

",0.9999806179155714
"陶瓷背面手感非常舒服，全面屏感觉很爽，自拍效果一般般，可是主摄像非常出色，这个价格超值！顺便提一句卖?的态度很诚恳??????????

",0.9995095435612332
"陶瓷背板的触感真心非常好，系统也非常流畅，拍摄效果不论夜间还是白天都非常好，充电速度非常非常快

",0.9848715516398281
"陶瓷的外壳真的很好看，120w的闪电??，手感不错
",0.8866758037434002
陶瓷的后盖手感很好，青灰色也很好看!还有就是，充电超快，不管是有线还是无线！不是个爱拍照的人，但是喜欢拍月亮，特别喜欢这个手机的超级月亮模式，随手一拍都很经验，爱了爱了除了为了全面屏放弃的前置摄像头以外，都很喜欢，还好平时不喜欢自拍，而且对视频聊天影响也不是很大，和以前的手机相比，视频聊天效果差不多，所以还是可以接受的运行速度：速度很快，流畅，不卡顿，是我最喜欢的地方显示很清晰，非专业人士，也做不出什么专业评价,0.9999999999436382
陶瓷后盖手感一流，充电速度真的超级给力，而且手机电量特别耐用，一天不充电完全没有问题。只要想充电，插上电源30分钟搞定。后置摄像头确实很不错，前置摄像头真的有点拉跨，不过是为了全面屏买的，所以就不说什么了。还好我是一个不爱拍照的女生。,0.7103875874696444
除了这个**的人脸识别，感觉跟摆设一样！其它还好,0.10872237326152745
除了拍照一键阴间之外都很好，续航最长从下午两点玩到凌晨两点还有一点电，看~点开视频会顿一下，开太多app的话~QQ有时候会杀后台（已经上锁，省点无限制，自启动打开都没用，该杀后台还是会杀，建议上12g版）,0.0038247650331296734
"除了前置摄像头稍微逊色一些之外，其它的都很给力。全面屏就是舒服

",0.949744475037807
"除了前置摄像头，其他都还满意

",0.7347147260486349
"长得靓仔，拍照靓丽，充电快，智能化功能好用。

",0.9998260258116373
银迹真好看、物流很快早上发下午就到了、体验了一下没有翻车、一个字值,0.8057270599187952
银色非常好看，第一次用小米手机，刚打开手机感觉不错！挺好的！,0.99189089292751
银色的外观显得有质感，天玑8100处理器，系统快捷而迅速，运行原神50多帧，三星2k 直屏，极致视觉享受，是非常值得买的哈哈哈。,0.9980921854289453
银色外观简洁大方，屏幕很丝滑，显示清晰，2K高清屏幕，拍照清晰，5500大电池，待机时间长，很耐用，系统运行流畅,0.9999999565803462
配置算可以，速度也比较快，外观漂亮，拍照一般，对拍照要求高的建议''Pro。这个扫个码也没问题。其他都挺好的。,0.9998694085819273
配置拉满的性价比神机，都这个价位了还要什么自行车，挺好的，不玩游戏，奔着屏幕来的,0.994829510956169
都挺好的，还算是不错的一次购物体验。下次再来,0.9921665698748107
"那个隐藏前置摄像头我爱了，太舒服了，全屏就是好看 拍照效果：很漂亮，跟眼镜看到的一样，很自然 电池续航：充电特别快，续航能力强 通信音质：通话质量很好 运行速度：运行速度很快 显示效果：色彩很好，不会很刺眼

",0.9999999991036681
速度非常的快，推荐购买，,0.9476498623991554
"速度非常快，手机很不错，非常满意ヽ(*&acute;з｀*)?，
外形外观：银色非常好看，

待机时间：很长很好",0.9999959520924674
"速度流畅，屏幕清晰，像素很棒

",0.9986690947517382
"速度快，机器好！黑色也很漂亮！满意！

",0.997738577696858
速度很快，24期分期很划算，每月200多点。陶瓷后盖手感很不错，外形外观：陶瓷颜色很好看屏幕音效：屏幕很好，没有前置摄像头挖孔特别好，就等这么一款产品了，升降式摄像头各家都放弃了运行速度：还没玩游戏，其他日常应用很快。还可以改进的:摄像头凸出太多，MIUI有些设置项不好找其他特色：充电超快,0.9999999964502511
"通话上网串码圽正常，京东购物放心！

",0.8930377278680204
"递速度非常快，到手全新未拆封
手感非常好，非常nice。
流畅度也不错，玩游戏也可以！",0.9999912348364106
选的幻境色，太炫酷了真不错！到底还是旗舰店，手机是正品价格美美哒，拍照功能很强大，非常满意！,0.9999954764482536
选的墨羽，太炫酷了吧，好看！到底是旗舰店，手机是正品！活动很给力，价格美美哒，拍照功能很强大，满意满意满意！,0.9999999487865796
"选了好多款手机 最后还是选择了小米 性价比超强 支持非常好用 运行超级快 外观超级好看

",0.9999964406510045
送货速度快，手机反应速度快，画质好，发热低，挺好的,0.9975008136677904
送货速度快，性价比高，手机颜值高，手机操作简单，使用流畅好用，推介购买，支持小米，支持红米。,0.9999883302896431
送货很快，已经连续使用三天了。总体来说还是很不错的，日常够用，打个王者吃鸡绝对够了，也算是个重度使用者了，一天充两次电吧。而且拍照其实要比想像得要好一点，没那么糟糕，不过也用不到这个功能，k50绝对是3000以下价位里面最强的了，唯一有点不足的就是系统还要再优化下，不过后期应该会有优化的。,0.9999725602199765
送给老爸的，老爸一直用小米MIX第一代手机，现在新出的MIX4很不错，老爸很喜欢，用小米换机助手传数据很方便,0.9999639837320322
"送给男朋友的礼物?，很喜欢，商家服务态度很很好、标配还送了蓝牙耳机，支持国产！

",0.8763630605354403
"送的礼品没有发，商家一直答应就是不补发

",0.0013861655212636936
"送到宿迁的速度很快，京东快递的速度毋庸置疑，商品初次试用还行，没有问题发现，下载速度很快，有点小发热，正常范围，试了充电速度还可以，不到半小时充满。前摄像头终于体验到了，很模糊，果然这个缺陷还得等待克服。

",0.9996448392222568
"送了几个小礼品，手机还是不错的。就是第一天买第三天才收到有点小着急

",0.10991268105680418
"送了两个手机壳，120w充电很快，真全面屏也好看

",0.746936406122195
"送了一大堆东西
物流很快，深圳到这3天就到了，好评",0.29451396142156816
"这颜值，这手感，真的没谁了，这个黑色的盒子我爱了，买他。

",0.4478183592904551
这款手机观望很久了，终于买到了，京东发货神速，去小米之家都没有白色的，果断在京东下单，第二天上午就到了，很赞，女生一只手也可以拿，白色的陶瓷盖特别有质感。之前也是用的mix系列。,0.9994494283771788
"这款手机疯狂降价，没几天1300元就不见了！ 前置摄像头是我用过最垃圾的，没有之一。 手机重的像砖头！ 原来是雷米粉，现在粉转黑！！

",0.025497508297914417
这款手机性价比比较高黑色简单大方全面屏的设计更是没有话说,0.9998631743134522
"这款小米MIX4价格也还算实惠，买8+256的送了个小音箱，不过这个小音箱的质量不怎么样，感觉小米mix4和小米11在性能方面差了一点，不过目前感觉mix4还是不错的

",0.99493502322841
"这次购物我非常满意，手机性价比很高，我很喜欢，客服也很热心，快递很给力，第二天就到了，五星好评！

",0.9397447185233385
"这次买了小米mix4原装正品。无拆封。运行流畅，全面屏陶瓷后盖。颜值也非常奶思。爱了爱了。客服服务也好。

",0.9980013821129059
"这次MIX4活动优惠很大，还送了礼品，立马下单！
到手后手机本体拿在手里很薄，虽然手机重量220多克，但是由于用的是一体陶瓷机身，温润如玉，撕掉原厂贴膜解决了膜中间开孔的强迫症，这样屏幕显示完美，期待mix5，加油小米！",0.9983390741840594
"这是手机前置摄像头像素千万别受骗 售后也不给处理所以只能这样大家想好了再买

",0.005272809542257284
"这是我用的第三款Mix系列手机，从MIX，到MIX3故宫纪念版，再到MIX4，小米手机给我的感受越来越好。相比较MIX3，感觉外能更美、性能更优，同样：温度控制、待机续般都有明显改进。希望小米越做越好！
购物体验：双“11”活动，11月10日晚上下的单，11月12日中午就到货了。性价比不错的一款机器，同样京东物流也很赞！",0.9999999983037484
"这是一款让我毫不犹豫下单的手机，能兼顾性能的同时还能保持较低的能耗，这一点就非常吸引人了，8100+2K屏+5500大电池，然后2399起步的价格，我只能说，这波红米站在大气层上，简直是无敌的好吗，本来选的墨羽，但去小米之家看了，感觉墨羽太压抑了，毫不犹豫选了幽芒配色，拿到真机后只有一个感觉，选对了！真的超级漂亮！
外形外观：好
屏幕音效：好
拍照效果：好
运行速度：好
待机时间：长
其他特色：无敌是多么寂寞",1.0
这是一款让我毫不犹豫下单的手机，能兼顾性能的同时还能保持较低的能耗，这一点就非常吸引人了，8100+2K屏+5500大电池，然后2399起步的价格，我只能说，这波红米站在大气层上，简直是无敌的好吗，本来选的墨羽，但去小米之家看了，感觉墨羽太压抑了，毫不犹豫选了幽芒配色，拿到真机后只有一个感觉，选对了！真的超级漂亮！ 外形外观：好 屏幕音效：好 拍照效果：好 运行速度：好 待机时间：长 其他特色：无敌是多么寂寞,1.0
这是一款让我关注很久，预定毫不犹豫下单的手机，能兼顾性能的同时还能保持较低的能耗，这一点就非常吸引人，8100+2K屏+5500大电池，12+256顶配2800的价格很赞，而且居然还支持内存扩展，到15G，3年不用换机了！这波红米性价比简直是无敌的好吗，幽芒配色舒服耐看，AG玻璃散发着质感，裸机手感棒，真机真的漂亮！而且小米系统更新很迅速，到手之后已经2次了，年度热门机器真的很重视。,0.9999999203374598
这是一款十分能打的手机，它在屏幕、性能和续航方面都打磨得挺到位，拍照嘛能扫码就行，特别是2 k屏以及67W的快充，所以如果你目前的预算只有两千元左右的话，那它应该是一个不错的选择，性价比很高,0.9999980746008
"这是一个好评摸板。因为本大爷很懒不想每个产品都写好评所以特地写下这个模板,以前不知道~评论可以涨积分,现在才知道好评的重要性,妥妥的每条都评论下，赚积分,下次还能抵现金用。评论80个字以上，可以得到50个积分,我无论买什么东西都会把这个段话复制粘贴下凑够字数。这是第 N 次在网上买东西了,棒捧棒,东西便宜而且质量好，物美价廉,买的女心,用的开心,感觉都买上瘾了,买买买,根本停不下来，东西品种多而且又特别全,算方便，而且实惠包装很好,而且没有任何损坏,会----直支持下去约，服务还可以一超级好用。

",0.9792645934297293
"这是mix系列的第三台手机了，买了顶配就希望耐用一些。新机速度很快，手感不错。

",0.9972534888659761
"这才用了多久音量键掉了，这还是我第一次做饭手机出现这种情况，什么质量这是，手机重来没摔过，要不然打算贴膜还不知道什么时候才能发现

",0.002640810999106402
这手机还是挺好的，性价比非常高。用了几天没有什么缺点。值得购买。,0.9968802144123561
"这手机真棒，包装高端大气上档次，反应灵敏，运行速度超级快

",0.998783288882116
这已经是在京东买了第三部红米手机壳，K30，K30i，这次是 K50，新发布的天玑8100，公鸡中的战斗力！K50 买就完了！,0.8831377155996611
这家服务态度才算好的，直播间下单不，直播间现在单没有优惠,0.0029487850782171643
这家店简直就是垃圾店铺，没有货还不退单，在没有货的情况下出了运单号，导致无法退货，一个手机发了7-8天，赠品快10天才收到，赠品收到了也是垃圾，无线充电器无法使用，蓝牙耳机就是垃圾，唯一可以有声音的蓝牙音响音质特别差，此次体验感差到极点了，简直就是垃圾,1.1601830607332886e-12
这充电速度爱了爱了。,0.9170327369603309
这估计是我最后次购买你家的产品了 从小米8到小米11 家里电视机 手机 智能家电都是用的小米 但这次 小米11真的让我失望 上个月才维修了一次手机 原因是开不了机 邮寄给维修人员修了半个多月后 寄过来的新手机还没用到两个月 今天又开不了机了 一直在重启 售后叫我寄过去再维修 这手机还能不能再用呢 真的够了,9.52526213460203e-08
这价格是真香。备用机够用了,0.21811986869102518
这个颜色是真好看啊,0.6782951651430967
这个订单有图片外形外观：外观设计漂亮啊！屏幕音效：曲面屏挺好的，音效也不错。拍照效果：拍照效果比Mix2强太多啦运行速度：超级快（这次选个内存大的）待机时间：比以前的Mix2好很多其他特色：黑色陶瓷外壳不但帅气而且看着很大气适合男孩子使用！,0.9999999999813063
"这个扬声器，最大声，有点破音，挺明显的，骁龙888+，感觉有点烫，全面屏不错，我的这台挺好的，顶部屏下没有翻车，充电也快，120w这个应该是最实用的功能了。可惜，就是扬声器，以后都没有对称的了，听起来没有小米10系列的扬声器舒服。

",0.7385069989637585
"这个手机的2K屏操作很流畅，非常的丝滑，打游戏挺爽。天玑8100这颗处理器性能表现很优秀，而且一点都不卡，感觉有一种飞起来的感觉。67瓦的秒充和大电池，非常的神速。
塑料中框工艺方面做得够好，一点也不输金属，而且重量也少了点。侧边指纹比屏幕指纹好用。
红米的性价比是真够高的，旗舰的配置，却只有标配的价格。焊门员这个称呼也不虚，不支持黑屏的面部识别是个遗憾！",0.9999996180601591
"这个手机外观可以.照相像素个
人自拍不是很满意.屝幕很好.不
卡.手机用起素很顺滑",0.9989413886441165
"这个屏下摄像头平时用基本上看不出来，强光下会显示为小太阳。除此之外，自拍基本上就是能过人脸识别的水平。本人男，直男，从来不用自拍不打游戏需要双卡，这个屏下摄像头完美迎合了我的需求，非常喜欢。整体屏幕弧度也刚刚好，握持感很棒。mix4调度也很好，日常使用不发烫不耗电，比我小米9的骁龙855好太多了，小米9日常烫手。对自拍无要求对打孔嗤之以鼻的建议立马入手，不要看网上的云评测。反正我用着特别好，系统也流畅，特别是信号特别好，比以前用过的华为好多了，后盖陶瓷也特适合商务用，不过我一贯都贴膜戴壳，也无所谓了。唯一不开心的是快递慢了，同一个仓出的别的单早就到了这单还没到，可能是双十一吧，就这样。

",0.9977623376399541
这个价格这样的手机只能说无敌，虽然比不上旗舰机 但是都这价格了还要啥自行车啊 刚好想买个便宜的安卓机备用 红外nfc没信号续航苹果一生的痛啊 ，非常满意！,0.9987327771271117
这个价格拿到这样的手机物超所值吧！,0.9827799596518557
"这个价位能够买到这个配置的手机，并且用起来很顺滑，非常好的一个手机

",0.9898407027915387
这个价位真的太香了，非常流畅，游戏加速功能是惊喜，物流很给力，上午下单下午送到,0.9995857643236171
这个价位摆在这了，收到东西还是让人十分惊喜的。屏幕确实不错，通透！大电量，高刷新，好屏幕。?天玑8100功耗发热也是令人满意。,0.9947956226969848
"这个价位。够用了。非常丝滑。
外形外观：一体设计，就找手感。
屏幕音效：杜比全景声，很六
拍照效果：拍照足够用了
运行速度：速度刚刚的
待机时间：待机一天没问题，
其他特色：非常的丝滑",0.9999999995155768
这个价位，这个速度，这个配置！！！打游戏也不卡，天机8100，撸羊毛挺香的。最喜欢是程序都支持双开，不用再带多台手机。电池很耐用，最喜欢。不用一天到晚带着移动充！！！,0.9999539356225003
这个产品和它价位相比来说，还是很合适的很好看，制作工艺很精美，材质也很好！给个赞！,0.9999920741759986
还行吧，镜头外观不咋地。打王者稍微发热,0.9334713344730368
"还行吧，就是电池不耐用

",0.6942784532599893
"还行,除了前置摄像头,不再乎这就可以买,

",0.7245594325522884
还行,0.7194444444444446
还没舍得拆开，惊艳到我了。真好看！手感重，男人嘛，就要沉稳。摄像头模组很科幻。整体做工精细，极了。完美无瑕。充电器120瓦。??????????????????????,0.9999863756852082
"还是非常不错的，买来之后非常流畅好用，值得。

",0.9978084589084304
"还是很满意的，四千到手，之前双十一准备下手结果犹豫了，不过现在也还能接受

",0.998469800598136
"还是很不错的，这个机器，客服也不错，可以及时的回答处理，包装一看也很值得

",0.9273698817864645
"还是双十一优惠力道大，小米我已经是多年的用户了

",0.8506527825662075
"还是不错的，居然第一次没有看到真机就下单了。整体感觉不错，手感很好，屏幕立体感很强，可惜原厂贴膜有点傻，明明是屏下摄像头，还开了一个空，准备过几天去换了。整体的手机速度也是不错。继续挖掘功能ing，应该可以用个2年吧。

",0.9999965008484332
还是一如既往的支持，这次的底价超乎寻常的性价比，刚拿到感觉还行，没啥毛病，玩游戏一点都不烫，充电快，5000毫安，电池耐用后续有什么了在分享,0.9999528720067727
还挺好的，给老爸买的，他用着很好,0.9959519933419075
"还在磨合期之中，感觉挺好。操作方便充电速度较快。

",0.9548429840910144
还可以吧，手机充电发热， 和我原来用的荣耀20差不多,0.32711140509086434
还可以吧，就是做工粗糙了一些，别的都还好,0.49687808910894726
还不错奈斯,0.9853584150206715
"还不错。就是指纹解锁不大好用，经常性手指按上去解不开。特别是天冷的时候，难道还带感温？

",0.1691792588449963
还不错，还可以，其他问题没发现，手机是给爸爸买的自己也没看，也不知道怎么样，等看好了再来追评,0.6664218707649906
还不错，性能和续航还是很给力的。一天一充。就是不知道为什么偶尔屏幕会卡死，要息屏一下才行。偶尔打游戏时双开的那个~网络会断。,0.9835709250828797
"运行非常的流畅，速度完美，手感质量俱佳，希望比我的mix 2S多用几年，电池充电飞速！

",0.9996413494210182
运行非常流畅，背面是镭射的，很好看,0.9595092576283615
"运行速度快配置拉满
目前手机里性价比超高的一款手机
充电效果快值得购买",0.9999955614742754
运行速度快，发货快，包装严实，拍照好看，性价高,0.9996440943310725
运行速度很快，拍照清晰，全面音效真的很惊艳，摄像头感很好，打游戏一点都不卡，外观颜值相当好看，总体来说性价比很高。,0.9999999995129099
"运行速度可以

",0.8462364476224435
"运行速度：非常快
待机时间：6个小时没问题",0.8954351235980476
"运行速度：确实舒服
外形外观：也不错
屏幕音效：听歌非常棒",0.9999992625508796
"运行速度：畅快
续航能力：不错
拍照效果：清晰
手机包装很好无破损，物流也快，手机外观漂亮，款式好看，做工精致，屏幕细腻够大很清晰，色彩饱和度很不错，照相不错，很漂亮，音质也很棒，系统功能强大，运行速度很快，看电影听音乐都很给力，非常享受，操作简单，内存也足够，性价比蛮高的。",1.0
运行速度：很流畅就是玩游戏时候双边曲面滑下来需要划幅度大一些，不然划不下来屏幕音效：声音好好听可堪称完美其他特色：物流时间也很快一天就到了尤其是护眼模式-纸质护眼效果很nice小米继续加油～,0.9999999290347076
运行速度：很好非常牛批，支持国货，用着非常流畅,0.9981403593973363
"运行畅快，拍照清晰，续航不错，机子速度流畅，官方正品，颜色亮眼，屏幕色彩鲜艳，性价比相当高，颜值也高，音质好，客服服务态度相当好，非常满意的一次购物，超级快充，充满一天够用，商家服务还是很好的
非常满意的一次购物，会推荐给更多米粉",0.9999999986143626
运行流畅，充电神速，银色好看,0.9774665784257415
"运行流畅，充电是真的快。洗了个澡就充好了。很好

",0.9846306830059128
