发博id,发博用户,发博用户粉丝,发博用户关注,发博用户ip,发博用户博文数,发博时间,博文内容,博文点赞,博文评论,博文转发,博文url,是否有图片,是否有视频,博主是否认证,是否有表情,是否有@,评论用户,评论内容,一级情感分数,一级情感类型,评论用户id,评论id,评论用户url,评论时间,评论点赞,评论头像,评论ip,评论粉丝,评论性别,用户关注数,用户粉丝数,微博数量,二级评论用户,二级评论内容,二级情感分数,二级情感类型,二级评论用户id,二级评论id,二级评论用户url,二级评论时间,二级评论点赞,二级评论头像,二级评论ip,二级评论粉丝,二级评论性别,二级用户关注数,二级用户粉丝数,二级微博数量,评论分词
1887344341,观察者网,19916402,1275,上海,206948,2023-03-04,据媒体报道，全国人大代表、四川省雅安市雨城区第二中学校长庹庆明3月2日在接受采访时表示，建议将高考中外语科目的分值降至100分。庹庆明认为，高考模式目前存在外语在高考中所占分值过高，耗费学生过多精力和时间；增加学生学习负担；外语对于很多人的实用价值是有限的；不利于城乡教育公平，高考中外语分值越大对落后地区，特别是农村学生越不利等多种问题。   ://./65,1257,252,37,https://m.weibo.cn/detail/4875488068372451,False,True,True,True,True,勒马听风云,总算有个象样的提议了,0.198149791019755,消极,6407371330,4875488507725130,https://weibo.com/u/6407371330,2023-03-04 08:41:45,194,"https://tvax3.sinaimg.cn/crop.0.0.664.664.50/006ZCFYSly8g0dujgb4wkj30ig0ihmxq.jpg?KID=imgbed,tva&Expires=1706517632&ssig=3oDf5MfZJR",河南 洛阳,171,男,415,171,48,我的Mini冲浪板,回复@扎西德勒·天珠文化:我同事幼儿园就在abc了 我说自己的拼音都没学学英语？母语都颠倒了[生病],0.983815499303117,积极,5580693667.0,4875555730361910.0,https://weibo.com/u/5580693667,2023-03-04 13:08:52,0.0,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/0065G1mbly8hlzub1hlj9j30u00u0mzy.jpg?KID=imgbed,tva&Expires=1706517634&ssig=yhYTjV2W57",重庆,38.0,女,137.0,38.0,803.0,媒体报道 全国 人大代表 四川省 雅安市 雨城区 中学校长 庹庆明 接受 采访 建议 高考 外语 科目 分值 降至 庹庆明 高考 模式 外语 高考 中所 分值 耗费 学生 精力 时间 增加 学生 学习 负担 外语 实用价值 有限 不利于 城乡 教育 公平 高考 外语 分值 越大 落后地区 特别 农村 学生 不利 多种
1717833412,华商报,11163729,801,陕西,185231,2023-07-19,光明网评论员：中考放榜季，“回流生”话题在陕西西安引发热议（“回流生”是指户籍在西安，学籍在外地，但又在西安参加考试的考生）。有传言2023年10万西安中考生中有大量回流生，据说这部分考生多来自河南，数量少则1万多至4万。不少西安家长认为，这挤占了生活、工作、学习均在本地家庭本该享有的教育资源。日前，西安市教育局发布声明称，参加2023年中考的回流生为3608名，只占全市报名人数的3%。官方公布的回流生数量和占比，确实与网传的数据有很大差别。但并未平息家长的疑虑。毕竟，如果单纯站在回流生挤占了本地教育资源的角度看，哪怕多一个，可能也要被视为是不公平。客观说，回流生的政策初衷，是为了方便那些在外随父母就读的陕籍孩子能够有机会回乡考试。这并无不妥。但目前的一种苗头就是，有人借落户门槛降低的机会，将回流生制度的空子利用到了极致，以至于催生出了专门为学生办理回流手续的产业链。这样一来，回流生制度确实承载了超过本意的功能。部分家长对此有意见，也就不难让人理解了。对此，有人认为，应该终结回流生制度，至少也得是提高门槛。这种建议，看起来确实有利于减少一部分人钻空子的机会。但是，这样的解决方式未必真的符合公平。且不说，若“一刀切”地提高回流门槛是否会带来“误伤”，在当前户籍门槛降低乃至彻底取消已是大势所趋的情况下，以户籍为边界来看待教育资源的分配，本身已引发争议。最近热议的“山河大学”相关话题，就是一种非常直观的反映。事实上，西安的回流生现象之所以引发特别的关注，一个重要的背景就是它所相邻的河南，正是高等教育资源的洼地。一部分河南学生利用回流生制度的空子到西安中考、高考，在根本上说其实是教育资源分配失衡下的一种曲线“自救”。在过去，由于户籍壁垒高筑，这种钻空子的机会不多，但现在，户籍门槛越来越低，教育资源分配不均的相邻地区自然很容易形成为了升学而“移民”的现象。因此，要解决这个问题，根本上还是要从缓解教育资源分配不均的矛盾入手。当然，这在很大程度上超出了地方能够努力的范畴——尤其是在高等教育资源分配上。教育部此前就“山河大学”话题也回应称，将支持中西部地区，特别是人口大省，扩大高等教育资源的规模，优化类型结构和区域结构。但大家都知道，这个工作注定是无法一蹴而就的。指望这个立马解决“回流生”争议，也是不现实的。很大程度上说，回流生制度在今天引发越来越大的争议，正是户籍制度降低后的一种阶段性烦恼。一方面，户籍门槛降低了，才让更多人可以钻回流生的空子；另一方面，也正是因为户籍制度的降低，在一些城市尤其是大城市落实得并不彻底，所以也才会有在外读书的孩子必须回乡考试的“刚需”。因此，彻底解决回流生制度带来的争议，还得引入另一种思维，那就是在继续打破人口迁移限制的同时，加快建立起教育资源随人走的分配制度。同时，看待教育资源的分配，社会也宜有更为开放的思维。事实上，不只是回流生制度引发争议，一些大城市外来人口快速增长，也引发了城市“土著”与新市民的争议，前者往往认为后者抢了自己的工作，挤占了自己的教育资源。这样的感受可以理解，但却未必真的有道理，更算不上公平。毕竟，一个正常的社会，就应该允许人口自由迁徙，并享受公平的资源分配。指望某种限制人口流动的制度来固化资源的分配格局，这本身就是一种前现代思维。更何况，在总人口负增长的今天，大量外来人口的进入，本身也是一座城市可持续发展的重要基础——这也是为何越来越多的城市主动降低户籍门槛“抢人”的动力所在。说到底，面对“回流生”现象引发的争议，既要看到本地市民的焦虑，也要看到它背后的复杂成因，更要看到当前教育资源分配失衡的大背景，以及在户籍限制越来越弱化之下，传统的教育公平所面临的张力和挑战。一句话，彻底解决回流生争议，并不容易，它还是得依赖于方方面面更彻底的改革。（光明网）,2585,243,66,https://m.weibo.cn/detail/4925304898854684,True,False,True,True,False,一定要去看看大海和星河,谈教育公平谈教育壁垒，你怎么不去和北京谈公平？怎么不把北京户籍限制放开？,0.476714500742865,中性,6933245611,4925314167215280,https://weibo.com/u/6933245611,2023-07-19 20:31:08,268,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/007zdbU7ly8h02t711izwj30u00u0wgz.jpg?KID=imgbed,tva&Expires=1706517844&ssig=hMijOv9io6",其他,23,男,182,23,157,一只睡着的龙猫,这里说的造假，西安给外来务工人员了回流政策，然后被这些人造假利用了。,0.0792415794746049,消极,6454463025.0,4926720039718580.0,https://weibo.com/u/6454463025,2023-07-23 17:37:34,0.0,"https://tvax2.sinaimg.cn/crop.0.0.750.750.50/0072OgGlly8fxsdbs249dj30ku0ku3yx.jpg?KID=imgbed,tva&Expires=1706517845&ssig=sP%2F7iDLU%2BP",北京,27.0,女,349.0,27.0,4954.0,光明网 评论员 中考 放榜 回流 话题 陕西 西安 引发 热议 回流 户籍 西安 学籍 外地 西安 参加考试 考生 传言 西安 考生 回流 这部分 考生 河南 数量 万多 西安 家长 挤占 生活 工作 学习 家庭 本该 享有 教育资源 日前 西安市 教育局 发布 声明 参加 中考 回流 生为 全市 报名 人数 官方 公布 回流 数量 占比 确实 网传 数据 很大 差别 并未 平息 家长 疑虑 回流 挤占 教育资源 角度看 视为 公平 客观 回流 政策 初衷 在外 父母 就读 陕籍 孩子 机会 回乡 考试 不妥 一种 苗头 有人 落户 门槛 降低 机会 回流 制度 空子 利用 极致 催生出 学生 办理 回流 手续 产业链 这样一来 回流 制度 确实 承载 超过 本意 功能 家长 对此 意见 不难 理解 对此 有人 终结 回流 制度 至少 提高 门槛 建议 确实 有利于 减少 一部分 钻空子 机会 解决 方式 未必 真的 符合 公平 一刀切 提高 回流 门槛 带来 误伤 户籍 门槛 降低 取消 大势所趋 情况 户籍 边界 看待 教育资源 分配 引发 争议 热议 山河 大学 相关 话题 一种 直观 事实上 西安 回流 现象 引发 特别 关注 背景 相邻 河南 高等教育 资源 洼地 一部分 河南 学生 利用 回流 制度 空子 西安 中考 高考 教育 资源分配 失衡 一种 曲线 自救 户籍 壁垒 高筑 钻空子 机会 户籍 门槛 越来越低 教育 资源分配 不均 相邻 地区 自然 升学 移民 现象 解决 缓解 教育 资源分配 不均 矛盾 入手 很大 程度 超出 地方 努力 范畴 高等教育 资源分配 教育部 此前 山河 大学 话题 回应 支持 中西部 地区 特别 人口 大省 高等教育 资源 规模 优化 类型 结构 区域 结构 工作 注定 一蹴而就 指望 解决 回流 争议 现实 很大 程度 回流 制度 引发 越来越 争议 户籍制度 降低 一种 阶段性 烦恼 户籍 门槛 降低 回流 空子 户籍制度 降低 城市 大城市 落实 在外 读书 孩子 回乡 考试 彻底解决 回流 制度 带来 争议 引入 一种 思维 打破 人口迁移 加快 建立 教育资源 分配制度 看待 教育资源 分配 社会 开放 思维 事实上 回流 制度 引发 争议 大城市 外来人口 快速增长 引发 城市 土著 市民 争议 工作 挤占 教育资源 感受 理解 未必 真的 道理 算不上 公平 社会 人口 自由 迁徙 享受 公平 资源分配 指望 某种 人口 流动 制度 固化 资源 分配 格局 一种 思维 更何况 总人口 负增长 外来人口 一座 城市 持续 发展 基础 越来越 城市 主动 降低 户籍 门槛 动力 说到底 面对 回流 现象 引发 争议 市民 焦虑 背后 成因 教育 资源分配 失衡 背景 户籍 越来越 弱化 之下 传统 教育 公平 面临 张力 挑战 一句 彻底解决 回流 争议 依赖于 方方面面 改革 光明网
1940798632,应旺,3753673,3127,北京,84169,2023-03-17,其实涨价呢也是在意料之中的，因为房地产依然是目前很多城市地区经济发展的核心的动力，而且房地产也是拉动经济指数快速增长的，唯独一个唯快捷工具。但这是正常的现象吗？高房价是我们正常的经济运行指数吗？但现实的需求却是这样的，比如说涉及到学区房的划分，目前这是非常不合理的，政策有意的引导和拉动的学区房价格的提升，让泡沫越来越大。是否也可以通过摇号的方式来选择学区房？选择学校呢？目前通过住址划定学区的方式还是存在不合理和不公平的，通过统一摇号可以进一步实现教育公平，淡化学区房的概念。 ://./61,290,241,98,https://m.weibo.cn/detail/4880321058706290,False,True,True,True,False,应旺,你觉得现在教育资源公平吗？,0.478787496177423,中性,1940798632,4880321436455280,https://weibo.com/776944882,2023-03-17 16:46:05,58,"https://tvax2.sinaimg.cn/crop.0.0.1032.1032.50/73ae3ca8ly8gvzi1ocwo4j20so0sojt5.jpg?KID=imgbed,tva&Expires=1706517983&ssig=kfsLU8P%2FsQ",北京,3753760,男,3126,3753760,84164,离经叛道Y,肯定是不公平的,0.0834604168339332,消极,6263826613.0,4880322149482620.0,https://weibo.com/u/6263826613,2023-03-17 16:48:54,1.0,"https://tvax4.sinaimg.cn/crop.0.0.910.910.50/006PUnrvly8hes9otsowoj30pa0pawgv.jpg?KID=imgbed,tva&Expires=1706517985&ssig=E%2Bz%2BPWxI3%2B",安徽 宿州,505.0,男,1084.0,505.0,14334.0,涨价 意料之中 房地产 依然 城市 地区 经济 发展 核心 动力 房地产 拉动 经济 指数 快速增长 唯独 快捷 工具 现象 高房价 经济运行 指数 现实 需求 却是 涉及 学区 划分 不合理 政策 有意 引导 拉动 学区 房价格 提升 泡沫 越来越 摇号 方式 选择 学区 选择 学校 住址 划定 学区 方式 不合理 公平 统一 摇号 进一步 教育 公平 淡化 学区 概念
5492712075,万万小仙贝,2364,405,广东,604,2023-04-11,请求教育公平，反对一切教育特权！光明区教育局发布学区划分意见稿，直接跳过零距离的深铁瑞城将深中光明科学城学校的学位指定优先配给几公里外的英荟城和鹿鸣苑！光明全区都是先类别后积分，为什么在这里仅两个小区的保障房就能直接凌驾于片区内所有产权房及保障房之上，政策依据在哪里？法理在哪里？ ://./4,827,229,27,https://m.weibo.cn/detail/4889395125815799,True,False,True,True,False,葡挞送达中,我们反对一切特权。反对学校特定某两个小区特权，坚持就近原则，坚持按照深圳是教育局准则，先类别后积分,0.943407564079463,积极,2380747681,4889397952778340,https://weibo.com/sujuinspirit,2023-04-11 17:52:55,58,"https://tvax4.sinaimg.cn/crop.0.0.750.750.50/8de753a1ly8gbshhq7ntcj20ku0kujrq.jpg?KID=imgbed,tva&Expires=1706518043&ssig=jYthTdp1lC",香港,215,女,265,215,555,加辣在地球的日子,回复@万万小仙贝:也是就事论事，突然就成了跳梁小丑。。,0.142045785040192,消极,1844055981.0,4896729801163680.0,https://weibo.com/u/1844055981,2023-05-01 23:27:03,0.0,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/6dea0fadly8h18kv3n0bjj20u00u0jtx.jpg?KID=imgbed,tva&Expires=1706518045&ssig=70pE2sbu3Z",广东 深圳,252.0,女,414.0,252.0,771.0,请求 教育 公平 反对 教育 特权 光明 教育局 发布 学区 划分 意见 零距离 深铁瑞 光明 科学城 学校 学位 指定 优先 配给 几公里 英荟城 鹿鸣苑 光明 全区 类别 积分 两个 小区 保障 凌驾于 区内 产权 保障 之上 政策 法理
1191965271,三联生活周刊,24729809,850,北京,85469,2023-03-02,近日，全国人大代表、四川省雅安市雨城区第二中学校长庹庆明接受 采访时表示，建议将高考中外语科目的分值降至100分。庹庆明认为现在的高考模式存在问题：①外语在高考中所占分值过高，耗费学生过多的精力和时间；②外语对于很多人的实用价值是有限的；③不利于城乡教育公平，高考中外语分值越大对落后地区特别是农村学生越不利；④增加学生的学习负担；⑤学生实际用在外语学习的时间远超出课时分配比例。  2022年8月7日，关于“降低英语教学比重、在考试中占分比重。英语学习是有必要的，但是没必要占用那么长的时间，重视到甚至有点畸形的程度”和“改革英语教学方法，不再以考高分为唯一目的，而是以口语对话、生活运用为主”的建议，教育部曾回复到：中小学外语课时占比低于语文等学科。外语是学生德智体美劳全面发展的重要组成部分，有助于培养和发展学生语言能力、文化意识、思维品质、学习能力等核心素养，培养学生中国情怀、国际视野和跨文化沟通能力。《义务教育课程方案（2022年版）》规定，各科目课时比例为：语文20%-22%，数学13%-15%，体育与健康10%-11%，外语6%-8%，等等。根据《普通高中课程方案（2017 年版 2020 年修订）》，普通高中外语必修学分课时比例约占必修总学分课时的7%。外语课时明显低于语文、数学、体育、艺术等学科。,1414,225,70,https://m.weibo.cn/detail/4874886100816975,True,False,True,True,True,泡泡回家了,出去走一圈就知道，不会英语只会被越来越边缘化,0.129217060740102,消极,2134612610,4874886626150350,https://weibo.com/u/2134612610,2023-03-02 16:50:05,298,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/7f3b9a82ly8hilcq6dlsvj20u00u0wgy.jpg?KID=imgbed,tva&Expires=1706518202&ssig=fAIxk88FNX",山东,201,男,131,201,2069,小野温温viee,回复@南南河的书签:降低分数，不是不学英语。况且就高中学的那点英语也不够应付文献阅读吧，有需要的人可以自学。,0.994137322399136,积极,1939295311.0,4874998517076090.0,https://weibo.com/u/1939295311,2023-03-03 00:14:42,0.0,"https://tvax3.sinaimg.cn/crop.0.0.896.896.50/73974c4fly8hlgvfof1nbj20ow0owjtj.jpg?KID=imgbed,tva&Expires=1706518203&ssig=e%2FlkmEoRzQ",海外,231.0,女,259.0,231.0,1349.0,近日 全国 人大代表 四川省 雅安市 雨城区 中学校长 庹庆明 接受 采访 建议 高考 外语 科目 分值 降至 庹庆明 高考 模式 外语 高考 中所 分值 耗费 学生 精力 时间 外语 实用价值 有限 不利于 城乡 教育 公平 高考 外语 分值 越大 落后地区 特别 农村 学生 不利 增加 学生 学习 负担 学生 外语 学习 时间 超出 课时 分配比例 降低 英语教学 比重 考试 比重 英语 学习 占用 时间 重视 畸形 程度 改革 英语 教学方法 考高 分为 唯一 目的 口语 对话 生活 建议 教育部 回复 中小学 外语课 低于 语文 学科 外语 学生 德智体美 发展 组成部分 有助于 培养 发展 学生 语言 能力 文化 意识 思维 品质 学习 能力 核心 素养 培养 学生 中国 情怀 国际 视野 跨文化 沟通 能力 义务教育 课程 方案 科目 课时 比例 语文 数学 体育 健康 外语 高中课程 方案 修订 普通高中 外语 必修 学分 课时 比例 必修 学分 课时 外语课 低于 语文 数学 体育 艺术 学科
6382484096,下一页的我kangni,41,233,其他,811,2023-07-21,看到河南人被陕西人唾骂、嫌弃，真的很寒心，河南的孩子活该卷呗，人家教育资源丰厚所以就优越感十足，什么时候才能真正实现教育公平？ ​​​,954,223,4,https://m.weibo.cn/detail/4925729986581361,False,False,True,True,False,重新站起来跑,所以你们惨就来欺负别人？是这个逻辑？那你们河南人这样想的话，只能说，活该被喷，什么东西,0.0260908732733286,消极,2695872492,4925731563638650,https://weibo.com/u/2695872492,2023-07-21 00:09:43,76,"https://tvax3.sinaimg.cn/crop.0.0.664.664.50/a0afbfecly8g221xmr9r5j20ig0ig757.jpg?KID=imgbed,tva&Expires=1706518336&ssig=NPfYTVBGYF",陕西 西安,295,男,622,295,3132,下一页的我kangni,回复@--化身孤岛的鯨--:可笑的是全体河南人都被骂了，没想到地域黑如此疯狂,0.0915142970807283,消极,6382484096.0,4926069049923620.0,https://weibo.com/u/6382484096,2023-07-21 22:30:46,1.0,"https://tvax4.sinaimg.cn/crop.0.0.690.690.50/006XWfFSly8fknbh5frd1j30j60j6n1n.jpg?KID=imgbed,tva&Expires=1706518337&ssig=JEWN2mbF4g",其他,40.0,女,233.0,40.0,811.0,河南人 陕西人 唾骂 嫌弃 真的 寒心 河南 孩子 活该 教育资源 丰厚 优越感 十足 教育 公平
5517620633,深圳新房网官微,86518,4887,其他,34289,2023-04-12,深铁瑞城业主认为：对保障房搞特殊，违反了教育公平，反对一切形式的教育特权和租房优先入学，请求坚持深圳已有积分入学政策。保障房群体认为：凤凰英荟城申请公租房的家庭赶上了好时代，遇上了为民干实事的政府和相关部门。真正了解民众的需求，并及时采取措施保障了民生。衷心希望能尽早确认这个好消息，让广大凤凰英荟城的住户吃下这颗定心丸。 深铁瑞城业主认为：擅自更改规划，将商品房改成保障性住房，不征求原业主意见，是流氓手段。保障房群体认为：本质是开发商虚假宣传的问题，应该找开发商解决问题。深铁瑞城业主认为：小区是可以就近入学的。就算不能入学，也不至于放到分流的第二梯队当中去，光明深中离深铁瑞瑞城仅一墙之隔，比凤凰英荟城、安居鸣鹿苑这两个小区更近。保障房群体认为：没有长圳保障房就没有光明深中学校。深铁瑞城业主认为：既然是保障房配建学校，为什么周围其他的保障房不能上，就只有这两个保障房可以上。周边安居凤桐苑、光侨雅苑、正大城保障房、深铁瑞城保障房，也理应可以上这所学。 保障房群体认为：附近也有很多学校能上，不可能上不了，深铁瑞城业主可以选择凤凰城实验深铁瑞城业主认为：保障房群体是我穷我有理，公开抢了光明深中学校的资源。 保障房群体认为：花了几百万还不能上光明深中学校，太傻了。 深铁瑞城的业主认为：保障房、安居房的群体在白嫖深圳的公共教育资源。保障房群体认为：要平息这场争吵，最好的做法是把深中名校的头衔去掉。 深铁瑞城业主认为：就近入学是3公里原则，凭什么全区。这是公然违背就近入学，积分入学规则，深圳光明买房不如租房的，以后谁买房谁傻。保障房群体认为：同样都在深圳，为建设深圳付出努力，上学凭什么买房就是1类优先。#深圳业主## ://./6,2790,218,31,https://m.weibo.cn/detail/4889722164085727,False,False,True,True,False,徐初见baby,这个学校就是保障房的配套，这是为了更加公平的考虑的结果,0.837577850303972,积极,5059222858,4889809426846920,https://weibo.com/u/5059222858,2023-04-12 21:07:58,41,"https://tvax3.sinaimg.cn/crop.0.0.828.828.50/005wnYYGly8ggvd78pke6j30n00n0q55.jpg?KID=imgbed,tva&Expires=1706518454&ssig=9uj0pxWkvP",广东 深圳,11297,女,139,11297,62,呀吼_666,拼积分才是相对公平,0.0201939996901873,消极,1843427844.0,4891875653193360.0,https://weibo.com/u/1843427844,2023-04-18 13:58:25,0.0,"https://tvax3.sinaimg.cn/crop.0.0.512.512.50/6de07a04ly8fe4hnwko7cj20e80e8dh0.jpg?KID=imgbed,tva&Expires=1706518456&ssig=Rg0OJCgUYT",广东 深圳,111.0,男,185.0,111.0,103.0,深铁瑞 业主 保障 违反 教育 公平 反对 形式 教育 特权 租房 优先 入学 请求 深圳 已有 积分 入学 政策 保障 群体 凤凰 英荟城 申请 租房 家庭 赶上 时代 遇上 为民 实事 政府 相关 部门 民众 需求 采取措施 保障 民生 衷心希望 确认 好消息 凤凰 英荟城 住户 定心丸 深铁瑞 业主 擅自 更改 规划 商品房 改成 保障性 住房 征求 业主 意见 流氓 手段 保障 群体 本质 开发商 虚假 宣传 开发商 解决问题 深铁瑞 业主 小区 就近入学 入学 放到 分流 梯队 光明 深中 深铁瑞 瑞城 一墙之隔 凤凰 英荟城 安居 鹿苑 两个 小区 保障 群体 长圳 保障 光明 深中 学校 深铁瑞 业主 保障 房配 学校 保障 两个 保障 周边 安居 凤桐苑 光侨 雅苑 大城 保障 深铁瑞 保障 所学 保障 群体 学校 深铁瑞 业主 选择 凤凰 实验 深铁瑞 业主 保障 群体 有理 公开 光明 深中 学校 资源 保障 群体 几百万 光明 深中 学校 深铁瑞 业主 保障 安居房 群体 深圳 公共 教育资源 保障 群体 平息 这场 争吵 做法 深中 名校 头衔 去掉 深铁瑞 业主 就近入学 公里 原则 全区 违背 就近入学 积分 入学 规则 深圳 光明 买房 租房 买房 保障 群体 深圳 建设 深圳 付出 努力 上学 买房 优先 深圳 业主
1638782947,新浪财经,24950271,2861,北京,344270,2023-03-04,据媒体报道，全国人大代表、四川省雅安市雨城区第二中学校长庹庆明3月2日在接受采访时表示，建议将高考中外语科目的分值降至100分。庹庆明认为，高考模式目前存在外语在高考中所占分值过高，耗费学生过多精力和时间；增加学生学习负担；外语对于很多人的实用价值是有限的；不利于城乡教育公平，高考中外语分值越大对落后地区，特别是农村学生越不利等多种问题。://./65,728,203,43,https://m.weibo.cn/detail/4875486394321401,False,True,True,True,False,桂曙光,高考是筛选人，考啥都一样。对绝大多数人来说，学啥都是浪费…[吃瓜],0.99274743985714,积极,1315707265,4875488013585870,https://weibo.com/reachvc,2023-03-04 08:39:47,86,"https://tvax4.sinaimg.cn/crop.0.0.512.512.50/4e6c1981ly8h83ktvpnh1j20e80e8dgb.jpg?KID=imgbed,tva&Expires=1706518602&ssig=WlzOSaiPE2",北京,1086558,男,1230,1086558,25260,天涯何处此情可待,你就是属于浪费的那一型！！！！怎么会说出这句话！！！有高考是提供了公平的机会，考不上，是个人能力！！！意义不同！！！！你的观点不敢苟同！！！！！[弱],0.00212894063068969,消极,1367884197.0,4875632150581440.0,https://weibo.com/u/1367884197,2023-03-04 18:12:32,0.0,"https://tvax1.sinaimg.cn/crop.0.0.996.996.50/518841a5ly8gwn42nboyyj20ro0ro76p.jpg?KID=imgbed,tva&Expires=1706518603&ssig=f9CptImXlb",其他,1481.0,女,215.0,1481.0,29489.0,媒体报道 全国 人大代表 四川省 雅安市 雨城区 中学校长 庹庆明 接受 采访 建议 高考 外语 科目 分值 降至 庹庆明 高考 模式 外语 高考 中所 分值 耗费 学生 精力 时间 增加 学生 学习 负担 外语 实用价值 有限 不利于 城乡 教育 公平 高考 外语 分值 越大 落后地区 特别 农村 学生 不利 多种
1497035431,梁斌penny,566104,1304,其他,52681,2023-11-11,儿子周一期末考试，老师布置了8套卷子，我让儿子一套别做，我带着他把前面错题，过一遍，我也跟着做一遍并进行辅导。。8套卷子我花钱请人做了。我感觉现在中学教育真出问题了，为了某种教育公平，坑苦了广大群众，学习硬是搞的孩子都拼上了命，猛搞。学习本来是愉快的事情，探索未知世界，多有意思的事。牛顿，亚里士多德，杨辉他们也没有一个是猛刷题，猛出来的。,624,201,75,https://m.weibo.cn/detail/4966840196923934,True,False,True,True,False,路人甲二木,现在的教育就是把孩子们教的规规矩矩老老实实，束缚思想，以后好管理。与八股文一样，只是形不同而已。,0.999895021246809,积极,2665612471,4966841635570080,https://weibo.com/u/2665612471,2023-11-11 10:46:27,86,"https://tva1.sinaimg.cn/crop.0.0.180.180.50/9ee204b7jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1706518739&ssig=N4yEwkCM01",山东 青岛,259,男,58,259,958,可以遛你吗,做题怎么就束缚思想了？,0.996561199419014,积极,1634763101.0,4967021200803680.0,https://weibo.com/astamei,2023-11-11 22:40:00,0.0,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/6170815dly8h420s5oj8xj20u00u040m.jpg?KID=imgbed,tva&Expires=1706518741&ssig=gOiTOcguHR",上海 浦东新区,203.0,男,190.0,203.0,2159.0,儿子 周一 期末考试 老师 布置 卷子 儿子 一套 错题 一遍 跟着 一遍 辅导 卷子 花钱 感觉 中学 教育 某种 教育 公平 广大群众 学习 硬是 孩子 拼上 学习 本来 愉快 事情 探索 未知 世界 有意思 牛顿 亚里士多德 杨辉 猛刷题
5205652737,Sorrynewhere,5,106,其他,569,2023-07-21,明显是教育公平的问题，矛头指向河南人做什么呢？河南人何辜，他们的孩子换地方参加考试作为父母难道不需要付出更多吗？为何要至此？还不是教育公平出了大问题。 ​​​,590,197,4,https://m.weibo.cn/detail/4926004659229511,False,False,True,True,False,哈莉波特骑着扫帚飞,那你要去跟你们河南教育局说 而不是抢资源,0.246132552281759,消极,6846965451,4926011705657500,https://weibo.com/u/6846965451,2023-07-21 18:42:54,30,"https://tvax2.sinaimg.cn/crop.0.0.1006.1006.50/007tnauDly8h4ej9jxqivj30ry0rydiu.jpg?KID=imgbed,tva&Expires=1706518908&ssig=ot0PAw6sl8",其他,91,女,246,91,470,哈莉波特骑着扫帚飞,回复@Sorrynewhere:一看就是在北京的河南人 还中不中 不中 缺德,0.134506030309008,消极,6846965451.0,4926790197579860.0,https://weibo.com/u/6846965451,2023-07-23 22:16:21,0.0,"https://tvax2.sinaimg.cn/crop.0.0.1006.1006.50/007tnauDly8h4ej9jxqivj30ry0rydiu.jpg?KID=imgbed,tva&Expires=1706518910&ssig=W6P%2FXar06m",其他,91.0,女,246.0,91.0,470.0,教育 公平 矛头 指向 河南人 河南人 何辜 孩子 地方 参加考试 父母 付出 至此 教育 公平
