content,emotion_scroe
一直用的都是oppo的旗舰机，别人说烫反正我的不发烫，真香，京东就是快稳准。,0.037214755531143395
"运行速度：快的 
外形外观：漂亮
拍照效果：太好了",0.9998986908908171
一个月终于收到了手机，疫情太突然了，开箱手机完好，拿出来一看很惊艳，屏幕比之前的一加七好多了，看起来很清楚，都说晚上辣眼睛，我觉得没问题?。电池一天上班使用够了，充电很快，好评。,0.9813047168695206
耗电快，不打游戏，充电也快，容易发烫,0.29212551972596623
这个价格这个配置不算便宜，主要是喜欢造型，拍照录像还可以，870的处理器日常也够用了，电池续航确实差点，当个备用机，总体满意,0.9978978428755332
刚收到手机，用段时间看看,0.5754234049632336
"外形外观：大小正合适，手感很好
屏幕音效：屏幕显示效果一流，效果比以前用的三星s21要好，外放声音大
拍照效果：imx577双主摄效果非常好，4k60下拍视频要比某为的好很多
运行速度：不玩游戏，拿来作备用机，骁龙870日常够了
待机时间：可以吧
其他特色：宇宙摩卡素皮后盖手感要比x2pro茶橘的素皮要好很多，喜欢的赶紧入手吧。",0.9999999999967388
刚收到手机，就发现有小的瑕疵，镜头模组旁边有掉漆的，我买的是全新机，不是后风机，怎么会有瑕疵呢？要是有瑕疵的话，我直接在~百亿补贴买不好吗,0.0011627909118437918
挑选了半天选了这款手机，白色很好看，照相效果赞，运行速度也很棒！,0.9998846329652974
灰常满意,0.6830586207056356
以前一直都是在实体店买，这次选择了网上买，不光是正品，价格还实惠！显微镜很有意思,0.9994295698943804
对比的同个价位的手机，最终选择的这款，用的几天才来评论，总体来说很满意，所以是外观，感觉带上外套后感觉高好看了许多，手感不错，屏幕音效也都很好，最喜欢的就是他的拍照效果，真的很棒，最喜欢这一点，运行速度也是非常快，有一点就是耗电特别快，还好配的快冲，充电半小时就冲满了,0.999999996480766
今日拿到手机。用的时候发热， 电池掉电太快，两个小时掉了33%。其他都挺好的,0.730776548784864
"外形外观：很美观

屏幕音效：屏幕细腻，清晰

拍照效果：双5000万摄像头很棒
运行速度：很快",0.9999999584659176
不错，玩米家所有游戏都完全可以胜任。骁龙870加OPPO去年旗舰值得信赖,0.9998976747885059
性价比高，手机好用，黑色真好看,0.9880388999974089
一如既往的好。支持！！！！！！！？,0.9362101782587158
"你们看看这个产品包装，唉！我怎么都觉得是仓底货！快递外包装好好的，里面却是这个鸟样，不过手机的外观还是不错的，就是这个声音太差了，像老人机一样，声音是够大，就是太不清晰了，喜欢听音乐的，买了都后悔，我是等着用，没办法，只能将就了
待机时间：待机时间又短，如果听歌半天就没电了",0.007276941823483152
顶级性价比！,0.9940612696972813
"外形外观：外观不错，后背设计见仁见智，个人非常喜欢，镜黑容易沾指纹
屏幕音效：屏幕无敌，清晰度满分，就差dc调光
拍照效果：拍照很不错，打开相机偶尔慢点，主摄广角都好
运行速度：运行很快，开几个软件都不开，也可以拓展运存
待机时间：开2k和高刷新屏幕6小时，就那样，长待机要注意
其他特色：轻薄，重量合适",0.9999951586791206
感觉还是没之前的华为好用,0.4804191494155421
"外形外观：很不错，曲面屏用起来很不错
屏幕音效：不错
拍照效果：可以
运行速度：满意的
待机时间：可以的，一天可以用
其他特色：都不错 让人还是很满意的",0.9999999984083898
我爸说挺好用的,0.8561747018788651
这款手机是真的均衡旗舰，而且我觉得现在买是真的合适，在3000元档位竞争力十足，尤其是做工方面，真的无敌，看着摸着就是舒服。,0.9999751467725325
吐槽几句：手机用了几天，其他地方没啥问题，就电池续航，没有那么耐用，但是充电快。第二，我19号下单，23号晚收到货，当前疫情情况下，京东平台推迟几天送到这没什么，但是我收到货后不到五天时间，平台就很贴心的帮我确认收款，我想说，一款几千元的电子产品，你不给用户多几天时间来查看有无其他方面细节问题？很多商品当时买来没什么，都是过几天才发现问题，你这倒好，直接帮我收货，我万一发现问题又来花时间和精力去找机器人客服？而且收款了，到时候主动权还在消费者手里？我不是说平台对长时间没有收货的商品不能自动确认收货，但是你这四五天是不是太短了？第一次在京东买电子产品，细节方面体验不是很好，~虽说这几年走下坡路，但是有些地方还是值得京东学习，比如确认收货和延长收货。???,3.218181277020449e-11
平时生活中用品都是京东承包了，不论是家用电器还是小工具，还是吃的喝的，京东一直都一如既往的好用，，，快递速度也很快，反正很好用，优惠也很多。一直都很好，就是京东特别好，就对了,0.9991988661536848
还可以,0.5746682977321914
"外形外观：外形好看，简单大方，颜色款式都满意。
屏幕音效：大小合适，操作方便，要求不是太高的话还不错。毕竟价格也是不高。
拍照效果：挺好的，比之前用的好就满足了。
运行速度：新机是挺快，流畅，再也不用等转圈圈。",0.9999999999315556
屏幕看久了眼睛不舒服,0.46735140398707886
算是oppo得老用户了，性能还可以，电池确实有点小了，基本一天两充。,0.7924953776408274
"外形外观：非常漂亮，是我喜欢的颜色。
屏幕音效：声很大
拍照效果：好看
运行速度：速度很快",0.9999987728746852
"性能和外观设计都不错，符合这个价位的配置，屏幕的显示效果也很清晰，个人对拍照没什么需求，还算可以吧。
缺点是手机屏幕过长，不好放兜里，这么大的手机，重量也偏重了，拿久了手累。还有OPPO最差的设计就是充电器，真的是又大又重，一个充电头要占用两个插头的位置，这个真的应该像苹果学习，iPad和手机充电器可以挨着插，多年以前也用过OPPO的手机，跟以前的充电头还一个样又大又笨重，线跟我的Mac充电线一样粗。",0.9999574689049107
好,0.6558628208940429
机器是去年12月份生产的，对于我来讲无所谓，因为拿它当备用机使用，机器的手感真是超级棒，屏幕显示细腻，因为我一直使用某星手机，屏幕必须要好，这款手机真的满足了我的需求。870的处理器日常使用一点问题没有，非常完美。,0.9998895136108403
包装太简陋，填充物太少,0.08720678840946139
挺好看的，手感好，屏幕很棒，妈妈很喜欢。,0.9996652211798123
发热严重，续航有点拉跨，掉电是真的快，手感还可以吧！就是这个后盖确定是玻璃吗？我怎么都觉着是塑料?。,0.4696521794382573
手机还行。欢太的客服不行，敷衍了事！,0.030453121669242855
不错,0.8612132352941176
经常断网，就很无语，打开相机也会卡,0.18603555624123969
很好以前，又结实防摔,0.8068458706058537
新手机就丢匕是感觉不一样感觉飞一般  用上几天再来,0.3013824934411774
手机屏清晰度高，手机音质很好。,0.8887221098029962
整体体验非常的好，屏幕色彩非常细腻。只打王者荣耀的游戏玩家完全够用，手机外观符合要求，拍照也很满意。续航不太行，但个人不是很在意，用的来说非常满意的手机。,0.9999634662366189
挺好的，相机不错，各方面用着可以,0.9700417261940419
这款手机看着很高档，屏幕也很不错，性价比非常好，物流第二天就到了。,0.9991659999292579
使用起来还可以，日常使用不是很烫，性能不打游戏的还好,0.9809196094950711
质量很好！很满意！,0.9267425983006446
网购还得是京东，真的快  点赞,0.8730634370473979
"外形外观：实物黑色镜面很高级！没有因为白色没货不开心 反而庆幸黑色有货 还能当镜子用完美
屏幕音效：还可以
拍照效果：不知道是不是手机拍照都有一个共性，把脸拍的不对称，会歪
运行速度：丝滑挺快 但是会有杀后台有点严重 
待机时间：一天两冲 开护眼模式的情况下 屏幕整体还是挺耐看的",0.9999995163177627
"外形外观：摄像头是凸出来的，有点不大习惯
拍照效果：很清楚
运行速度：还不错
待机时间：很久，充电也很快，大概四十几分钟，玩的音游和王者，半天杠杠的，不会特别烫
屏幕音效：亮度不能调很亮的，刚收到玩了半天，眼睛干干的 看不大清东西，调了环境自适应和暖调，就没那么大反应了。声音很大，自带环境围绕的那种效果
PS：找客服问了赠品 加送一个充电宝，很nice",0.999903914741402
买给父母的礼物 做了很多功课 最后买的这个 而且买完降价还退了差价 非常满意 很喜欢,0.9542146006538016
外观很不错，细长的，很有流畅感，手机使用很流畅，背后的摄像头很不错,0.9999997969000345
手机好用，手感好，就是电池不耐用,0.8911071542175424
超级赞,0.8902467039877239
"外形外观：还可以
屏幕音效：还可以
拍照效果：还可以
待机时间：一般，充满电一直玩只能玩五个多小时
运行速度：感觉不是很流畅",0.9999956775253948
好用,0.6558628208940429
运行流畅，外观时尚，屏幕细腻清晰，拍照效果好，性价比很高,0.9999994553031168
手机很不错，这个价位性价比很高,0.9994111541029737
手机虽然不错，但心情不是太好，刚买完一个周，过了保价就降了500，第一次买oppo就对我这样，心情简直是很复杂，这个见面礼让我以后的拿出对待股市的心态来面对这个牌子，如果还有下次的话,0.9665820560839938
OPPO手机真的是太好了。家里已经买了第四个了。之前都是买的x3Pro 这次给老人直接买的x3版本 因为家里老人追求的拍照和内存大还有屏幕素质强一些。这样不需要买Pro版本和很不错,0.9959086889599982
用了一阵不错！,0.8272448146622692
非常#！在华为和oppo之中纠结了一天，最终选定了oppo！真机实物比宣传更精致，好评！,0.9913605282281691
评论就是为了挣几个豆子,0.39419413704581385
关注这款手机很久了，真的不错，用起来很OK，价格也很实惠，现在入手很合适,0.9999956389977706
可以。,0.5262327818078083
"外形外观：很好看，没有失望
拍照效果：很好，oppo的拍照技术毋庸置疑
屏幕音效：很好
运行速度：很快
待机时间：还没测",0.9999982437373389
昨天晚上下单今天早上就到了  手机还可以就是屏幕看着眼睛累,0.30278202643117036
快递很给力，手机也很好，完美的购物体验。,0.9736801232320677
"实话说，手机不怎么样还不如我的1800的红米，nfc
经常不灵，刷好几遍。机子用了几个月，电池半天一冲。我的红米手机在地铁里信号都是5g，看视频不卡，结果这个oppo不但全程4g,视频很卡。优点就是屏幕不错，拍照不错。",0.9137936922002146
很不错得手机，买给父亲的，他很喜欢,0.9969025552412087
手感特别好 颜色也好 黑种透着亮 耳机充电器手机壳都有  很不错的购物,0.9887626133817649
好，很好。非常好,0.9123487356674029
现在还没啥问题，都挺好的,0.7620361965985593
外形外观：外观很时尚,0.9998285046344636
周五晚上下单，周六上午到货，手机拍照效果不错，用来几天感觉都还可以，性价比满意,0.9886261484149937
收割最后一波的findX3，价格嘎嘎的实惠。去实体店看过findX5，后盖与摄像头部分不是一体，放弃了。但是findX5 Pro，那是真香，可惜价格高。X3这个品质，再战3年没问题，870处理器体验不错。而且买手机，送充电宝噢！,0.9988063112163186
"都说用过就回不去了，果然是真的
外形外观：外形中规中矩，背壳手感极佳

屏幕音效：屏幕超清晰，之前的手机还是某品牌旗舰机，差距很大
拍照效果：非常好，值得拥有！",0.9999999993176483
"外形外观：真的不像苹果，手感真的很好，上手体验过就知道，真的一体流畅到底很丝滑
屏幕音效：屏幕是真的细腻，色彩分辨率真的高
拍照效果：拍照一流，而且显微镜真的很好玩
运行速度：8g运行内存真的平时使用足够了
待机时间：基本一天一充",0.9999999999999667
耗电有点大，不是很顺手用着没以前的好感觉,0.42858034408988954
非常好用，质量好，速度快，值得信赖！,0.9992661310333996
用了一段时间才来评价，首先性价比非常高，手机整体手感很好，宽度单手刚好能握住，在设置方面添加了很多人性化的元素，使用起来更加方便和习惯。值得入手，之前看评论说掉电快，我不玩游戏，充满电正常用，刷视频~聊天，一天下来能剩余30%左右的电。感觉属于正常。非常满意的一次购物,0.9957345703080251
第一次购买旗舰机，等了一年降价后购买的，这个价位在2022年前半年来说，算是很合理的价位了，3千价位综合性较强的一部旗舰机，处理器功能和处理运算方面相对稳定，打游戏（崩坏三）相对之前旧设备容易提分，之前我也是OPPO用户，换手机后转移数据后很方便，直接熟悉的系统搬了过来，体验就是强化升级版，很奈斯?&bull;??&bull;??,0.9999969433175658
非常不错，,0.8612132352941176
超级好用的手机，给父母亲戚都买了，都推荐了,0.9094789005783382
等了一个月，取消订单等订单。,0.0204650421615743
该用户觉得商品不错,0.6138938017860552
受疫情影响配送慢了点 不过也比预期提前了三天到，给长辈用 很喜欢 喜欢870还能再战三年,0.7283414580341263
其实各方面都不错，就想提一个小要求，卡槽的孔能不能和听筒的孔靠那么近，我插卡槽直接怼到听筒了，还戳破了，真是心痛,0.47897618087355953
物流挺快的，充电块,0.641093560171245
"外形外观：外观还是比较好看的，
拍照效果：拍照效果很不错，60倍显微变焦，很好用。
屏幕音效：双扬声器也挺好的，拖拖水桶机。。。

其他特色：就这次包装不太满意，文件袋包装，没装箱子。",0.9999522352126294
因为是要送人，所以就没拆封了，快递等了那么长时间，老实说已经很困扰了，搞得我现在都不怎么好送了，而且也不知道是运输什么情况反正是第一次在京东买的贵重物品内包装上面竟然会有明显的磕碰。都挤变形了，幸亏是盒子比较硬，要不然手机估计都坏了。这我还得拿去送给别人，时间还晚了，你让我怎么搞？,1.6507326616732598e-09
"今天刚收到，
才搬新家。
这款新手机比Reno2要快很多。",0.894630811377663
"流畅速度非常快，高通870+八核也不是吃素的。
外观也是非常高大尚，宇宙摩卡颜色男女通用，很喜欢，后置摄像头做工也是非常精致，非常吸引眼球。
65'w的超级快充，着实在时间上节省了不少方便，还搭载了30w无线快充，着实满意。
整个机器性价比非常高，喜欢OPPO中端机的可以入手一部，是个不错的选择。",0.9999999999996005
包装很好，颜值不错，质量也没有问题续航时间有点短,0.9532322262003999
孩子上大学自己选的手机，高端大气喜欢,0.9990859414371573
真的挺好用！以后还会光顾的！,0.8854694259086708
觉得很不错，质感好，屏幕好，充电快，拍照好，给老妈用刚刚好,0.9972682856103441
抄到底价了，手机屏幕清晰度很好，握感舒适，系统运行也算流畅，拍照可以，够用。,0.9993921310730929
"降价也太快了，才一个月不到就降了300?
不是刚需还是618或者双十一买吧",0.0027856368180820823
送货快,0.7581437200416804
白色超级漂亮，屏幕素质很高，充电快，从旧findx搬到新手机非常丝滑，好评。手机后置拍的花,0.8562492446034601
非常好   很薄  像素不适一般的好   太喜欢了,0.4686167212202965
"外形外观：看着很舒服
拍照效果：拍照扛扛的",0.9638869504921201
"用了一周了，体验相当好，镜黑版本是去年流行的酸性设计，摄像头背盖过渡曲面很好看，长焦镜头凑数勉强看看，其他镜头表现很好，白平衡做的准，但自动hdr算法我不太喜欢，不如关闭自行后期。
另外srgb模式和影院p3模式下色彩相当的准，给力。
上海封控期间手机坏了真的差点要命，感谢京东及时送达。",0.7415146500589064
发过来的手机包装盒边角有变形，京东买了这么多次手机第一次出现这情况,0.03531485661176037
给老妈买的，就为了拍照强大，比刚出的时候便宜了不少，很满意,0.9795779710856126
用的第一个小时就发烫的感觉,0.5181052033734908
还好,0.6986352350530262
"外观：两个字，漂亮，金属边框，背板镜面玻璃，光彩照人，但是容易留指纹，本以为镜头会很突出，但拿到手却是感觉突出不明显，可以接受。
品控：音量键，电源键，略有松动，但是按键反馈比较不错，手感较硬，是我喜欢的类型。
双扬：虽说是听筒+下扬声器的模式，但是声音很大，上下差异较小，立体声不错。
屏幕：确实不错，通透，亮度也足，显示效果上佳。
待机：挺好的，电池虽然不是很大，4500，但是续航很好，日常用不费电，我不怎么玩游戏，续航不错。
性能：日常没问题，也不热，也不卡顿。
拍照：照相很好很好，我不注重拍照，但也能看出来拍照很好，肉眼可见的好，显微镜不太好掌握，但是确实可玩性比较高。
总结：手感好，拍照好，续航好，屏幕好，性能好。",0.9999999999620512
非常喜欢，已经用了两代find x，放在一起似乎x2的碧海玻璃后背更好看,0.22962399290138547
"作为一个连续使用过三部oppo手机的人，通过这几天的把玩说一下感受：
外形外观：外观我觉得很漂亮，手感舒适.
屏幕音效：屏幕显示很哇塞，比较细腻
拍照效果：拍照对我来说没啥用，但说得过去
运行速度：上一个手机是OPPORenoAce，速度提升一点点，微乎其微
其他特色：1.值得吐槽是这个振动，振动太小了也，装口袋里基本感受不到，因为上班都是振动模式，放口袋每次接不到电话，我是真的服。2.这个手机还是有点重，躺着玩手机，举着手腕太累了。3.后盖的感受跟塑料壳子差不多。",0.9999655165497935
买给家人的，东西不错，就是数据转移太麻烦，还是同品牌转移，都很麻烦，长辈转移不来，建议修改转移步骤，最好傻瓜式,0.9994447027902128
用了好久了，才来评价，总体很不错，流畅顺滑，玩游戏没有卡顿，这款手机关注了很长时间，也去实体店体验过。照相功能很不错，是我喜欢的。机子拆开就是贴过膜的，还送了手机壳。膜前阵让孩子给弄坏了，自己重新贴的，没贴好。曲面屏贴膜是麻烦，这是唯一一个缺点。,0.999967500956734
外形外观：非常满意,0.9933754259827307
今年出的新机都不怎么样，还是买个老旗舰，性价比超高！,0.9932917681581911
我觉得很到位,0.8575296239968067
一个月因为硬件问题连不上WiFi了，现在疫情换货也不方便,0.00702825691131892
手机不错，拍照清晰好看，充电很快,0.99583057427283
很不错,0.9200760629671317
曲面屏贴膜不太好弄 其他都可以,0.1878859447615333
"外形外观：可以
屏幕音效：可以
拍照效果：好，满意
运行速度：好
待机时间：可以，充电很快",0.9999890444529362
从米11u换到x3的，讲道理X3的相机成片率确实略拉，但主要是这个镜头模组不知道咋回事特别容易沾上点指纹或者灰之类的东西，然后一拍照就会有折射，每次我都得擦一下镜头才能拍东西。然后长焦我反而觉得影响不大，虽然不能像11U那样当望远镜，但上课拍黑板和PPT也完全够用。但是不能用5X长焦拍视频了确实可惜。但我X3是双11的时候~上3400买的8+256，我觉得是这个价位上最均衡也很香的机器了，用着和6500的11u也没啥区别，甚至更舒服，至少X3不会烧主板,0.0303354771458344
现在手机真的是越来越拉胯，去年买了一个不到2000的手机，镜头和音质居然都比这个要好，同样是oppo，是怎么做到一年比一年贵，还一年比一年辣鸡的呢，系统也是，除了抄抄，和软件对接的能不能好点，反向升级可真是态6了，处理器比我用了一年多的手机还不如，分分钟发烫，这还没到夏天啊我的天&hellip;20度左右就已经开始烫手了，之前入了大探，那是个破喇叭，这玩意多五百多音质和好用度也没好到哪里去，只能说一个是能忍，一个是忍不了，然后在说颜色吧，这玩意儿就是一个墨蓝色（大晚上拍不太出），我真的（口吐芬芳），白色白色控货，黑色黑的不纯&hellip;唉洗洗睡吧,7.675474367196955e-09
目前用不起还挺不错的，耗电有点快，但是充电也快，嗖嗖地就充满了，像素挺好的，也确实挺容易发热的,0.995356421338585
性价比一般  质感还可以   不知道为什么感觉手机系统很卡   听说oppo系统做的挺好才买的   感觉流畅度很一般,0.9709630026003171
很快的物流,0.880724359879773
不玩游戏 中度使用能保证一天一充 美中不足的就是没有长焦！这点实在有点遗憾！870 刷视频看头条没有发热状况！,0.5108879512185767
手机非常不错，性能真是好，像素真是牛，客服服务态度很好,0.9616505677299273
没有想像中的惊艳，中规中矩吧，音质和续航都没有荣耀20por好，不过870还是没有让人失望，日常使用和偶尔游戏都绰绰有余，,0.9999997934169167
其他都挺好，就是耗电太快了，我两天前买的这不刚从售后出来，我以为电池有毛病呢结果检测正常。不管是看视频还是看网页那电眼看着掉！想撑一天难。玩游戏掉的更快。对于出门不喜欢带充电器的建议绕行。,0.7330711373617306
你们的状态栏 截图的时候点进去查看图片的时候是不是这个样子,0.26435101087411217
没买几天就发现有一条绿线，怀疑是人家退货的又发给我，时不时还卡，触屏不灵敏,0.00038023211604476526
手工很棒，一直想买终于入手了，OPPO手机就是绝绝子,0.9847199771296293
用着挺好，没怎么玩游戏，电量用着还行吧，还行,0.9517677197722615
"外形外观：非常好
屏幕音效：一级好
拍照效果：超级好
运行速度：快
待机时间：超级好
其他特色：好",0.9999954238877767
真香870yyds，但是信号没有findx2好。主要是看中拍照了。,0.9698998533510861
京东自营京东速度京东品质杠杠滴,0.49365069155424557
手机不错，但是掉电很快，刚刚买回来第一晚上掉电0，第二晚上掉电2%，太耗电了，电池不行,0.014401462501963946
绝绝子，这手机家里人很喜欢，虽然不是最新款，但是还是值得拥有的，性能各方面挺好的，玩游戏不卡，看视频超清显示,0.9999990093345998
太喜欢了，去年的旗舰机，今年买性价比极高，手感依旧好，拍照给力,0.9482877354700657
像素，NFC都挺好，显微镜也可玩度很高，就是定位太差了，只有进入职场正中心才能打上卡，平时手机我也是用低功率的，提示的消息也都关闭，耗电一般吧。几乎不热，反正我不打游戏。带的快充头，充电超级快。,0.19109596197308887
"白色很好看！入股不亏！我旧手机拍不出她的美！实物是真的真的真的很好看！配上透明手机壳更绝绝子！越看越爱哈哈哈哈！系统功能像素什么的都很好啊！ColorOS加油嗷～
上一个手机是oppor11s了，摔了很多次也没坏，变卡了也是因为内存不够了，4年老手机系统确实也不行了，不过刷完机后内存有了，用着也还是比较流畅的，所以对oppo有了个好印象，这次继续oppo哈哈哈，希望曲面屏继续保持耐摔的水平啊??????
对了快递盒子确实很烂，不过里面东西是完整的好的，也垫了防震的泡泡纸，手机纸盒也是好的没有磕碰到。
客服真的很好，给oppo售后大大滴赞嗷～我收货第二天就送充电宝了，跟客服说了立马就给我补寄了一个来~今天手机降了两百，跟客服一说，立刻又给我申请补价了，早买早享受，也没亏hhhhhhhhh(而且今天一看我买的这款已经卖完啦还好买的早嘻嘻)
OPPO加油！国产加油哇！这个手机用得好的话下个手机继续OPPO哇?",0.9987309311326729
双十一入手手雾蓝色，用着很不错，般以特地给媳妇买的摩卡素皮，我们上一部手机都是R15梦镜红，3年多了现在还在用，我的给儿子用了，媳妇的扔抽屉了?,0.9887804833344002
首先外形就极为出众，众多新机种中后背最好看的一个，圆润饱满过渡自然，比友商方正突兀的好看太多了。其次屏幕品质真是极佳，动态刷新率还极为省电，配合4个镜头的10亿色让屏幕素质不再无的放矢，色彩真是美轮美奂。拍照近可拍远可摄，确实颜色太棒了。而视频增强后各个视频网站的质量比hdr电视超过太多，越近越清晰。最有意思的是显微镜，随时辨识各种材质，真皮纯棉化纤再也骗不了你了。高速充电一大亮点放着一小会就充满，机器还不发烫比某些展示间拍个照就烫的不行的光芒机型强太多了。拍照真的是超级好，双5000万主摄，用完这个5000万的超广角，跟我以前用的小米10和11的1300万超广角一对比，就感觉小米那个像是凑数的。拍照在大厂中妥妥全国前三的水。平。强力好评，非常喜欢oppo的设计。,0.9999999330516003
