Unnamed: 0,Unnamed: 1,Unnamed: 2,评论内容,fenci,情感得分,情感类别,主题概率,主题类型
于2023年11月入住,情侣出游,5.0,这次旅行最大的收获，就是我在外玩来到本店就像回到了家一样的，服务热情. 干净卫生，还有24个小时的管家服务，,旅行 收获 在外 来到 本店 回到 服务 热情 干净 卫生 小时 管家 服务,0.2172372940378168,正面,"[(6, 0.9330332)]",6
于2023年11月入住,朋友出游,5.0,房间很干净 舒心！！,房间 干净 舒心,0.6716220460799058,正面,"[(0, 0.7656136), (1, 0.015625836), (2, 0.01562576), (3, 0.01562575), (4, 0.015625753), (5, 0.015625756), (6, 0.015625753), (7, 0.015625753), (8, 0.015625764), (9, 0.015625754), (10, 0.015625745), (11, 0.015625749), (12, 0.015625749), (13, 0.015625749), (14, 0.015625749), (15, 0.01562576)]",0
于2023年11月入住,独自旅行,5.0,唔错，下次会再选择哩度,下次 选择,0.3096072263808522,正面,"[(0, 0.020833591), (1, 0.020833597), (2, 0.02083359), (3, 0.020833584), (4, 0.020833604), (5, 0.020833587), (6, 0.020833582), (7, 0.020833613), (8, 0.020833584), (9, 0.020833611), (10, 0.020833602), (11, 0.02083359), (12, 0.020833606), (13, 0.020833582), (14, 0.687496), (15, 0.020833606)]",14
于2023年11月入住,朋友出游,5.0,满意 房间干净 被子也舒服 个人觉得住的比酒店舒服 护发素也是那种比较好的 房间拍照也挺出片的 推荐推荐,满意 房间 干净 被子 舒服 酒店 舒服 护发素 那种 房间 拍照 推荐 推荐,0.7745233660119168,正面,"[(0, 0.9330331)]",0
于2023年11月入住,家庭亲子,5.0,第二次，还是只隔了一个星期，又来体验了一下这家店的其他房间，依然很满意，我还是觉得很好，他们家每天有不同的特价房间，大家可以根据需求预定自己喜欢的样子，情侣啊，长辈啊，亲子的都很赞的。楼下夜宵，长沙特色小吃也都蛮全的。还是很赞。出行方便。赞赞赞图片这次没拍，跟店家宣传的一模一样，没差我这里还是想提了一小小的建议，冰箱里可以放点需要购买的水品和饮料吗？有时候太晚真不想自己带水啦，还不想下楼，年轻人有点累啊,第二次 星期 体验 这家 房间 依然 满意 特价 房间 需求 预定 喜欢 样子 情侣 长辈 亲子 楼下 夜宵 长沙 特色小吃 出行 赞赞 图片 没拍 店家 宣传 一模一样 没差 小小的 建议 冰箱 购买 水品 饮料 有时候 太晚 不想 带水 不想 下楼 年轻人 有点累,0.8901505125465916,正面,"[(13, 0.978197)]",13
于2023年11月入住,商务出差,5.0,这次出差住到了梦名宿，屋子很大，环境不错，也很干净，会推荐给朋友，价格也很友好,出差 名宿 屋子 很大 环境 不错 干净 推荐 朋友 价格 友好,0.8251743481136102,正面,"[(3, 0.9218727)]",3
于2023年11月入住,情侣出游,5.0,房间设施齐全，服务很好，卫生很干净住着很舒适，交通便利,房间 设施 齐全 服务 卫生 干净 舒适 交通 便利,0.9782633735428176,正面,"[(15, 0.9062483)]",15
于2023年11月入住,朋友出游,5.0,环境特别好服务也很到位，空调也非常给劲空间也很大,环境 特别 服务 到位 空调 空间 很大,0.6353163225675897,正面,"[(12, 0.88280654)]",12
于2023年11月入住,商务出差,5.0,复式民宿，空间很大，房间跟客厅都有暖气，单面采光，24小时热水很赞，出差来住宿，一层可临时办公，住两晚，管家第二天也有主动问需不需要打扫添置物资，很赞,复式 民宿 空间 很大 房间 客厅 暖气 单面 采光 小时 热水 出差 住宿 一层 临时 办公 管家 第二天 主动 需不需要 打扫 添置 物资,-0.9965519362896804,负面,"[(2, 0.96093476)]",2
于2023年11月入住,其他,4.0,酒店地理位置好，离市中心五一广场大概十几分钟的步行距离，复式公寓户型很满意，设施看着挺新的，配备了一次性用品,酒店 地理位置 市中心 五一广场 十几分钟 步行 距离 复式 公寓 户型 满意 设施 看着 配备 一次性 用品,0.5387993683870385,正面,"[(14, 0.94484967)]",14
于2023年11月入住,朋友出游,5.0,性价比还是很高的，位置也很不错，步行十分钟左右可以到五一广场。卫生条件也不错，房间和照片是相符的，晚上也很安静。民宿小姐姐服务很好很贴心，有任何问题和需求都会很快的帮忙解决，总体是很满意的，如果再来长沙玩还是会订这里的。,性价比 很高 位置 不错 步行 十分钟 五一广场 卫生条件 不错 房间 照片 相符 晚上 安静 民宿 小姐姐 服务 很好 贴心 需求 很快 帮忙 解决 总体 满意 长沙 会订,0.9999996985933868,正面,"[(15, 0.966516)]",15
于2023年11月入住,朋友出游,2.7,图片还行，其他一般般，卫生间花洒还是坏的，只能说一分价钱一分货,图片 一般般 卫生间 花洒 只能 一分 价钱 一分货,-0.9423247244643174,负面,"[(10, 0.8958298)]",10
于2023年11月入住,朋友出游,5.0,房间和图片一样 卫生也可以 和朋友一起出来玩可以选择这里,房间 图片 卫生 朋友 选择,-0.2303917040476024,负面,"[(0, 0.010416856), (1, 0.010416853), (2, 0.010416854), (3, 0.01041686), (4, 0.01041686), (5, 0.010416854), (6, 0.010416854), (7, 0.010416854), (8, 0.010416853), (9, 0.010416856), (10, 0.010416853), (11, 0.01041685), (12, 0.010416857), (13, 0.010416858), (14, 0.010416858), (15, 0.84374714)]",15
于2023年11月入住,朋友出游,5.0,可以 环境：还可以 服务：可以 设施：可以 卫生：：可以,环境 服务 设施 卫生,-0.3543970598360171,负面,"[(0, 0.012500096), (1, 0.012500097), (2, 0.012500094), (3, 0.81249857), (4, 0.012500104), (5, 0.012500096), (6, 0.012500106), (7, 0.012500097), (8, 0.012500096), (9, 0.012500102), (10, 0.012500091), (11, 0.012500094), (12, 0.0125001045), (13, 0.012500091), (14, 0.012500094), (15, 0.0125001)]",3
于2023年11月入住,情侣出游,5.0,给力给力给力 不是托不是托 真的很好 很有家的感觉,力给力 真的 感觉,0.4085587521538876,正面,"[(0, 0.015625678), (1, 0.015625643), (2, 0.7656153), (3, 0.015625646), (4, 0.01562565), (5, 0.015625656), (6, 0.015625658), (7, 0.015625656), (8, 0.01562565), (9, 0.015625652), (10, 0.015625648), (11, 0.015625648), (12, 0.015625656), (13, 0.015625643), (14, 0.015625646), (15, 0.015625652)]",2
于2023年11月入住,朋友出游,5.0,房间很不错，位置好，很方便，也很干净卫生，推荐推荐,房间 不错 位置 干净 卫生 推荐 推荐,0.8273368235773071,正面,"[(0, 0.882811)]",0
于2023年11月入住,朋友出游,5.0,非常非常满意 很有家的感觉 而且很划算,满意 感觉 划算,0.8107583480841491,正面,"[(0, 0.015625585), (1, 0.015625551), (2, 0.015625559), (3, 0.01562555), (4, 0.015625557), (5, 0.015625553), (6, 0.015625555), (7, 0.76561666), (8, 0.01562555), (9, 0.015625551), (10, 0.015625551), (11, 0.01562555), (12, 0.015625557), (13, 0.015625559), (14, 0.015625555), (15, 0.015625566)]",7
于2023年11月入住,朋友出游,5.0,各方面条件还可以，卫生不够彻底,条件 卫生,-0.6122060590646103,负面,"[(0, 0.020834187), (1, 0.020834193), (2, 0.020834342), (3, 0.687487), (4, 0.020834198), (5, 0.020834187), (6, 0.0208342), (7, 0.020834194), (8, 0.02083419), (9, 0.02083419), (10, 0.02083419), (11, 0.020834185), (12, 0.020834193), (13, 0.02083419), (14, 0.020834185), (15, 0.02083419)]",3
于2023年11月入住,其他,5.0,环境不错就是卫生间有点太小了,环境 不错 卫生间 太小,0.4690778296984199,正面,"[(0, 0.012500485), (1, 0.012500483), (2, 0.012500483), (3, 0.8124927), (4, 0.012500487), (5, 0.012500482), (6, 0.012500482), (7, 0.012500483), (8, 0.012500482), (9, 0.012500483), (10, 0.0125004845), (11, 0.012500478), (12, 0.012500482), (13, 0.012500477), (14, 0.0125004845), (15, 0.012500482)]",3
于2023年11月入住,其他,5.0,非常好 很温馨的小屋,温馨 小屋,0.9668982577794298,正面,"[(0, 0.020834848), (1, 0.020834835), (2, 0.020834824), (3, 0.020834832), (4, 0.020834835), (5, 0.02083484), (6, 0.020834824), (7, 0.020834824), (8, 0.020834824), (9, 0.020834869), (10, 0.020834824), (11, 0.020834835), (12, 0.68747747), (13, 0.020834824), (14, 0.020834832), (15, 0.020834828)]",12
于2023年11月入住,情侣出游,5.0,房间非常满意,房间 满意,0.183835635941284,正面,"[(0, 0.020833543), (1, 0.020833516), (2, 0.020833524), (3, 0.02083352), (4, 0.020833528), (5, 0.020833539), (6, 0.020833516), (7, 0.02083353), (8, 0.020833516), (9, 0.020833528), (10, 0.020833509), (11, 0.020833515), (12, 0.02083352), (13, 0.020833531), (14, 0.020833522), (15, 0.68749714)]",15
于2023年11月入住,独自旅行,4.2,工作日房价便宜得不敢相信，价格实在！卫生也满意个别角落有小毛发，建议开大吸尘机功率，民宿为独栋旧楼改建，榻榻米房型白色墙为基本调色，明亮简洁，面积目测约3乘4米，如住两天以上还是建议住面积大的房型。卫生间由于受限面积稍微小，洗澡要注意小心转身，避免撞到。不足之处厕盘为蹲厕，对腿脚不利索或长者影响大。独栋民宿楼下大门是常开，有疑问咨询店家，店家反馈放心治安好，退房为免查房自助式体现店家与住客的默契与信任度！位置离地铁站步行约10-15分钟，住处临街很多特色餐饮和小酒馆。,工作日 房价 便宜 不敢相信 价格 实在 卫生 满意 角落 毛发 建议 吸尘机 功率 民宿 独栋 旧楼 改建 榻榻米 房型 白色 调色 明亮 简洁 面积 目测 两天 建议 面积 房型 卫生间 受限 面积 稍微 洗澡 小心 转身 不足之处 厕盘 腿脚 利索 长者 影响 独栋 民宿 楼下 大门 疑问 咨询 店家 店家 反馈 放心 治安 退房 查房 自助式 体现 店家 住客 默契 信任度 位置 地铁站 步行 分钟 住处 临街 特色 餐饮 小酒馆,-0.9999441626318856,负面,"[(2, 0.98679495)]",2
于2023年11月入住,情侣出游,5.0,真的很不错，住的很舒服！房东人也很好哦,真的 不错 舒服 房东,0.8418696223264326,正面,"[(0, 0.012500264), (1, 0.0125002), (2, 0.012500212), (3, 0.012500207), (4, 0.012500207), (5, 0.012500208), (6, 0.012500202), (7, 0.012500198), (8, 0.012500207), (9, 0.0125002), (10, 0.012500198), (11, 0.012500204), (12, 0.81249684), (13, 0.0125001995), (14, 0.012500204), (15, 0.012500204)]",12
于2023年11月入住,情侣出游,5.0,都挺不错的,挺不错,0.8803896937083626,正面,"[(0, 0.53121984), (1, 0.031252008), (2, 0.03125205), (3, 0.031252008), (4, 0.031252008), (5, 0.031252023), (6, 0.031252008), (7, 0.031252008), (8, 0.031252008), (9, 0.031252008), (10, 0.031252008), (11, 0.031252008), (12, 0.031252008), (13, 0.031252008), (14, 0.031252008), (15, 0.031252008)]",0
于2023年11月入住,商务出差,5.0,每月都来长沙出差，第一次住这种网红酒店，看到评分高才办的入住。说实话惊喜不断: 除了快捷的入住方式，最打动人心的还是她们的服务细节: 前台很热心的带我去房间，介绍所有的服务，早餐推荐去吃，密码，免费咖啡奶茶等。。 入住后发现房间是欧式简约风格，很温馨，卫生间是加热马桶，灯光设置很人性化，房间很安静，一觉睡到天亮。 真的是太赞了。下个月出差还会来,每月 长沙 出差 第一次 网红 酒店 评分 入住 说实话 惊喜 快捷 入住 方式 打动 人心 服务 细节 前台 热心 带我去 房间 介绍 服务 早餐 推荐 密码 免费 咖啡 奶茶 入住 发现 房间 欧式 简约 风格 温馨 卫生间 加热 马桶 灯光 设置 人性化 房间 安静 一觉 睡到 天亮 真的 下个月 出差,0.9798878320824088,正面,"[(5, 0.9816159)]",5
于2023年11月入住,朋友出游,5.0,空空客厅藏身于潮宗街的一条很有氛围感的小巷子里，纯白色的外观设计让人感觉内心舒心宁静，客服小哥哥服务热心周到，体验感很不错，有到长沙旅游的朋友们推荐都来感受一下空空客厅的独特魅力。,空空 客厅 藏身 潮宗街 一条 氛围 小巷子 纯白色 外观设计 感觉 内心 舒心 宁静 客服 哥哥 服务 热心 周到 体验 不错 长沙 旅游 朋友 推荐 感受一下 空空 客厅 独特 魅力,0.999999759433607,正面,"[(8, 0.9687487)]",8
于2023年11月入住,朋友出游,5.0,位置很好找 而且就在潮宗街里面 逛起来不要太方便～去长沙市中心的任何景点走路就可以！ 民宿设计感超好 前台小哥哥帮忙拿行李 每天定时询问整理和清洁 环境超级容易出大片,位置 好找 潮宗街 逛起来 长沙市 中心 景点 走路 民宿 设计 超好 前台 哥哥 帮忙 行李 定时 询问 整理 清洁 环境 超级 大片,0.9045344140944862,正面,"[(8, 0.9592373)]",8
于2023年11月入住,朋友出游,5.0,还是一如既往的好出片，店里已经挂上了圣诞装饰,一如既往 店里 挂上 圣诞 装饰,0.6261460173663269,正面,"[(0, 0.0104172705), (1, 0.0104172705), (2, 0.0104172705), (3, 0.0104172705), (4, 0.0104172705), (5, 0.0104172705), (6, 0.0104172705), (7, 0.0104172705), (8, 0.84374094), (9, 0.0104172705), (10, 0.010417279), (11, 0.0104172705), (12, 0.010417271), (13, 0.0104172705), (14, 0.010417271), (15, 0.0104172705)]",8
于2023年11月入住,朋友出游,4.5,定的三室一厅，客厅感觉有点小，5 个人活动有些局促，周围吃的不少，最爱楼下的李记，还有很多水果店可以随时补充食物。门口有 6 号线，不过我们都是打车出门，去到热门景点大概 4-5 公里，但离博物馆很近，对面就是鼎鼎大名湘雅医院，房间设施还不错，满意热水器，5 人洗澡水热的很快没有掉链子，客服回复也很快，喜欢这样的无接触入住，方便也安心，另外打扫卫生是需要加些费用，也可接受，窗外有湖景，目测应该是烈士公园,三室一厅 客厅 感觉 活动 局促 楼下 水果店 补充 食物 门口 号线 打车 出门 热门 景点 公里 博物馆 对面 鼎鼎大名 湘雅医院 房间 设施 不错 满意 热水器 洗澡水 很快 链子 客服 回复 很快 喜欢 接触 入住 安心 打扫卫生 费用 接受 窗外 湖景 目测 烈士 公园,0.9632052528442934,正面,"[(5, 0.9786905)]",5
于2023年11月入住,独自旅行,5.0,房间和图片一模- -样，装修风格很喜欢，晚上长沙城的夜景很美 住宿环境卫生干净，一家人过来入住特别放心，民宿楼下就是地铁口，旅游交通出行方便，而且隔音很不错，周围不会很嘈杂，一整晚都睡的很安稳。还有就是长沙的口味菜很不错，小吃很多 喜欢 民宿楼下附近就有三家茶颜悦色，点外卖很方便，真的很开心住在这里，如果下次再来长沙我还是会选择这家民宿! !非常推荐! ！,房间 图片 一模 装修 风格 喜欢 晚上 长沙 夜景 住宿 环境卫生 干净 一家人 入住 特别 放心 民宿 楼下 地铁口 旅游 交通 出行 隔音 不错 嘈杂 整晚 安稳 长沙 口味 不错 小吃 喜欢 民宿 楼下 三家 茶颜悦色 外卖 真的 开心 下次 长沙 选择 这家 民宿 推荐,0.996181279286168,正面,"[(15, 0.9796185)]",15
于2023年11月入住,代人预订,5.0,真的很不错啊，这个地方楼下就是地铁站，超级无敌方便，而且非常干净环境还特别好，跟姐妹朋友们来还能一起打麻将!床也非常舒服!真的特别好!在某书会看到很多民宿踩雷，但是这家真的没得说，很温馨很干净很舒服!下次去还要去这里!,真的 不错 地方 楼下 地铁站 超级 无敌 干净 环境 特别 姐妹 朋友 打麻将 舒服 真的 特别 某书 民宿 这家 真的 没得说 温馨 干净 舒服 下次,0.9999785221615388,正面,"[(0, 0.9639409)]",0
于2023年11月入住,朋友出游,5.0,"在这里度过了超开心的周末~民宿整体环境很好,干净整洁，有麻将桌有厨房，自己外卖点了个小锅和碗煮火鸡面吃，别太幸福。每天醒来就和朋友们一起打麻将点吃的，长沙的外卖真的太太快了!附近什么都有，楼下有很多路边小吃，走两步就有茶颜悦色。离五一广场也很近，很适合不爱去景点的懒人们 管家人也很好，推荐推荐! ! !",度过 开心 周末 民宿 整体 环境 干净 整洁 麻将桌 厨房 卖点 小锅 火鸡 别太 幸福 醒来 朋友 打麻将 长沙 外卖 真的 太太 楼下 路边 小吃 两步 茶颜悦色 五一广场 适合 景点 管家人 推荐 推荐,0.9997787844759752,正面,"[(0, 0.9724243)]",0
于2023年11月入住,朋友出游,5.0,超赞的一次入住体验!如果来长沙旅游纠结去哪里选择问宿就完了!非常满意的一个房间，房间和图片一样温馨，和朋友来长沙玩在这里住了四天，整个入住过程都是愉快且放心的，房间的布局很有格调、各类设施齐全、卫生细致，值得一提的是小管家热情周到，非常满意的一次入住体验!值得推荐,超赞 入住 体验 长沙 旅游 纠结 选择 问宿 满意 房间 房间 图片 温馨 朋友 长沙 四天 入住 过程 愉快 放心 房间 布局 格调 各类 设施 齐全 卫生 细致 值得一提的是 管家 热情周到 满意 入住 体验 值得 推荐,0.999992035945358,正面,"[(15, 0.9746611)]",15
于2023年11月入住,朋友出游,5.0,确实挺喜欢这个房间的。窗外景色视野非常棒，从窗外看下去不远处就是省博~楼下就是地铁口，楼下早餐店，水果店也很全。装修风格也是我们喜欢的，舒适干净。,确实 喜欢 房间 窗外 景色 视野 窗外 不远处 楼下 地铁口 楼下 早餐 水果店 装修 风格 喜欢 舒适 干净,0.9999593254042696,正面,"[(4, 0.9506551)]",4
于2023年11月入住,朋友出游,5.0,可能因为是淡季，民宿这边免费给我们升级了房型，设施跟描述相符，干净卫生、装修风格简单大方，投屏也很方便，可惜没能凑齐四个人打麻将。,淡季 民宿 免费 升级 房型 设施 描述 相符 干净 卫生 装修 风格 简单 大方 投屏 可惜 凑齐 四个 打麻将,0.7267774852902638,正面,"[(4, 0.95312107)]",4
于2023年11月入住,家庭亲子,5.0,住了两晚，酒店装修很新，入住体验很好，床垫睡的特别舒服，还特地看了床垫品牌，生产日期还是2023年6月份，推荐！！,酒店 装修 入住 体验 床垫 特别 舒服 特地 床垫 品牌 生产日期 月份 推荐,-0.4274028032531038,负面,"[(0, 0.9330321)]",0
于2023年11月入住,朋友出游,5.0,很愉快的入住体验，酒店装修得非常别致，宽敞舒适，干净整洁，很有设计感，各种设施设备一应俱全，入住非常舒适便捷。下次有机会，还会再来,愉快 入住 体验 酒店 装修 别致 宽敞 舒适 干净 整洁 设计 设施 设备 一应俱全 入住 舒适 便捷 下次 机会,0.9999977766376732,正面,"[(9, 0.26281467), (12, 0.69343334)]",12
于2023年11月入住,家庭亲子,5.0,装修不错 配套设施完善 服务也很周到细致 楼层高风景很好 很不错的一次选择,装修 不错 配套 设施 完善 服务 周到 细致 楼层 风景 不错 选择,0.99948337767673,正面,"[(4, 0.9278812)]",4
于2023年11月入住,朋友出游,5.0,房间挺不错的，离地铁口很近，楼下也有很多吃的很方便,房间 挺不错 地铁口 楼下,0.9032017597149408,正面,"[(0, 0.37473506), (1, 0.012501256), (2, 0.012501265), (3, 0.0125012575), (4, 0.45024726), (5, 0.012501273), (6, 0.0125012575), (7, 0.012501261), (8, 0.0125012575), (9, 0.0125012705), (10, 0.012501254), (11, 0.0125012575), (12, 0.0125012575), (13, 0.012501258), (14, 0.01250126), (15, 0.012501269)]",4
于2023年11月入住,朋友出游,5.0,服务体验很好也干净卫生,服务 体验 很好 干净 卫生,0.5771818534118831,正面,"[(0, 0.010416799), (1, 0.010416798), (2, 0.010416801), (3, 0.010416798), (4, 0.010416803), (5, 0.010416798), (6, 0.8437479), (7, 0.010416799), (8, 0.010416797), (9, 0.0104168495), (10, 0.010416799), (11, 0.010416803), (12, 0.010416799), (13, 0.010416803), (14, 0.0104167955), (15, 0.010416807)]",6
于2023年11月入住,朋友出游,5.0,"住过很多民宿酒店，复式公寓还是第一 次，格局挺好，装修有风格，房间干净，还提供冰箱。楼下苍蝇馆子味道不错，地道的湖南菜,路对面就有大型商场，美食很多，很美味。楼下有地铁,超近。总之,方便，超赞,让人心情愉悦。",民宿 酒店 复式 公寓 第一 格局 装修 风格 房间 干净 提供 冰箱 楼下 苍蝇 馆子 味道 不错 地道 湖南菜 对面 大型商场 美食 美味 楼下 地铁 超近 超赞 心情 愉悦,0.9996279910281234,正面,"[(4, 0.96874744)]",4
于2023年11月入住,商务出差,5.0,这个民宿真的太棒了！超级干净整洁，一进门就感觉让人家开心，房间布局温馨又舒适，感觉像回到了家里一样，地理位置也超赞，出门就是地铁站，吃喝玩乐应有尽有， 强烈推荐大家来这里住宿，绝对不会失望的！棒,民宿 真的 太棒了 超级 干净 整洁 进门 感觉 开心 房间 布局 温馨 舒适 感觉 回到 家里 地理位置 超赞 出门 地铁站 吃喝玩乐 应有尽有 强烈推荐 住宿 失望,0.999998680077122,正面,"[(0, 0.96394014)]",0
于2023年11月入住,朋友出游,5.0,不错不错,不错 不错,0.9439252726017952,正面,"[(0, 0.02083346), (1, 0.020833462), (2, 0.020833464), (3, 0.020833476), (4, 0.68749803), (5, 0.02083346), (6, 0.020833462), (7, 0.02083345), (8, 0.020833462), (9, 0.020833453), (10, 0.020833448), (11, 0.020833455), (12, 0.020833468), (13, 0.020833448), (14, 0.020833468), (15, 0.02083349)]",4
于2023年11月入住,朋友出游,5.0,非常好的体验，地点便利出行方便，床品很舒适， 小姐姐很热情服务很好，下次来长沙还会入住,体验 地点 便利 出行 床品 舒适 小姐姐 热情服务 下次 长沙 入住,0.977887861906465,正面,"[(15, 0.9218718)]",15
于2023年11月入住,代人预订,5.0,帮朋友订的，环境很不错，房间很新，交通方便。管家小姐姐很细心，一直很耐心的回答各种问题,朋友 环境 不错 房间 交通 管家 小姐姐 细心 耐心 回答,0.9920371801627412,正面,"[(3, 0.91477)]",3
于2023年11月入住,家庭亲子,4.0,在湖南省博物馆附近，楼下就是地铁站，出行便利 缺点是卫生环境一般，不能细看,湖南省 博物馆 楼下 地铁站 出行 便利 缺点 卫生 环境 细看,0.9963754990231082,正面,"[(4, 0.91476655)]",4
于2023年11月入住,朋友出游,1.0,停车卷30一张 不管停多久。进门就收30,停车 一张 多久 进门,-0.894575280458553,负面,"[(0, 0.012501335), (1, 0.01250132), (2, 0.01250132), (3, 0.012501329), (4, 0.8124801), (5, 0.012501327), (6, 0.012501327), (7, 0.01250132), (8, 0.01250132), (9, 0.012501322), (10, 0.012501335), (11, 0.0125013245), (12, 0.01250132), (13, 0.01250132), (14, 0.012501333), (15, 0.01250132)]",4
于2023年11月入住,朋友出游,5.0,与朋友在闲逛潮宗街，无意中发现的一家闹中取静的民宿，整个小院给人的感觉实在是太舒服太惬意了，民宿房间里的用具也很有质感，推荐给去长沙旅游的朋友们，下次再往长沙还会选择蜗牛院子。,朋友 闲逛 潮宗街 无意 发现 一家 闹中取静 民宿 小院 感觉 实在 舒服 惬意 民宿 房间 用具 质感 推荐 长沙 旅游 朋友 下次 长沙 选择 蜗牛 院子,0.9999627607890668,正面,"[(15, 0.9652757)]",15
于2023年11月入住,情侣出游,5.0,环境很好，小院子很舒服，房间里面也比较宽敞,环境 院子 舒服 房间 宽敞,0.9354077263370996,正面,"[(0, 0.010416973), (1, 0.010416967), (2, 0.010416964), (3, 0.010416974), (4, 0.01041697), (5, 0.0104169715), (6, 0.010416963), (7, 0.01041697), (8, 0.84374547), (9, 0.010416967), (10, 0.010416963), (11, 0.010416963), (12, 0.010416967), (13, 0.010416963), (14, 0.010416963), (15, 0.010416967)]",8
于2023年11月入住,独自旅行,5.0,非常喜欢，文艺范。下次再来。,喜欢 文艺 下次,0.8745409510738049,正面,"[(0, 0.015625326), (1, 0.015625332), (2, 0.015625324), (3, 0.015625326), (4, 0.01562533), (5, 0.015625328), (6, 0.01562532), (7, 0.015625333), (8, 0.015625322), (9, 0.015625333), (10, 0.7656201), (11, 0.015625332), (12, 0.015625332), (13, 0.015625326), (14, 0.015625326), (15, 0.015625333)]",10
