Unnamed: 0,Unnamed: 1,Unnamed: 2,评论内容,fenci,情感得分,情感类别
于2023年8月入住,家庭亲子,5.0,地处不是非常热闹的地方，不过附近有广场，沃尔玛，盒马鲜生。 房间小朋友非常喜欢，因为有滑梯跟海洋球，楼下一张床，楼上两张床，楼上的两个房间是用一个窗帘隔开的，楼上还有麻将桌。 缺点就是两个卫生间的窗没有窗帘，虽然窗不大，房间又在9楼，但是光着身子对着大马路，总觉得不自在，建议店里装一下。,地处 热闹 地方 广场 沃尔玛 盒马 鲜生 房间 小朋友 喜欢 滑梯 海洋 楼下 一张 楼上 两张床 楼上 两个 房间 窗帘 隔开 楼上 麻将桌 缺点 两个 卫生间 窗帘 房间 身子 大马路 不自在 建议 店里,-0.9975014346562128,负面
于2023年8月入住,家庭亲子,5.0,位置很好找，客服也有问必答，房间空间挺大的，一家三口住相当够，对比了同样房型的民宿，这家性价比非常高，采光也很好，楼下是商业街，吃喝玩乐都很方便,位置 好找 客服 有问必答 房间 空间 挺大 一家 三口 房型 民宿 这家 性价比 采光 楼下 商业街 吃喝玩乐,0.9150918306504434,正面
于2023年8月入住,情侣出游,5.0,房间很舒服，装修风格很喜欢，设施设备齐全，服务态度很好，布草和卫生都很干净，价格合理，强烈推荐大家入住，唯一小缺点就是退房不能延迟到两点,房间 舒服 装修 风格 喜欢 设施 设备齐全 服务态度 布草 卫生 干净 价格合理 强烈推荐 入住 唯一 缺点 退房 延迟 两点,-0.6960315088063234,负面
于2023年8月入住,情侣出游,5.0,设施：非常好 卫生：非常好 环境：非常好 服务：非常好,设施 卫生 环境 服务,-0.3543970598360171,负面
于2023年8月入住,家庭亲子,5.0,环境好，住得舒服！卫生：做的很干净,环境 舒服 卫生 干净,0.4191193737708445,正面
于2023年8月入住,家庭亲子,5.0,和图片一样，很好,图片,0.16521739130434732,正面
于2023年8月入住,朋友出游,4.0,很喜欢她们的院子,喜欢 院子,0.7404267504642448,正面
于2023年8月入住,情侣出游,5.0,住的很舒服！,舒服,0.3895781637717126,正面
于2023年8月入住,情侣出游,4.5,一家令人愉快的酒店，靠近购物广场和地铁站，购物和交通都很方便。这套阁楼公寓装修精美，不失精致，而且非常舒适。太棒了！,一家 令人 愉快 酒店 靠近 购物广场 地铁站 购物 交通 阁楼 公寓 装修 精美 不失 精致 舒适 太棒了,0.9999842910324717,正面
于2023年8月入住,家庭亲子,2.7,酒店位置比较便利，周边交通以及用餐都很方便。但这种复式公寓并不成熟，内部设施除了洗衣机和投影方便，其他都不如酒店。卫生间简直太小了，淋浴间没门，二楼除了床没有任何设施，内侧容易撞头。卫生状况也不太好，马桶不干净。,酒店 位置 便利 周边 交通 用餐 复式 公寓 成熟 内部 设施 洗衣机 投影 酒店 卫生间 太小 淋浴间 没门 二楼 设施 内侧 撞头 卫生状况 不太好 马桶 干净,-0.9994896454090658,负面
于2023年8月入住,朋友出游,5.0,干净舒适，高楼层，夜景漂亮，去地铁站方便，晚上安静，不像五一广场那么吵。住这里打车到各景点都好近，11到15分钟就可以了，方便，好评，推荐。,干净 舒适 楼层 夜景 漂亮 地铁站 晚上 安静 五一广场 打车 景点 分钟 好评 推荐,0.9998310562250761,正面
于2023年8月入住,朋友出游,5.0,房间新装修的，很干净，尤其床睡着很舒服！出行逛街步行大概10分钟左右就到商圈了，地铁口也不远，很方便，店主服务也很热情，住了4天，非常满意,房间 新装修 干净 睡着 舒服 出行 逛街 步行 分钟 商圈 地铁口 不远 店主 服务 热情 满意,0.9986431439417145,正面
于2023年8月入住,家庭亲子,5.0,长沙之行，入住两晚，非常满意，准备去长沙玩的小伙伴们，可以首选之一，环境好，夜晚很安静，睡的香才能玩的好,长沙 入住 满意 长沙 小伙伴 首选 环境 夜晚 安静,0.9690109954767687,正面
于2023年8月入住,朋友出游,5.0,在步行街附近，去周边都很方便，干净卫生，全自助密码入住，也很方便，就是纸巾等消耗品，下次可以多放一些备用,步行街 周边 干净 卫生 自助 密码 入住 纸巾 消耗品 下次 备用,-0.9773738686573297,负面
于2023年8月入住,朋友出游,5.0,卫生没问题 楼上有存放行李空间 整体美观 居住舒适～下次来长沙 会推荐这家～,卫生 楼上 存放 行李 空间 整体 美观 居住 舒适 下次 长沙 推荐 这家,-0.3642061141587367,负面
于2023年8月入住,家庭亲子,5.0,房型温馨舒适，离市区近，房东也非常热情，就房间阿姨打扫需要再仔细些就更好啦,房型 温馨 舒适 市区 房东 热情 房间 阿姨 打扫 仔细 更好,0.8057083990026841,正面
于2023年8月入住,家庭亲子,5.0,我真的超喜欢这个柜子呀！很不错的房间，像是在家里一样，还有洗衣机，超级棒,真的 喜欢 柜子 不错 房间 像是 家里 洗衣机 超级,-0.053339820816710404,负面
于2023年8月入住,朋友出游,5.0,房间很干净，空调凉快，还有智能小度，距离市中心也近，体验感不错,房间 干净 空调 凉快 智能 小度 距离 市中心 体验 不错,0.9401109473821592,正面
于2023年8月入住,家庭亲子,5.0,非常好，房间舒服，很安静，电器都很好很新，卫生得好,房间 舒服 安静 电器 卫生,0.5333653986100999,正面
于2023年8月入住,朋友出游,5.0,很干净，里面的家具电器都很新，超级棒,干净 家具 电器 超级,0.2800926102497905,正面
于2023年8月入住,家庭亲子,5.0,在五一广场商圈，好评。值得推荐！,五一广场 商圈 好评 值得 推荐,0.9772880728932687,正面
于2023年8月入住,家庭亲子,5.0,很好，很温馨,温馨,0.692307692307693,正面
于2023年8月入住,家庭亲子,5.0,酒店特别好特别干净特别舒服,酒店 特别 特别 干净 特别 舒服,0.7670380051480565,正面
于2023年8月入住,家庭亲子,5.0,位置非常好,位置,0.3127677806341047,正面
于2023年8月入住,情侣出游,5.0,网上订的3间房，开盲盒好惊喜间单人床，2间复式双人床，卫生很干净，马桶超级智能，双人房间住了5个人都可以，房间很大，老板人非常贴心，有问题都可以微信解决，这里交通很方便，去橘子洲，五一广场，国金中心都超级方便，我租了个电动车就可以到，,网上 间房 开盲 惊喜 单人床 复式 双人床 卫生 干净 马桶 超级 智能 双人 房间 房间 很大 老板 贴心 微信 解决 交通 橘子洲 五一广场 国金中心 超级 电动车,0.9627005175467933,正面
于2023年8月入住,朋友出游,2.2,没入住前很期待，入住后，发现值不了那个价格。 设施一般，尤其是空调，一点都不冰，二楼两个房间就一个空调，关键还不凉快。开到16度风强劲，那声音像台风一样呼呼的……,入住 期待 入住 发现 价格 设施 空调 一点 不冰 二楼 两个 房间 空调 关键 凉快 开到 强劲 声音 台风 呼呼,-0.2634640524635641,负面
于2023年8月入住,情侣出游,5.0,住的很舒服，很温馨，和老公一起出行，他晚上10点就睡了一觉到7点，我是十二点睡的一觉到7点，睡的很舒服，平时我是很容易醒的，在这里很放松，很舒适。,舒服 温馨 老公 出行 晚上 觉到 十二点 觉到 舒服 平时 放松 舒适,0.996008369955933,正面
于2023年8月入住,商务出差,5.0,房间很好，很喜欢的房型，有茶台和榻榻米，服务也很好，还有智能马桶。卫生也很干净，关键服务好，因为带着小孩，所以还允许我免费延时退费。特别适合亲子住，强烈推荐。,房间 喜欢 房型 茶台 榻榻米 服务 智能 马桶 卫生 干净 关键 服务 小孩 免费 延时 退费 特别 适合 亲子 强烈推荐,-0.6224736261248693,负面
于2023年8月入住,情侣出游,4.5,在市中心比较好的位置的民宿，适合情侣出游。不过服务基本没有（可能民宿都这样），其他整体来说还是很不错的，在长沙市中心能够花这个价钱住到，值得推荐,市中心 位置 民宿 适合 情侣 出游 服务 民宿 整体 不错 长沙市 中心 价钱 值得 推荐,0.9979375472686876,正面
于2023年8月入住,家庭亲子,5.0,服务非常好。适合一家四口出行。很哇塞！位置也好，周边有很多有特色的小吃，也有适合我们吃不了太辣的杀猪粉，强烈推荐，好吃，好吃，非常好吃！,服务 适合 一家 四口 出行 哇塞 位置 周边 特色 小吃 适合 太辣 杀猪 强烈推荐 好吃 好吃 好吃,0.9724794206613914,正面
于2023年8月入住,朋友出游,2.0,卫生就那样吧，老污渍比较多，房间的垃圾需要自己收了丢掉。淋浴的地方跟马桶那边少了个隔断。楼下便利店很方便，去周边玩的地方也很方便。,卫生 污渍 房间 垃圾 丢掉 淋浴 地方 马桶 隔断 楼下 便利店 周边 地方,-0.9967181779037941,负面
于2023年8月入住,朋友出游,5.0,房间干净卫生，比较新，离地铁口，商业街，国金都很近出行很方便！超级满意，订到比较哇塞的酒店 已经推荐要来长沙的小伙伴了,房间 干净 卫生 地铁口 商业街 国金 出行 超级 满意 哇塞 酒店 推荐 长沙 小伙伴,0.9261195880074096,正面
于2023年8月入住,家庭亲子,5.0,酒店位置很方便，离芙蓉广场5号出口步行大概七八分钟。全程线上入住退房，特别方便。酒店的房间干净，床睡得很舒服。推荐入住！,酒店 位置 芙蓉 广场 出口 步行 七八分钟 全程 入住 退房 特别 酒店 房间 干净 舒服 推荐 入住,-0.06054605829947213,负面
于2023年8月入住,家庭亲子,5.0,房东非常和蔼、大中午外面排队买茶颜，延迟一丢丢退房，二话没说，就答应了，态度非常好。值得推荐的名宿。,房东 和蔼 中午 外面 排队 茶颜 延迟 退房 答应 态度 值得 推荐 名宿,-0.9831274119650051,负面
于2023年8月入住,朋友出游,5.0,酒店房间设施齐全，环境好，客服小姐姐也很耐心很好！很不错的一家店，下次来长沙也会选择住这家店。,酒店 房间 设施 齐全 环境 客服 小姐姐 耐心 不错 一家 下次 长沙 选择 这家,0.56794352533783,正面
于2023年8月入住,家庭亲子,5.0,房间干净整洁，出行很方便，离地铁口近，去五一广场打的坐地铁都很快。晚上回来路边有很多夜宵摊。,房间 干净 整洁 出行 地铁口 五一广场 坐地铁 很快 晚上 回来 路边 夜宵,0.9992053957356097,正面
于2023年8月入住,家庭亲子,4.2,房间也还可以，自助式公寓还不是很适应，暑假高峰期阿姨打扫有点含糊,房间 自助式 公寓 暑假 高峰期 阿姨 打扫 含糊,0.28093542517259373,正面
于2023年8月入住,家庭亲子,5.0,房间整洁干净，出行超方便，投影电视孩子放心看,房间 整洁 干净 出行 投影 电视 孩子 放心,0.971343202546505,正面
于2023年8月入住,家庭亲子,4.0,距离五一广场和国金中心还是有点距离，其他都很棒,距离 五一广场 国金中心 距离 很棒,0.9845399752746515,正面
于2023年8月入住,朋友出游,5.0,就是入住前最好打电话问一下，自助住房没有前台的,入住 打电话 自助 住房 前台,-0.8893860953292452,负面
于2023年8月入住,家庭亲子,5.0,房间很满意～楼下购物很方便，离五一广场也很近～,房间 满意 楼下 购物 五一广场,0.9211479593263878,正面
于2023年8月入住,朋友出游,5.0,房间很好！空调很给力！周边附近逛街打卡很方便,房间 空调 周边 逛街 打卡,-0.1064560035136064,负面
于2023年8月入住,家庭亲子,5.0,设施：很好 卫生：很好 环境：很好 服务：很好,设施 卫生 环境 服务,-0.3543970598360171,负面
于2023年8月入住,家庭亲子,5.0,房间很舒服，跟家里差不多。附近交通也方便,房间 舒服 家里 交通,0.8158386204593746,正面
于2023年8月入住,家庭亲子,5.0,很满意，干净卫生整洁温馨，家的感觉。,满意 干净 卫生 整洁 温馨 感觉,0.9663245267586829,正面
于2023年8月入住,家庭亲子,4.0,房间宽敞明亮 设施完善，很棒的体验,房间 宽敞明亮 设施 完善 很棒 体验,0.9747178955787648,正面
于2023年8月入住,朋友出游,5.0,适合多人出行居住，比较经济吧,适合 出行 居住 经济,0.2593325016636021,正面
于2023年8月入住,家庭亲子,5.0,房间不错，干净，空调也很给力,房间 不错 干净 空调,0.4119403151884533,正面
于2023年8月入住,朋友出游,5.0,复式公寓风格的房间很有情调,复式 公寓 风格 房间 情调,-0.03469036578617568,负面
于2023年8月入住,家庭亲子,5.0,没有没有没有，客服态度很好,客服 态度,-0.8873996046702961,负面
于2023年8月入住,朋友出游,5.0,设施：好 卫生：非常干净,设施 卫生 干净,-0.24971578753890067,负面
于2023年8月入住,家庭亲子,5.0,挺好的，服务态度很好。,服务态度,-0.18001822405842272,负面
于2023年8月入住,家庭亲子,5.0,很好，就是停车收费。,停车 收费,-0.4963157794120119,负面
于2023年8月入住,家庭亲子,5.0,房间很干净，服务很好,房间 干净 服务,0.0834743305655754,正面
于2023年8月入住,朋友出游,5.0,酒店环境好，卫生干净,酒店 环境 卫生 干净,-0.11276361880660013,负面
于2023年8月入住,家庭亲子,5.0,房间很棒，出行方便,房间 很棒 出行,0.7387436980170798,正面
于2023年8月入住,家庭亲子,5.0,卫生干净 安静舒适,卫生 干净 安静 舒适,0.697456996248877,正面
于2023年8月入住,家庭亲子,5.0,感觉刚刚装修好。,感觉 刚刚 装修,0.20623778058579978,正面
于2023年8月入住,朋友出游,5.0,住的很不错,不错,0.7224264705882353,正面
于2023年8月入住,朋友出游,5.0,民宿地理位置很好，离黄兴步行街很近，去哪都方便，房间隔音还不错，楼下是酒吧一条街，晚上听着还好，前台小姐姐人特别好，有什么问题都可以及时解决，提前帮我开了空调，还给我点了茶颜悦色，真的爱了。我们还定了一间隔壁的电竞房，性价比也挺高的。,民宿 地理位置 黄兴 步行街 房间 隔音 不错 楼下 酒吧 一条街 晚上 还好 前台 小姐姐 特别 解决 提前 空调 还给 茶颜悦色 真的 还定 一间 隔壁 竞房 性价比,0.9246553243748397,正面
于2023年8月入住,情侣出游,5.0,设施：五星好评卫生：五星好评环境：五星好评服务：五星好评我的运气太好了！无意间在携程看到这家民宿真的很不错 棒 小姐姐人美又非常好，好温柔的，太暖了吧！各种推荐都很好吃！这条街真的很爱，还没坐下喝一杯就要走了！下次还来！,设施 五星 好评 卫生 五星 好评 环境 五星 好评 服务 五星 好评 运气 太好了 无意间 携程 这家 民宿 真的 不错 小姐姐 温柔 推荐 好吃 这条 真的 坐下 喝一杯 下次,0.9303856540096096,正面
于2023年8月入住,家庭亲子,5.0,房间干净，服务周到，很贴心的发信息介绍了周边的老字号和网红店。 民宿在都正街里，购物吃饭都很方便。需要注意的是房间有临街的，对声音要求高的建议和店家提前沟通一下。 距离黄兴广场、坡子街、五一广场（其实都连成一体了）步行5分钟，方便至极。街里就有一家茶颜悦色,房间 干净 服务周到 贴心 信息 介绍 周边 老字号 和网 红店 民宿 正街 购物 吃饭 房间 临街 声音 建议 店家 提前 沟通 距离 黄兴广场 坡子街 五一广场 连成 一体 步行 分钟 至极 街里 一家 茶颜悦色,0.9998931132270623,正面
于2023年8月入住,朋友出游,5.0,房间整体风格很喜欢，负责办理入住的小姐姐也贼好，推荐吃的实惠的有什么好吃老字号的店，很贴心。我们定的房间由于热水器有问题在维修还主动帮我们升级了一个带有小阳台的房间。整体来说都很好。,房间 整体 风格 喜欢 负责 办理 入住 小姐姐 推荐 实惠 好吃 老字号 贴心 房间 热水器 维修 主动 升级 带有 阳台 房间 整体,0.9996956291784873,正面
于2023年8月入住,朋友出游,5.0,老板很好，好吃的好玩的都告诉我们，位置也很好啊，闹中取静，去哪里都方便，旁边还有好几个网红店，以后再去还会优先选择,老板 好吃 好玩 告诉 位置 闹中取静 旁边 好几个 网红店 优先选择,0.9531377615541687,正面
于2023年8月入住,家庭亲子,5.0,挺好的，看电视也是会员，网速也快，附近的扶记小吃，盟重烧烤，虾小龙，周记面馆都试了，味道都很好，下次来长沙还住这。,看电视 会员 网速 扶记 小吃 盟重 烧烤 小龙 周记 面馆 味道 下次 长沙,-0.5015038142486605,负面
于2023年8月入住,朋友出游,5.0,很好的体验，出行很方便，猫猫很可爱,很好 体验 出行 猫猫 可爱,0.9896817108221179,正面
于2023年8月入住,商务出差,4.7,不错，古色古香民宿，周边小吃特别多，非常方便,不错 古色古香 民宿 周边 小吃 特别,0.9908712882918915,正面
于2023年8月入住,独自旅行,5.0,位置好，方便！环境不错，服务也好！,位置 环境 不错 服务,0.8810842383187918,正面
于2023年8月入住,朋友出游,3.0,服务很好 地理位置也不错 附近就有茶颜和很多好吃的店 就是走得太累的时候 距离地铁站就相对有点远了 包括环境和卫生还是有待提高的 空调制冷有点慢 碰到节假日晚上还是有点吵 但毕竟是夜生活丰富的长沙,服务 地理位置 不错 茶颜 好吃 距离 地铁站 包括 环境 卫生 有待 提高 空调 制冷 碰到 节假日 晚上 夜生活 长沙,0.9729450623083109,正面
于2023年8月入住,家庭亲子,5.0,地理位置极好，很喜欢这种氛围的古街，晚上很热闹，购物很方便，本来预定的是7-8住2晚，临时改时间，提前6号房间入住，前台小妹妹温柔好沟通，顺利帮忙解决了提前入住，超级喜欢又白又胖的坏脾气店猫，下次去长沙还会选择这里,地理位置 极好 喜欢 氛围 古街 晚上 热闹 购物 本来 预定 临时 时间 提前 房间 入住 前台 小妹妹 温柔 沟通 顺利 帮忙 解决 提前 入住 超级 喜欢 坏脾气 店猫 下次 长沙 选择,0.7312236376399905,正面
于2023年8月入住,家庭亲子,5.0,位置好，原本就在古街上，走几百米到黄兴路步行街了，方便，房间也不错！也没有很吵，唯一缺点就是二楼这个房间，正对面有一个亮的广告屏，很亮很亮,位置 原本 街上 几百米 黄兴路 步行街 房间 不错 唯一 缺点 二楼 房间 正对面 广告 很亮 很亮,0.9920976310459859,正面
于2023年8月入住,朋友出游,5.0,来长沙玩了几天 换了几家酒店，这家酒店的感觉给人最好了，前台服务真的太好了，位置也特别好，强烈推荐，有时间一定还会在来的,长沙 几天 几家 酒店 这家 酒店 感觉 前台 服务 真的 太好了 位置 特别 强烈推荐 时间,-0.8872736291191303,负面
于2023年8月入住,家庭亲子,5.0,位置距离黄兴广场地铁口800米左右。繁华的特色街道里，逛街 逛景点都方便，接待小姐姐态度很亲切，服务非常好。,位置 距离 黄兴广场 地铁口 米左右 繁华 特色 街道 逛街 景点 接待 小姐姐 态度 亲切 服务,0.99795237991343,正面
于2023年8月入住,朋友出游,5.0,房间很大装修美观，设施齐全，卫生也很好，性价比很高，店家很友好热情，很赞！,房间 很大 装修 美观 设施 齐全 卫生 性价比 店家 友好 热情,0.9867616362447891,正面
于2023年8月入住,家庭亲子,5.0,地理位置绝佳，盟重烧烤，盖码饭，文和友都是步行即达。老板也十分热情细致。,地理位置 绝佳 盟重 烧烤 盖码 文和友 步行 老板 热情 细致,0.981234129283147,正面
于2023年8月入住,家庭亲子,5.0,楼下就是小吃街，吃喝方便！房间挺干净，枕头床垫都很舒服，不错的！,楼下 小吃街 吃喝 房间 干净 枕头 床垫 舒服 不错,0.894096502988216,正面
于2023年8月入住,朋友出游,4.5,卫生干净，就是房间的空调不太凉快。附近有很多小吃店。打车方便,卫生 干净 房间 空调 凉快 小吃店 打车,-0.4283671021136737,负面
于2023年8月入住,家庭亲子,5.0,店主小姐姐很温柔～人也超级好！酒店环境也不错，以后还会来！！！,店主 小姐姐 温柔 超级 酒店 环境 不错,0.9481047910581679,正面
于2023年8月入住,家庭亲子,4.7,位置不错哦，古巷中的民宿，晚上去酒吧吃烧烤很棒,位置 不错 古巷 民宿 晚上 酒吧 烧烤 很棒,0.9663533436668381,正面
于2023年8月入住,家庭亲子,5.0,房间非常干净，出入也方便。服务也特别特别的好！,房间 干净 出入 服务 特别 特别,0.16212603679312454,正面
于2023年8月入住,朋友出游,5.0,房间干净整洁，连住了两天，体验感还可以。,房间 干净 整洁 连住 两天 体验,0.5368288611191645,正面
于2023年8月入住,朋友出游,5.0,前台小姐姐又漂亮又温柔，房间住的也很舒适,前台 小姐姐 漂亮 温柔 房间 舒适,0.9763500034928745,正面
于2023年8月入住,朋友出游,5.0,房间环境蛮不错的，前台小姐姐人也蛮好,房间 环境 不错 前台 小姐姐,0.7080691429291412,正面
于2023年8月入住,情侣出游,5.0,房间很干净 店家推荐的长沙特色很到位,房间 干净 店家 推荐 长沙 特色 到位,0.6530611581827821,正面
于2023年8月入住,独自旅行,5.0,感觉服务亲切，还会推荐附近美食出行方式,感觉 服务 亲切 推荐 美食 出行 方式,0.9953278856306262,正面
于2023年8月入住,朋友出游,5.0,小姐姐很热情很耐心，酒店也很干净,小姐姐 热情 耐心 酒店 干净,0.9103146450083635,正面
于2023年8月入住,朋友出游,5.0,卫生感觉，服务人员态度很好！,卫生 感觉 服务 人员 态度,-0.6944821026007599,负面
于2023年8月入住,独自旅行,5.0,干净，周边方便，服务热心，赞,干净 周边 服务 热心,0.7232424575914451,正面
于2023年8月入住,家庭亲子,5.0,小姐姐服务很好，环境也不错,小姐姐 服务 环境 不错,0.9253553631205704,正面
于2023年8月入住,家庭亲子,5.0,位置很好，服务也很棒！,位置 服务 很棒,0.8238701670229696,正面
于2023年8月入住,朋友出游,5.0,位置很好，去哪都近,位置,0.3127677806341047,正面
于2023年8月入住,家庭亲子,5.0,位置好，房间够大,位置 房间,0.07298427056221057,正面
于2023年8月入住,朋友出游,5.0,服务很好！！！！,服务,0.022011931701296117,正面
于2023年8月入住,家庭亲子,5.0,下次会再次住,下次,0.13797035347776498,正面
于2023年8月入住,朋友出游,5.0,服务挺好的,服务,0.022011931701296117,正面
于2023年8月入住,独自旅行,5.0,体验感挺好,体验,0.2929292929292926,正面
于2023年8月入住,情侣出游,5.0,位置很方便,位置,0.3127677806341047,正面
于2023年8月入住,情侣出游,5.0,房间很棒呀,房间 很棒,0.5899914150944483,正面
于2023年8月入住,朋友出游,5.0,房间服务好,房间 服务,-0.22458609051912504,负面
于2023年8月入住,朋友出游,5.0,非常不错哦,不错,0.7224264705882353,正面
于2023年8月入住,朋友出游,5.0,房间景色真的很美～不愧是明星拍照酒店～最主要大厅里的椅子还是我相柳大人柳柳蛇檀健次坐过的!!!店里的表弟小哥哥非常的好 帮忙拿行李，还给推荐很多好吃的东西～他还跟我说我柳柳蛇也在这里住过～真是太惊喜啦，一把年纪还能追个星，住的王紫旋同款房间也是值了～,房间 景色 真的 不愧 明星 拍照 酒店 大厅 椅子 大人 柳柳蛇 店里 表弟 哥哥 帮忙 行李 还给 推荐 好吃 东西 柳柳蛇 真是太 惊喜 一把 年纪 个星 王紫旋 同款 房间 是值,0.9999920784367702,正面
于2023年8月入住,朋友出游,5.0,很不错，去的时候价格很合适，大大的落地窗，采光很好，整体在巷子里面很安静，我跟闺蜜都很喜欢，服务用很棒，退房直接加微信放前台房卡即可。下回还要来住,不错 价格 合适 大大的 落地窗 采光 整体 巷子 安静 闺蜜 喜欢 服务 很棒 退房 加微信 前台 房卡 即可 下回 来住,0.6472431348008099,正面
于2023年8月入住,朋友出游,5.0,真心不错，据说很多明星都来打卡，可惜我颜值不够，拍的没有人家好看，不过强烈推荐过来试一下，周边的小店也很好逛，酒吧也不错,真心 不错 明星 打卡 可惜 颜值 好看 强烈推荐 试一下 周边 小店 酒吧 不错,0.9981543183209105,正面
于2023年8月入住,情侣出游,5.0,第一次来长沙玩就住到了非常满意的民宿，房间颜值在线，卫生也非常到位，工作人员也是非常热情！下次来还住这,第一次 长沙 满意 民宿 房间 颜值 在线 卫生 到位 工作人员 热情 下次,-0.6001550742994091,负面
