Unnamed: 0,Unnamed: 1,Unnamed: 2,评论内容,fenci,情感得分,情感类别,主题概率,主题类型
于2023年8月入住,朋友出游,5.0,这次去住了四天，换了三个房型，每次都体验不同房型的感觉，房东服务很好，每次换的时候都帮我们搬行李，最满意的房型是忘江南，然后是常乐，其次是南风憩，卫生也很干净，而且三个房型都有两个卫生间，入住和退房也很方便，省了不少时间，虽然有点偏，但是离地铁口很近，长沙的地铁比较方便，楼下还有商场和夜市，总体来说性价比高，值得入住,四天 三个 房型 每次 体验 房型 感觉 房东 服务 每次 行李 满意 房型 江南 常乐 南风 卫生 干净 三个 房型 两个 卫生间 入住 退房 时间 地铁口 长沙 地铁 楼下 商场 夜市 总体 性价比 值得 入住,0.3926437490217813,正面,"[(18, 0.9736832)]",18
于2023年8月入住,朋友出游,5.0,离地铁一号线马厂站只需走路几分钟，一号线有五一广场，坐五站就到，打车也方便，楼下就是商圈，茶颜悦色臭豆腐小龙虾都有，房间很干净，有一边的床还延伸了进去，感觉带孩子的话可以让娃进去睡，哈哈！洗澡干湿分离，空调凉爽，三台电梯也很快，很方便，总的来说很满意，就是房间没照几张，光留下了长沙美食的照片了！,地铁 一号线 马厂 走路 几分钟 一号线 五一广场 五站 打车 楼下 商圈 茶颜悦色 臭豆腐 小龙虾 房间 干净 延伸 感觉 孩子 洗澡 干湿 分离 空调 凉爽 三台 电梯 很快 满意 房间 没照 几张 留下 长沙 美食 照片,0.980693102435277,正面,"[(3, 0.97368234)]",3
于2023年8月入住,家庭亲子,5.0,酒店很新，设施也很人性化，很多摆设都很有格调，很多硬件软件看得出房东是很有品味！而且管家也很快回复！不枉费我是看了两个小时民宿精挑细选才选出来的哈哈，家里人都赞不绝口 性价比非常高地理位置十分安全，不像是五一那边的旧城区 我首先就排除掉了！真心推荐 ！！感觉自己的宝藏被发现了,酒店 设施 人性化 摆设 格调 硬件 软件 看得出 房东 品味 管家 很快 回复 枉费 两个 小时 民宿 精挑细选 选出 家里人 赞不绝口 性价比 地理位置 像是 五一 旧城区 排除 真心 推荐 感觉 宝藏 发现,0.9999992751875626,正面,"[(8, 0.97129047)]",8
于2023年8月入住,家庭亲子,5.0,地处不是非常热闹的地方，不过附近有广场，沃尔玛，盒马鲜生。 房间小朋友非常喜欢，因为有滑梯跟海洋球，楼下一张床，楼上两张床，楼上的两个房间是用一个窗帘隔开的，楼上还有麻将桌。 缺点就是两个卫生间的窗没有窗帘，虽然窗不大，房间又在9楼，但是光着身子对着大马路，总觉得不自在，建议店里装一下。,地处 热闹 地方 广场 沃尔玛 盒马 鲜生 房间 小朋友 喜欢 滑梯 海洋 楼下 一张 楼上 两张床 楼上 两个 房间 窗帘 隔开 楼上 麻将桌 缺点 两个 卫生间 窗帘 房间 身子 大马路 不自在 建议 店里,-0.9975014346562128,负面,"[(17, 0.97213423)]",17
于2023年8月入住,家庭亲子,5.0,位置很好找，客服也有问必答，房间空间挺大的，一家三口住相当够，对比了同样房型的民宿，这家性价比非常高，采光也很好，楼下是商业街，吃喝玩乐都很方便,位置 好找 客服 有问必答 房间 空间 挺大 一家 三口 房型 民宿 这家 性价比 采光 楼下 商业街 吃喝玩乐,0.9150918306504434,正面,"[(12, 0.94736445)]",12
于2023年8月入住,情侣出游,5.0,房间很舒服，装修风格很喜欢，设施设备齐全，服务态度很好，布草和卫生都很干净，价格合理，强烈推荐大家入住，唯一小缺点就是退房不能延迟到两点,房间 舒服 装修 风格 喜欢 设施 设备齐全 服务态度 布草 卫生 干净 价格合理 强烈推荐 入住 唯一 缺点 退房 延迟 两点,-0.6960315088063234,负面,"[(4, 0.9526301)]",4
于2023年8月入住,情侣出游,5.0,设施：非常好 卫生：非常好 环境：非常好 服务：非常好,设施 卫生 环境 服务,-0.3543970598360171,负面,"[(0, 0.010526378), (1, 0.010526378), (2, 0.010526378), (3, 0.010526379), (4, 0.8105252), (5, 0.010526379), (6, 0.010526379), (7, 0.010526378), (8, 0.010526379), (9, 0.010526379), (10, 0.010526379), (11, 0.010526378), (12, 0.010526379), (13, 0.010526379), (14, 0.010526378), (15, 0.010526378), (16, 0.010526379), (17, 0.010526379), (18, 0.010526379)]",4
于2023年8月入住,家庭亲子,5.0,环境好，住得舒服！卫生：做的很干净,环境 舒服 卫生 干净,0.4191193737708445,正面,"[(0, 0.010526388), (1, 0.010526389), (2, 0.010526389), (3, 0.010526389), (4, 0.01052639), (5, 0.010526388), (6, 0.010526389), (7, 0.010526389), (8, 0.010526388), (9, 0.010526389), (10, 0.010526389), (11, 0.010526388), (12, 0.010526389), (13, 0.810525), (14, 0.010526388), (15, 0.010526389), (16, 0.010526388), (17, 0.010526389), (18, 0.010526388)]",13
于2023年8月入住,家庭亲子,5.0,和图片一样，很好,图片,0.1652173913043473,正面,"[(0, 0.026316574), (1, 0.026316574), (2, 0.026316574), (3, 0.026316574), (4, 0.026316576), (5, 0.026316574), (6, 0.026316574), (7, 0.026316574), (8, 0.026316574), (9, 0.5263017), (10, 0.026316574), (11, 0.026316574), (12, 0.026316574), (13, 0.026316574), (14, 0.026316574), (15, 0.026316574), (16, 0.026316574), (17, 0.026316574), (18, 0.026316574)]",9
于2023年8月入住,朋友出游,4.0,很喜欢她们的院子,喜欢 院子,0.7404267504642448,正面,"[(0, 0.017544396), (1, 0.017544398), (2, 0.017544396), (3, 0.017544396), (4, 0.017544396), (5, 0.017544398), (6, 0.017544396), (7, 0.017544398), (8, 0.017544398), (9, 0.017544396), (10, 0.017544396), (11, 0.017544396), (12, 0.017544396), (13, 0.017544396), (14, 0.6842009), (15, 0.017544398), (16, 0.017544396), (17, 0.017544407), (18, 0.017544396)]",14
于2023年8月入住,情侣出游,5.0,住的很舒服！,舒服,0.3895781637717126,正面,"[(0, 0.026315989), (1, 0.5263122), (2, 0.02631599), (3, 0.026315989), (4, 0.026315989), (5, 0.026315989), (6, 0.02631599), (7, 0.02631599), (8, 0.026315989), (9, 0.026315989), (10, 0.026315989), (11, 0.026315989), (12, 0.02631599), (13, 0.02631599), (14, 0.026315989), (15, 0.02631599), (16, 0.026315989), (17, 0.02631599), (18, 0.026315989)]",1
于2023年8月入住,情侣出游,4.5,一家令人愉快的酒店，靠近购物广场和地铁站，购物和交通都很方便。这套阁楼公寓装修精美，不失精致，而且非常舒适。太棒了！,一家 令人 愉快 酒店 靠近 购物广场 地铁站 购物 交通 阁楼 公寓 装修 精美 不失 精致 舒适 太棒了,0.9999842910324716,正面,"[(4, 0.9473664)]",4
于2023年8月入住,家庭亲子,2.7,酒店位置比较便利，周边交通以及用餐都很方便。但这种复式公寓并不成熟，内部设施除了洗衣机和投影方便，其他都不如酒店。卫生间简直太小了，淋浴间没门，二楼除了床没有任何设施，内侧容易撞头。卫生状况也不太好，马桶不干净。,酒店 位置 便利 周边 交通 用餐 复式 公寓 成熟 内部 设施 洗衣机 投影 酒店 卫生间 太小 淋浴间 没门 二楼 设施 内侧 撞头 卫生状况 不太好 马桶 干净,-0.9994896454090658,负面,"[(12, 0.9649099)]",12
于2023年8月入住,朋友出游,5.0,干净舒适，高楼层，夜景漂亮，去地铁站方便，晚上安静，不像五一广场那么吵。住这里打车到各景点都好近，11到15分钟就可以了，方便，好评，推荐。,干净 舒适 楼层 夜景 漂亮 地铁站 晚上 安静 五一广场 打车 景点 分钟 好评 推荐,0.999831056225076,正面,"[(15, 0.9368401)]",15
于2023年8月入住,朋友出游,5.0,房间新装修的，很干净，尤其床睡着很舒服！出行逛街步行大概10分钟左右就到商圈了，地铁口也不远，很方便，店主服务也很热情，住了4天，非常满意,房间 新装修 干净 睡着 舒服 出行 逛街 步行 分钟 商圈 地铁口 不远 店主 服务 热情 满意,0.9986431439417144,正面,"[(6, 0.9442711)]",6
于2023年8月入住,家庭亲子,5.0,长沙之行，入住两晚，非常满意，准备去长沙玩的小伙伴们，可以首选之一，环境好，夜晚很安静，睡的香才能玩的好,长沙 入住 满意 长沙 小伙伴 首选 环境 夜晚 安静,0.9690109954767688,正面,"[(11, 0.9052606)]",11
于2023年8月入住,朋友出游,5.0,在步行街附近，去周边都很方便，干净卫生，全自助密码入住，也很方便，就是纸巾等消耗品，下次可以多放一些备用,步行街 周边 干净 卫生 自助 密码 入住 纸巾 消耗品 下次 备用,-0.9773738686573296,负面,"[(15, 0.9210492)]",15
于2023年8月入住,朋友出游,5.0,卫生没问题 楼上有存放行李空间 整体美观 居住舒适～下次来长沙 会推荐这家～,卫生 楼上 存放 行李 空间 整体 美观 居住 舒适 下次 长沙 推荐 这家,-0.3642061141587367,负面,"[(17, 0.9323277)]",17
于2023年8月入住,家庭亲子,5.0,房型温馨舒适，离市区近，房东也非常热情，就房间阿姨打扫需要再仔细些就更好啦,房型 温馨 舒适 市区 房东 热情 房间 阿姨 打扫 仔细 更好,0.8057083990026841,正面,"[(5, 0.9210477)]",5
于2023年8月入住,家庭亲子,5.0,我真的超喜欢这个柜子呀！很不错的房间，像是在家里一样，还有洗衣机，超级棒,真的 喜欢 柜子 不错 房间 像是 家里 洗衣机 超级,-0.0533398208167104,负面,"[(4, 0.90525985)]",4
于2023年8月入住,朋友出游,5.0,房间很干净，空调凉快，还有智能小度，距离市中心也近，体验感不错,房间 干净 空调 凉快 智能 小度 距离 市中心 体验 不错,0.9401109473821592,正面,"[(13, 0.913873)]",13
于2023年8月入住,家庭亲子,5.0,非常好，房间舒服，很安静，电器都很好很新，卫生得好,房间 舒服 安静 电器 卫生,0.5333653986100999,正面,"[(10, 0.8421008)]",10
于2023年8月入住,朋友出游,5.0,很干净，里面的家具电器都很新，超级棒,干净 家具 电器 超级,0.2800926102497905,正面,"[(0, 0.010526687), (1, 0.010526686), (2, 0.010526686), (3, 0.010526686), (4, 0.010526686), (5, 0.010526686), (6, 0.010526687), (7, 0.010526687), (8, 0.010526686), (9, 0.010526686), (10, 0.010526687), (11, 0.81051964), (12, 0.010526686), (13, 0.010526687), (14, 0.010526686), (15, 0.010526686), (16, 0.010526686), (17, 0.010526686), (18, 0.010526686)]",11
于2023年8月入住,家庭亲子,5.0,在五一广场商圈，好评。值得推荐！,五一广场 商圈 好评 值得 推荐,0.9772880728932688,正面,"[(15, 0.8420994)]",15
于2023年8月入住,家庭亲子,5.0,很好，很温馨,温馨,0.692307692307693,正面,"[(0, 0.026316445), (1, 0.026316445), (2, 0.026316445), (3, 0.026316447), (4, 0.026316445), (5, 0.026316445), (6, 0.026316445), (7, 0.026316445), (8, 0.026316445), (9, 0.026316445), (10, 0.026316445), (11, 0.026316447), (12, 0.52630395), (13, 0.026316445), (14, 0.026316449), (15, 0.026316447), (16, 0.026316445), (17, 0.026316445), (18, 0.026316445)]",12
于2023年8月入住,家庭亲子,5.0,酒店特别好特别干净特别舒服,酒店 特别 特别 干净 特别 舒服,0.7670380051480565,正面,"[(15, 0.8646606)]",15
于2023年8月入住,家庭亲子,5.0,位置非常好,位置,0.3127677806341047,正面,"[(0, 0.026316073), (1, 0.026316073), (2, 0.026316075), (3, 0.026316075), (4, 0.026316075), (5, 0.026316073), (6, 0.026316073), (7, 0.026316075), (8, 0.026316073), (9, 0.026316075), (10, 0.026316073), (11, 0.026316075), (12, 0.026316075), (13, 0.026316075), (14, 0.5263106), (15, 0.026316073), (16, 0.026316073), (17, 0.026316075), (18, 0.026316073)]",14
于2023年8月入住,情侣出游,5.0,网上订的3间房，开盲盒好惊喜间单人床，2间复式双人床，卫生很干净，马桶超级智能，双人房间住了5个人都可以，房间很大，老板人非常贴心，有问题都可以微信解决，这里交通很方便，去橘子洲，五一广场，国金中心都超级方便，我租了个电动车就可以到，,网上 间房 开盲 惊喜 单人床 复式 双人床 卫生 干净 马桶 超级 智能 双人 房间 房间 很大 老板 贴心 微信 解决 交通 橘子洲 五一广场 国金中心 超级 电动车,0.9627005175467932,正面,"[(0, 0.9649108)]",0
于2023年8月入住,朋友出游,2.2,没入住前很期待，入住后，发现值不了那个价格。 设施一般，尤其是空调，一点都不冰，二楼两个房间就一个空调，关键还不凉快。开到16度风强劲，那声音像台风一样呼呼的……,入住 期待 入住 发现 价格 设施 空调 一点 不冰 二楼 两个 房间 空调 关键 凉快 开到 强劲 声音 台风 呼呼,-0.2634640524635641,负面,"[(5, 0.95488477)]",5
于2023年8月入住,情侣出游,5.0,住的很舒服，很温馨，和老公一起出行，他晚上10点就睡了一觉到7点，我是十二点睡的一觉到7点，睡的很舒服，平时我是很容易醒的，在这里很放松，很舒适。,舒服 温馨 老公 出行 晚上 觉到 十二点 觉到 舒服 平时 放松 舒适,0.996008369955933,正面,"[(17, 0.9271212)]",17
于2023年8月入住,商务出差,5.0,房间很好，很喜欢的房型，有茶台和榻榻米，服务也很好，还有智能马桶。卫生也很干净，关键服务好，因为带着小孩，所以还允许我免费延时退费。特别适合亲子住，强烈推荐。,房间 喜欢 房型 茶台 榻榻米 服务 智能 马桶 卫生 干净 关键 服务 小孩 免费 延时 退费 特别 适合 亲子 强烈推荐,-0.6224736261248693,负面,"[(0, 0.9548852)]",0
于2023年8月入住,情侣出游,4.5,在市中心比较好的位置的民宿，适合情侣出游。不过服务基本没有（可能民宿都这样），其他整体来说还是很不错的，在长沙市中心能够花这个价钱住到，值得推荐,市中心 位置 民宿 适合 情侣 出游 服务 民宿 整体 不错 长沙市 中心 价钱 值得 推荐,0.9979375472686876,正面,"[(9, 0.9407874)]",9
于2023年8月入住,家庭亲子,5.0,服务非常好。适合一家四口出行。很哇塞！位置也好，周边有很多有特色的小吃，也有适合我们吃不了太辣的杀猪粉，强烈推荐，好吃，好吃，非常好吃！,服务 适合 一家 四口 出行 哇塞 位置 周边 特色 小吃 适合 太辣 杀猪 强烈推荐 好吃 好吃 好吃,0.9724794206613914,正面,"[(12, 0.9473653)]",12
于2023年8月入住,朋友出游,2.0,卫生就那样吧，老污渍比较多，房间的垃圾需要自己收了丢掉。淋浴的地方跟马桶那边少了个隔断。楼下便利店很方便，去周边玩的地方也很方便。,卫生 污渍 房间 垃圾 丢掉 淋浴 地方 马桶 隔断 楼下 便利店 周边 地方,-0.996718177903794,负面,"[(3, 0.9323269)]",3
于2023年8月入住,朋友出游,5.0,房间干净卫生，比较新，离地铁口，商业街，国金都很近出行很方便！超级满意，订到比较哇塞的酒店 已经推荐要来长沙的小伙伴了,房间 干净 卫生 地铁口 商业街 国金 出行 超级 满意 哇塞 酒店 推荐 长沙 小伙伴,0.9261195880074096,正面,"[(6, 0.9368407)]",6
于2023年8月入住,家庭亲子,5.0,酒店位置很方便，离芙蓉广场5号出口步行大概七八分钟。全程线上入住退房，特别方便。酒店的房间干净，床睡得很舒服。推荐入住！,酒店 位置 芙蓉 广场 出口 步行 七八分钟 全程 入住 退房 特别 酒店 房间 干净 舒服 推荐 入住,-0.0605460582994721,负面,"[(15, 0.9473666)]",15
于2023年8月入住,家庭亲子,5.0,房东非常和蔼、大中午外面排队买茶颜，延迟一丢丢退房，二话没说，就答应了，态度非常好。值得推荐的名宿。,房东 和蔼 中午 外面 排队 茶颜 延迟 退房 答应 态度 值得 推荐 名宿,-0.9831274119650052,负面,"[(1, 0.9323285)]",1
于2023年8月入住,朋友出游,5.0,酒店房间设施齐全，环境好，客服小姐姐也很耐心很好！很不错的一家店，下次来长沙也会选择住这家店。,酒店 房间 设施 齐全 环境 客服 小姐姐 耐心 不错 一家 下次 长沙 选择 这家,0.56794352533783,正面,"[(3, 0.9368398)]",3
于2023年8月入住,家庭亲子,5.0,房间干净整洁，出行很方便，离地铁口近，去五一广场打的坐地铁都很快。晚上回来路边有很多夜宵摊。,房间 干净 整洁 出行 地铁口 五一广场 坐地铁 很快 晚上 回来 路边 夜宵,0.9992053957356096,正面,"[(0, 0.6606516), (10, 0.27051607)]",0
于2023年8月入住,家庭亲子,4.2,房间也还可以，自助式公寓还不是很适应，暑假高峰期阿姨打扫有点含糊,房间 自助式 公寓 暑假 高峰期 阿姨 打扫 含糊,0.2809354251725937,正面,"[(12, 0.8947292)]",12
于2023年8月入住,家庭亲子,5.0,房间整洁干净，出行超方便，投影电视孩子放心看,房间 整洁 干净 出行 投影 电视 孩子 放心,0.971343202546505,正面,"[(3, 0.89473337)]",3
于2023年8月入住,家庭亲子,4.0,距离五一广场和国金中心还是有点距离，其他都很棒,距离 五一广场 国金中心 距离 很棒,0.9845399752746516,正面,"[(15, 0.8420993)]",15
于2023年8月入住,朋友出游,5.0,就是入住前最好打电话问一下，自助住房没有前台的,入住 打电话 自助 住房 前台,-0.8893860953292452,负面,"[(3, 0.8420923)]",3
于2023年8月入住,家庭亲子,5.0,房间很满意～楼下购物很方便，离五一广场也很近～,房间 满意 楼下 购物 五一广场,0.9211479593263878,正面,"[(10, 0.84210116)]",10
于2023年8月入住,朋友出游,5.0,房间很好！空调很给力！周边附近逛街打卡很方便,房间 空调 周边 逛街 打卡,-0.1064560035136064,负面,"[(6, 0.842101)]",6
于2023年8月入住,家庭亲子,5.0,设施：很好 卫生：很好 环境：很好 服务：很好,设施 卫生 环境 服务,-0.3543970598360171,负面,"[(0, 0.010526377), (1, 0.010526377), (2, 0.010526377), (3, 0.010526378), (4, 0.8105252), (5, 0.010526378), (6, 0.010526378), (7, 0.010526377), (8, 0.010526378), (9, 0.010526378), (10, 0.010526378), (11, 0.010526377), (12, 0.010526378), (13, 0.010526378), (14, 0.010526377), (15, 0.010526377), (16, 0.010526378), (17, 0.010526378), (18, 0.010526378)]",4
于2023年8月入住,家庭亲子,5.0,房间很舒服，跟家里差不多。附近交通也方便,房间 舒服 家里 交通,0.8158386204593746,正面,"[(0, 0.010526568), (1, 0.010526568), (2, 0.010526568), (3, 0.010526568), (4, 0.8105218), (5, 0.010526567), (6, 0.010526568), (7, 0.010526568), (8, 0.010526568), (9, 0.010526568), (10, 0.010526568), (11, 0.010526567), (12, 0.010526568), (13, 0.010526568), (14, 0.010526568), (15, 0.010526568), (16, 0.010526567), (17, 0.010526568), (18, 0.010526567)]",4
于2023年8月入住,家庭亲子,5.0,很满意，干净卫生整洁温馨，家的感觉。,满意 干净 卫生 整洁 温馨 感觉,0.9663245267586827,正面,"[(10, 0.8646582)]",10
于2023年8月入住,家庭亲子,4.0,房间宽敞明亮 设施完善，很棒的体验,房间 宽敞明亮 设施 完善 很棒 体验,0.9747178955787648,正面,"[(12, 0.8646544)]",12
于2023年8月入住,朋友出游,5.0,适合多人出行居住，比较经济吧,适合 出行 居住 经济,0.2593325016636021,正面,"[(0, 0.0105268285), (1, 0.0105268285), (2, 0.0105268285), (3, 0.0105268285), (4, 0.0105268285), (5, 0.0105268285), (6, 0.0105268285), (7, 0.0105268285), (8, 0.0105268285), (9, 0.0105268285), (10, 0.810517), (11, 0.0105268285), (12, 0.0105268285), (13, 0.0105268285), (14, 0.0105268285), (15, 0.0105268285), (16, 0.0105268285), (17, 0.010526829), (18, 0.0105268285)]",10
于2023年8月入住,家庭亲子,5.0,房间不错，干净，空调也很给力,房间 不错 干净 空调,0.4119403151884533,正面,"[(0, 0.010526398), (1, 0.010526397), (2, 0.010526398), (3, 0.8105248), (4, 0.010526398), (5, 0.010526398), (6, 0.010526397), (7, 0.010526398), (8, 0.010526397), (9, 0.010526397), (10, 0.010526398), (11, 0.010526397), (12, 0.010526398), (13, 0.010526398), (14, 0.010526397), (15, 0.010526397), (16, 0.010526398), (17, 0.010526398), (18, 0.010526397)]",3
于2023年8月入住,朋友出游,5.0,复式公寓风格的房间很有情调,复式 公寓 风格 房间 情调,-0.0346903657861756,负面,"[(12, 0.8421002)]",12
于2023年8月入住,家庭亲子,5.0,没有没有没有，客服态度很好,客服 态度,-0.8873996046702961,负面,"[(0, 0.017544756), (1, 0.31812233), (2, 0.017544758), (3, 0.38361678), (4, 0.017544756), (5, 0.017544756), (6, 0.017544756), (7, 0.017544756), (8, 0.017544756), (9, 0.017544756), (10, 0.017544756), (11, 0.017544756), (12, 0.017544758), (13, 0.017544756), (14, 0.017544756), (15, 0.017544756), (16, 0.017544756), (17, 0.017544758), (18, 0.017544756)]",3
于2023年8月入住,朋友出游,5.0,设施：好 卫生：非常干净,设施 卫生 干净,-0.2497157875389006,负面,"[(0, 0.0131579675), (1, 0.013157967), (2, 0.013157967), (3, 0.7631566), (4, 0.0131579675), (5, 0.0131579675), (6, 0.0131579675), (7, 0.013157967), (8, 0.0131579675), (9, 0.013157967), (10, 0.0131579675), (11, 0.013157967), (12, 0.0131579675), (13, 0.0131579675), (14, 0.013157967), (15, 0.013157967), (16, 0.0131579675), (17, 0.013157967), (18, 0.013157967)]",3
于2023年8月入住,家庭亲子,5.0,挺好的，服务态度很好。,服务态度,-0.1800182240584227,负面,"[(0, 0.026316175), (1, 0.026316175), (2, 0.026316175), (3, 0.026316175), (4, 0.5263088), (5, 0.026316175), (6, 0.026316177), (7, 0.026316177), (8, 0.026316177), (9, 0.026316175), (10, 0.026316175), (11, 0.026316175), (12, 0.026316175), (13, 0.026316177), (14, 0.026316175), (15, 0.026316175), (16, 0.026316175), (17, 0.026316175), (18, 0.026316175)]",4
于2023年8月入住,家庭亲子,5.0,很好，就是停车收费。,停车 收费,-0.4963157794120119,负面,"[(0, 0.68418545), (1, 0.017545253), (2, 0.017545253), (3, 0.017545253), (4, 0.017545253), (5, 0.017545255), (6, 0.017545255), (7, 0.017545253), (8, 0.017545253), (9, 0.017545253), (10, 0.017545253), (11, 0.017545253), (12, 0.017545253), (13, 0.017545255), (14, 0.017545255), (15, 0.017545253), (16, 0.017545255), (17, 0.017545253), (18, 0.017545253)]",0
于2023年8月入住,家庭亲子,5.0,房间很干净，服务很好,房间 干净 服务,0.0834743305655754,正面,"[(0, 0.013157955), (1, 0.013157955), (2, 0.013157955), (3, 0.76315683), (4, 0.013157955), (5, 0.013157955), (6, 0.013157955), (7, 0.013157955), (8, 0.013157955), (9, 0.013157955), (10, 0.013157955), (11, 0.013157955), (12, 0.013157955), (13, 0.013157955), (14, 0.013157954), (15, 0.013157955), (16, 0.013157955), (17, 0.013157955), (18, 0.013157954)]",3
于2023年8月入住,朋友出游,5.0,酒店环境好，卫生干净,酒店 环境 卫生 干净,-0.1127636188066001,负面,"[(0, 0.010526388), (1, 0.010526387), (2, 0.010526387), (3, 0.010526388), (4, 0.810525), (5, 0.010526388), (6, 0.010526388), (7, 0.010526387), (8, 0.010526388), (9, 0.010526388), (10, 0.010526388), (11, 0.010526388), (12, 0.010526388), (13, 0.010526397), (14, 0.010526387), (15, 0.010526388), (16, 0.010526388), (17, 0.010526387), (18, 0.010526388)]",4
于2023年8月入住,家庭亲子,5.0,房间很棒，出行方便,房间 很棒 出行,0.7387436980170798,正面,"[(0, 0.013158024), (1, 0.013158024), (2, 0.013158023), (3, 0.013158024), (4, 0.013158023), (5, 0.013158023), (6, 0.013158025), (7, 0.013158023), (8, 0.013158023), (9, 0.013158023), (10, 0.7631556), (11, 0.013158023), (12, 0.013158024), (13, 0.013158023), (14, 0.013158024), (15, 0.013158023), (16, 0.013158023), (17, 0.013158024), (18, 0.013158023)]",10
于2023年8月入住,家庭亲子,5.0,卫生干净 安静舒适,卫生 干净 安静 舒适,0.697456996248877,正面,"[(0, 0.010526427), (1, 0.010526427), (2, 0.010526427), (3, 0.010526427), (4, 0.010526427), (5, 0.010526427), (6, 0.010526427), (7, 0.010526427), (8, 0.010526426), (9, 0.010526427), (10, 0.010526427), (11, 0.010526427), (12, 0.010526427), (13, 0.010526429), (14, 0.010526426), (15, 0.8105243), (16, 0.010526427), (17, 0.010526426), (18, 0.010526426)]",15
于2023年8月入住,家庭亲子,5.0,感觉刚刚装修好。,感觉 刚刚 装修,0.2062377805857997,正面,"[(0, 0.01315843), (1, 0.01315843), (2, 0.013158429), (3, 0.01315843), (4, 0.01315843), (5, 0.013158429), (6, 0.013158429), (7, 0.013158429), (8, 0.76314825), (9, 0.013158429), (10, 0.01315843), (11, 0.013158429), (12, 0.013158429), (13, 0.013158429), (14, 0.013158429), (15, 0.01315843), (16, 0.01315843), (17, 0.013158429), (18, 0.01315843)]",8
于2023年8月入住,朋友出游,5.0,住的很不错,不错,0.7224264705882353,正面,"[(0, 0.026315885), (1, 0.026315885), (2, 0.026315887), (3, 0.026315887), (4, 0.5263141), (5, 0.026315885), (6, 0.026315885), (7, 0.026315885), (8, 0.026315885), (9, 0.026315887), (10, 0.026315887), (11, 0.026315885), (12, 0.026315885), (13, 0.026315887), (14, 0.026315887), (15, 0.026315885), (16, 0.026315885), (17, 0.026315887), (18, 0.026315885)]",4
